Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Adams County	Workplace	1.26	-4.86	0.77	2.33	1.15	2.14	5.81	-0.01	3.23	0.38	-1.57	-9.31	-4.3	4.64	1.26	2.02	1.94	3.9	4.26	2.56	2.32	3.78	2.82	1.94	1.56	-0.01	3.43	-0.01	-8.86	-2.03	-8.96	-10.56	-12.02	-17.17	-17.45	-27.86	-25.11	-32.69	-43.36	-44.19	-39.92	-26.75	-32.92
subregion	Adams County	Residential		2.81	-0.17	0.15	-0.08	-0.35			1.51	0.62	3.1	5.06	3.15			0.61	-1.51	-1.82	-1.64	0.55			-0.24	0.42	-0.54	-0.25	0.31			3.74	4.39	7.71	8.3										
subregion	Allen County	Retail & recreation	14.18	3.1	-0.15	5.8	6.23	3.38	10.54	8.88	1.46	3.07	-6.8	5.62	8.36	22.58	21.47	7.43	10.24	12.65	9.93	2.05	15.65	15.51	5.49	2.59	6.27	5.08	-0.33	-11.43	-10.68	-7.86	-22.75	-27.29	-27.8	-31.79	-43.9	-45.44	-28.01	-32.1	-51.51	-48.81	-50.6	-57.42	-54.08
subregion	Allen County	Grocery & pharmacy	6.02	-0.06	-4.5	-0.97	-2.47	-1.57	6.99	7.26	-2.43	3.33	-11.11	-4.04	-0.1	11.29	11.0	2.1	5.3	1.55	4.62	-0.9	11.73	10.63	5.48	3.53	4.78	17.84	24.43	16.47	7.73	25.5	11.01	2.61	7.91	8.43	-2.0	-17.97	7.38	-2.54	-29.98	-27.58	-26.9	-29.33	-35.83
subregion	Allen County	Parks	37.64	-14.78	-2.28	1.14	-10.12	-0.01	87.22	147.04	-10.23	-10.23	-9.2	-12.36	-3.07	6.38	62.34	-3.42	13.63	21.82	31.45	-10.21	87.22		29.53	-4.56	14.94	38.19	28.56	3.18	67.05	-5.7	48.86	-14.94	-10.12	13.25	-8.51	10.58	-10.23	11.35	57.46	26.96	-15.32	-12.77	12.94
subregion	Allen County	Transit stations	1.13	3.38	0.21	6.51	3.39	9.31	13.62	3.66	2.32	-1.05	-0.22	7.19	10.7	11.64	4.52	-0.22	7.32	10.5	6.78	7.13	19.3	9.6	5.49	2.51	8.19	2.79	0.59	-3.46	-6.22	-6.76	-9.2	-7.98	-16.37	-17.03	-24.01	-34.18	-24.95	-28.03	-32.14	-36.72	-37.62	-42.08	-44.35
subregion	Allen County	Workplace	0.71	-6.14	1.22	1.59	1.55	1.48	1.24	3.13	2.21	1.55	-2.75	-4.46	0.84	-0.87	4.3	1.78	1.71	2.16	2.79	1.83	3.7	3.4	1.51	-0.24	0.44	0.02	-1.91	-0.79	-3.85	-10.91	-16.62	-20.85	-23.99	-27.92	-25.7	-31.06	-32.3	-37.3	-45.65	-46.25	-46.7	-37.84	-38.67
subregion	Allen County	Residential	-1.09	2.63	0.27	0.0	-0.13	-0.46	-2.19	-1.52	0.47	0.27	2.83	2.54	-0.36	-2.43	-2.1	-0.27	-0.95	-0.91	-1.06	-0.12	-3.16	-2.33	-0.17	0.55	0.4	0.29	1.08	2.44	2.2	5.76	8.2	11.18	12.06	14.19	10.47	9.04	14.0	15.89	20.9	21.29	23.53	15.41	11.69
subregion	Bartholomew County	Retail & recreation	7.37	4.73	-0.35	2.35	1.71	5.32	10.96	10.09	-2.5	5.18	4.6	5.38	7.44	19.07	20.77	5.53	15.99	14.7	12.97	5.56	19.55	17.1	8.03	7.55	11.22	6.23	4.73	-9.26	-9.8	-11.89	-23.82	-32.11	-36.17	-34.38	-43.1	-46.43	-31.61	-37.18	-50.69	-47.0	-48.77	-51.96	-49.41
subregion	Bartholomew County	Grocery & pharmacy	3.49	0.73	0.75	5.34	2.37	-0.77	10.27	2.09	-2.21	1.13	6.11	8.74	6.31	18.45	9.94	5.68	8.46	10.3	8.19	1.84	13.8	6.98	3.29	6.77	12.4	24.41	31.73	20.54	1.04	25.46	13.93	9.35	6.19	13.4	4.17	-13.62	7.32	-4.52	-23.09	-22.96	-20.65	-22.8	-30.2
subregion	Bartholomew County	Parks			-4.26		4.25								16.32							16.32								-18.87	-8.16	-4.55		-24.39	-25.54	6.12	-15.1	-30.61		-19.15		-2.13	8.16	13.2	10.2
subregion	Bartholomew County	Transit stations	17.53	24.99	12.49	9.08	5.88	12.49		26.3	13.32	15.62	4.54	13.22	11.1		52.62	33.32	20.3	18.17	8.81	13.88		59.64	31.66	12.49	10.6	11.76	11.1	32.69	24.55	14.99	10.93	1.5	-5.89	-6.95	13.45	-14.05	-6.68	-20.32	-18.19	-19.13	-22.23	-17.32	-28.07
subregion	Bartholomew County	Workplace	2.06	-3.18	0.45	2.64	1.49	0.73	-1.73	3.71	2.34	1.96	0.57	1.61	0.61	0.33	4.95	2.92	1.73	2.07	1.72	1.21	0.68	5.77	0.69	-0.36	-0.47	-10.07	-14.16	-3.8	-5.38	-24.56	-30.09	-32.87	-35.04	-37.33	-30.7	-35.54	-42.43	-47.86	-56.52	-56.66	-58.18	-44.49	-45.46
subregion	Bartholomew County	Residential	-0.9	1.34	0.04	0.16	0.23	-1.07	-2.69	-1.42	0.58	-0.52	0.62	0.19	-0.56	-3.15	-2.31	0.07	-1.11	-1.13	-0.54	-0.27	-3.25	-2.43	0.12	0.1	0.09	2.81	2.55	1.53	3.01	8.1	9.88	13.63	15.55	15.85	8.92		16.79	18.69	22.88	24.34	26.12		
subregion	Benton County	Retail & recreation																																											
subregion	Benton County	Grocery & pharmacy																																											
subregion	Benton County	Parks																																											
subregion	Benton County	Transit stations																																											
subregion	Benton County	Workplace		-10.82	-0.01	1.3	1.3	1.43			-5.42	1.36	-19.74	-17.12	-2.9			2.69	-4.12	-2.64	-2.64	-8.7			-4.06	-1.37	-1.33	-6.59	-4.36			-12.17	-19.19	-18.43	-22.38	-21.75			-33.79	-37.0	-46.06	-43.43	-42.04		
subregion	Benton County	Residential																																											
subregion	Blackford County	Retail & recreation	4.26	10.71	10.16	4.68	7.35	4.6	-4.88	8.51	5.35	-0.01	-1.57	7.35	8.04	10.97		28.56	37.29	9.37	22.06	11.49	32.93		21.42	11.85	-0.01	37.49	16.09	-18.3	-10.65	8.92	-23.74	-28.13	-33.83	-41.38	-56.71	-57.45	-31.26	-62.71	-60.94	-61.76	-57.48	-50.61	-51.07
subregion	Blackford County	Grocery & pharmacy	8.69	-2.82	1.43	-2.99	-1.4	2.43	-3.7	18.83	-4.23	5.71	-10.45	-6.95	16.46	8.64	5.8	-5.64	7.14	5.96	4.16	-4.88	8.64	18.83	2.81	-1.43	13.43	19.44	39.01	13.57	13.04	47.88	18.57	32.08	19.44	32.31	9.88	-7.25	14.07	7.14	-7.46	-13.89	-9.76	-22.23	-17.39
subregion	Blackford County	Parks																																											
subregion	Blackford County	Transit stations																																											
subregion	Blackford County	Workplace		-6.96	1.69	3.33	6.18	2.85			4.34	0.83	-5.0	-8.85	4.75			0.86	3.38	-0.01	3.54	2.85			5.21	2.53	-0.01	7.07	5.7			-6.96	-9.33	-14.18	-10.62	-18.1		-17.09	-27.83	-33.9	-35.84	-30.98	-32.38	-24.4	-24.4
subregion	Blackford County	Residential																																											
subregion	Boone County	Retail & recreation	4.91	4.48	2.87	-1.9	4.11	2.11	16.04	13.25	-5.8	0.13	-8.13	4.24	2.22	20.64	17.28	1.44	15.97	8.13	11.02	1.37	25.56	15.5	5.64	7.19	4.19	9.7	-0.44	-12.28	-8.65	-8.12	-19.58	-31.17	-28.33	-29.89	-36.24	-45.01	-30.22	-33.82	-49.74	-45.48	-49.05	-49.43	-50.68
subregion	Boone County	Grocery & pharmacy	4.77	-6.43	-0.01	-0.01	-4.92	-1.52	2.53	7.16	-10.48	5.98	-7.89	1.39	-2.43	9.48	11.59	0.67	8.09	6.08	4.2	-0.92	14.86	13.65	4.05	8.44	12.18	32.97	30.29	5.69	7.16	29.04	23.22	11.1	17.89	16.96	9.8	-19.8	5.39	-1.07	-16.86	-18.61	-20.91	-27.86	-27.65
subregion	Boone County	Parks																																											
subregion	Boone County	Transit stations	10.0	8.07	-0.71	0.34	2.68	2.37	8.86	11.05	-6.54	1.76	1.38	0.33	10.17	10.35	25.26	4.22	4.23	3.45	10.06	13.56	22.66	28.42	13.84	7.78	6.89	10.4	13.56	13.3	6.84	7.31	-0.36	0.0	-4.36	-7.11	3.45	-11.05	-2.31	-8.83	-9.31	-15.44	-21.7	-19.21	-18.95
subregion	Boone County	Workplace	-3.1	-20.56	-6.4	1.28	0.55	-0.2	8.28	3.87	2.07	-0.18	-1.66	-0.91	0.19	3.82	-2.33	0.94	0.18	1.84	1.09	0.38	2.55	-1.55	0.76	-2.38	-1.1	-3.48	-16.64	-7.01	-17.83	-23.02	-29.98	-33.88	-35.6	-38.68	-24.21	-34.89	-41.7	-45.52	-49.17	-50.83	-50.1	-30.57	-38.76
subregion	Boone County	Residential		5.49	1.75	0.05	0.1	0.36			1.3	1.49	1.96	1.35	0.38			0.95	0.32	-0.9	-0.93	0.27			1.08	2.32	1.36	2.84	7.46			10.38	13.79	16.64	17.91	18.92			18.11	20.7	21.52	23.16	25.95		
subregion	Brown County	Retail & recreation	70.42	19.49	-4.92	11.28	-2.63	9.27	82.85	71.83	-5.09	-4.92	4.51	7.89	12.88	133.32	111.26	16.94	55.73	32.32	18.42	8.25	151.42		27.11	59.01	23.3	-6.58	22.68	11.43	26.76	-15.26	-39.35	-50.38	-76.32	-54.65	-57.15	-66.2	-42.38	-44.27	-72.94	-71.06	-57.73	-64.76	-67.6
subregion	Brown County	Grocery & pharmacy	6.0	-11.77	1.99	-5.66	6.25	-0.01	5.45	7.99	-13.73	-0.01	-13.21	4.16	3.27	5.45	25.99	-5.89	23.99	7.55		4.91	29.09	19.99	1.96	3.99	-1.89		54.09	12.72	12.0	25.49	3.99	-3.78	2.08	-3.28	12.72	-6.0	11.76	-8.0	-20.76	-6.25	-9.84	-3.64	-4.0
subregion	Brown County	Parks																																											
subregion	Brown County	Transit stations																																											
subregion	Brown County	Workplace		-13.09	-1.47	1.46	1.46	4.68	18.36		5.37	5.1	3.66	2.93	7.8	8.15		6.91	3.64	7.34	3.66	7.02	16.32		1.53	3.64	3.66	1.46	-0.79	-0.01	-6.98	-16.93	-25.56	-28.69	-33.09	-35.95	-22.46	-34.89	-32.32	-39.42	-43.39	-46.34	-44.54	-34.7	-37.22
subregion	Brown County	Residential																																											
subregion	Carroll County	Retail & recreation	21.99	5.08	20.29	8.1	3.65	12.61	16.29		8.46	10.14	-9.47	14.62	2.9	27.16	23.99	22.02	20.29	21.61	20.72	2.9	42.38		16.94	15.93	17.56	10.97	9.7	5.43		-0.01	-29.0	-33.8	-39.03	-41.75	-38.05	-48.01	-28.82	-36.23	-43.25	-47.57	-50.49	-50.01	-52.01
subregion	Carroll County	Grocery & pharmacy	1.75	23.07	10.63	17.58	7.99	-22.39	1.42	8.76	-1.93	10.63	-9.27	-2.01	-10.45	1.42	3.5	-3.86		25.91		13.43	9.27	15.78	28.83		14.81		59.69	32.85	21.04					49.24	57.13	1.75			-5.56	-4.01	5.96	-18.57	-14.04
subregion	Carroll County	Parks																																											
subregion	Carroll County	Transit stations																																											
subregion	Carroll County	Workplace	0.0	-8.34	3.42	-1.12	1.13	3.63	9.37	-1.92	4.76	2.29	-5.62	-9.09	4.85	-4.69	1.92	5.36	1.71	1.12	2.83	4.85	12.5	-3.85	4.76	1.14	0.0	-1.7	-2.42	1.55	-7.69	-8.34	-15.43	-19.1	-21.02	-20.61	-17.19	-34.61	-31.55	-37.72	-41.01	-43.19	-40.61	-32.81	-38.46
subregion	Carroll County	Residential																																											
subregion	Cass County	Retail & recreation	8.97	1.76	5.58	10.7	7.08	5.55	17.43	12.11	3.52	6.3	-3.17	12.1	8.24	17.8	21.29	18.13	20.14	22.63	16.67	3.94	22.81	21.29	11.58	8.73	9.97	14.61	12.89	7.98	-0.01	-3.28	-15.53	-20.44	-15.08	-21.33	-28.76	-34.99	-23.93	-22.81	-39.17	-34.48	-35.66	-33.59	-38.34
subregion	Cass County	Grocery & pharmacy	3.92	-11.0	1.12	-0.01	-3.11	-4.74	1.38	3.92	-5.23	4.46	-11.36	-1.04	-1.72	13.82	12.74	4.71	18.43	13.51	9.84	-3.03	14.28	13.72	6.28	7.82	11.34	25.38	29.73	29.49	19.12	36.64	28.49	18.92	33.16	23.7	9.21	-10.79	14.65	17.31	-12.98	-17.1	-9.91	-3.69	-17.16
subregion	Cass County	Parks																																											
subregion	Cass County	Transit stations																																											
subregion	Cass County	Workplace	4.54	-11.37	1.33	0.79	2.44	2.29	7.89	5.45	2.76	0.53	-3.75	-2.19	5.45	-9.23	5.45	4.15	1.33	2.92	4.62	3.15	11.18	7.26	2.76	0.26	-0.28	2.44	3.72	-9.23	-0.01	-7.49	-13.07	-18.95	-16.63	-20.7	-8.56	-27.28	-27.16	-30.4	-33.34	-32.7	-32.2	-29.62	-33.64
subregion	Cass County	Residential		3.84	0.12	-0.79	0.44	0.55			0.01	0.63	2.4	2.96	-0.19			-1.45	-0.49	-2.63	-0.56	0.46			-0.72	0.43	-0.99	0.26	0.01			3.75	6.19	7.95	10.32	11.45			11.52	13.44	13.45	15.56	17.69		
subregion	Clark County	Retail & recreation	4.41	5.4	-2.72	4.82	2.87	2.01	8.1	3.03	0.03	5.94	12.19	12.1	9.24	16.93	16.72	7.73	17.02	15.24	13.68	4.93	14.66	12.48	7.1	7.68	12.06	1.58	5.18	-9.41	-10.71	-9.25	-18.72	-28.22	-31.76	-32.87	-44.48	-47.43	-28.54	-37.29	-43.9	-42.85	-43.68	-49.58	-48.29
subregion	Clark County	Grocery & pharmacy	2.7	2.33	-0.99	1.83	3.15	15.92	16.13	13.52	11.3	16.02	17.29	18.32	20.1	22.0	23.49	16.95	25.15	21.7	24.62	18.12	25.27	23.98	24.07	19.6	23.68	31.91	43.84	22.45	22.87	39.79	29.34	25.02	24.27	24.16	10.04	-3.08	13.75	1.84	-6.02	-3.29	-4.3	-4.97	-10.22
subregion	Clark County	Parks	22.33	57.52	1.69	14.05	-0.01	14.28	110.13	42.55	-28.78	3.38	-4.7	8.95	21.42	55.06	134.03	-6.85		76.55	59.69	4.28		168.07	47.94	42.36	70.3	19.4	41.42	11.58	12.76	5.47		-1.57	4.47	92.84	26.08	3.18	69.85	18.63	90.61		111.42		63.82
subregion	Clark County	Transit stations	9.94	6.85	1.23	2.44	1.59	0.0	-15.98	6.43	4.1	0.0	-0.41	-0.4	8.19	11.85	32.16	8.21	1.63	-0.41	-5.96	4.51	15.46	30.99	6.39	1.23	3.25	1.18	9.83	3.09	16.96	9.13	7.37	6.09	0.79	-1.64	1.54	-7.61	-8.22	-6.56	-10.97	-16.27	-16.4	-20.11	-14.04
subregion	Clark County	Workplace	2.08	-8.8	1.44	2.78	2.95	2.2	3.66	4.42	1.05	2.24	2.7	2.8	2.2	4.75	5.73	2.28	3.37	3.49	3.28	2.96	8.64	8.07	1.78	1.28	1.66	0.71	-0.6	1.08	-1.82	-13.27	-18.31	-22.1	-25.06	-28.39	-23.54	-27.61	-33.8	-37.99	-41.97	-42.43	-43.22	-34.99	-36.46
subregion	Clark County	Residential	-0.13	3.38	1.19	-0.32	0.85	-0.32	-1.88	-0.95	1.71	0.48	0.08	0.26	-0.71	-2.24	-2.37	1.09	-0.73	-0.96	-0.79	-0.27	-2.56	-1.63	0.01	1.14	-0.41	2.4	0.33	3.99	3.22	6.65	8.54	11.17	13.81	13.97	10.95	9.23	13.34	17.35	18.15	18.59	19.49	11.37	9.8
subregion	Clay County	Retail & recreation	13.35	4.72	2.42	-0.39	8.95	-0.94	8.06	9.04	5.58	5.67	6.53	11.67	8.66	18.59	26.71	10.29	19.43	11.54	18.67	7.43	24.91	24.13	9.86	7.69	12.3	17.89	11.76	3.15	3.01	12.01	-6.89	-17.7	-6.62	-16.41	-20.71	-30.6	-15.88	-24.29	-35.39	-29.57	-31.27	-31.58	-32.77
subregion	Clay County	Grocery & pharmacy	-3.38	-15.0	-16.84	-6.8	-8.66	-10.0	-4.04	-6.74	-8.0	-6.94	-5.82	-0.01	-4.17	7.07	22.46	-11.01	8.9	6.79	1.92	-1.67	11.1	15.73	-7.01	-1.99	1.94	8.65	5.83	9.09	12.36	16.99	10.88	11.65	8.65	13.33	22.22	-2.25	10.0	-8.92	-24.27	-16.35	-21.67	-18.18	-34.83
subregion	Clay County	Parks																																											
subregion	Clay County	Transit stations	5.7	18.26	13.66	7.31	15.96	8.72	13.14	21.89	20.18	9.39	1.62	14.27	15.86	30.7	31.42	21.14	16.23	10.55	24.36	19.04	15.78	35.22	21.14	11.1	17.06	15.11	22.21	7.01	12.37	13.45	6.82	12.18	8.39	10.3	4.38	-15.25	-2.89	-2.58	-9.76	-4.21	-10.33	-22.81	-20.96
subregion	Clay County	Workplace	3.89	-14.92	-0.43	0.82	-1.69	0.88	2.21	2.58	-0.44	0.85	-2.08	2.09	0.88	-0.01	2.58	3.5	2.12	0.41	2.09	2.22	-2.23	1.29	0.87	-1.29	-2.08	-0.43	0.88	-11.12	-1.31	-12.72	-18.81	-23.66	-20.18	-25.9	-23.34	-24.68	-32.02	-35.9	-40.26	-40.34	-40.19	-32.23	-32.47
subregion	Clay County	Residential			0.1	-1.46	0.21	-0.46			0.99	1.03	-0.87	-0.4	-0.94			-0.97	-2.23	-2.76	-0.69	-0.56			-0.26	-0.67	-1.43	-0.2	-1.2																
subregion	Clinton County	Retail & recreation	3.76	-4.16	-1.65	5.33	0.31	-1.98	6.44	7.86	-7.97	0.65	-0.68	7.95	-0.99	9.26	19.86	12.45	12.32	15.16	14.01	-3.95	15.31	27.73	5.87	5.25	14.33	17.51	11.2	-7.8	4.79	5.18	-11.19	-18.34	-18.48	-24.63	-23.12	-34.25	-20.42	-23.36	-38.34	-33.76	-41.38	-37.37	-36.31
subregion	Clinton County	Grocery & pharmacy	1.89	-7.84	3.14	6.91	-0.62	-5.03	5.08	5.05	-6.03	-5.67	1.25	4.87	-1.52	8.46	12.65	5.41	9.43	12.57	10.97	-3.53	14.12	17.72	-1.21	5.65	12.57	26.21	23.61	7.9	14.54	28.3	19.49	13.2	14.62	8.53	14.68	-10.13	15.65	5.65	-18.87	-17.08	-18.09	-21.47	-30.38
subregion	Clinton County	Parks																																											
subregion	Clinton County	Transit stations																																											
subregion	Clinton County	Workplace	-5.38	-3.63	-1.23	2.13	-0.3	1.65	8.62	1.08	5.61	0.31	-0.91	-1.84	2.66	-3.45	0.0	3.29	-0.32	2.75	-0.3	1.0	8.62	1.08	4.29	-1.55	1.22	-2.45	-2.0	4.31	-10.76	-6.93	-15.74	-18.05	-21.1	-21.26	-23.28	-20.43	-28.71	-35.81	-39.75	-42.2	-40.2	-29.31	-30.11
subregion	Clinton County	Residential		3.42	0.76	-0.09	-0.26	-1.22			0.5	0.59	0.71	1.37	-0.65			-0.35	-0.39	-1.66	-1.65	0.36			-0.27	0.34	-0.13	0.24	-0.85			4.05	6.56	7.87	10.11	11.88			11.84	14.0	17.42	18.98			
subregion	Crawford County	Retail & recreation											-44.44																						-33.33	-27.28	-29.55	-60.53				-46.15	-38.64		-57.89
subregion	Crawford County	Grocery & pharmacy																																											
subregion	Crawford County	Parks																																											
subregion	Crawford County	Transit stations	4.16	2.89	-1.4	4.28	-2.78	5.96	11.99	-2.1	-10.15	-9.73	-8.58	2.77	1.48	7.99	14.58	-21.75	-9.73	-7.15	4.16	11.93	11.99	8.32	1.44	-1.4	5.71	5.55	2.98	3.99	-6.26	-2.9	-8.34	-15.72	-20.84	-16.43	-14.0	-35.42	-31.89	-16.67	-7.15	-23.62	-14.93	-28.01	-37.51
subregion	Crawford County	Workplace		-13.59	6.02	3.6	1.17	2.5			2.46	1.2	-0.01	1.17	3.74			1.23	4.81	2.4	-0.01	-0.01			6.16	-2.41	4.81	-4.71	-5.0			-12.35	-16.88	-25.31	-22.36	-27.51			-22.23	-30.13	-32.54	-34.12	-36.25		
subregion	Crawford County	Residential																																											
subregion	Daviess County	Retail & recreation	9.22	-4.34	-4.3	-3.43	1.38	-2.58	1.57	5.69	-4.34	2.51	6.85	10.27	3.64	11.23	13.53	10.83	11.23	12.0	10.83	4.5	14.37	11.07	5.25	8.57	12.57	5.55	12.23	-2.03	4.15	-0.63	-17.46	-23.44	-20.01	-26.61	-32.81	-39.39	-19.2	-33.43	-43.44	-39.18	-37.99	-43.15	-40.0
subregion	Daviess County	Grocery & pharmacy	-3.13	-3.04	-7.04	1.61	5.38	-3.76	9.55	7.28	-8.34	1.55	-0.01	6.15	1.87	14.7	11.45	-6.82	2.33	15.31	13.07	-1.88	21.31	21.87	7.57	14.05	17.74	16.14	29.99	15.43	19.78	29.53	28.11	26.6	22.3	29.37	20.58	-0.01	15.9	-3.13	-8.07	-0.77	-6.26	-11.77	-5.21
subregion	Daviess County	Parks																																											
subregion	Daviess County	Transit stations																																											
subregion	Daviess County	Workplace	6.85	-13.99	1.18	2.79	5.24	3.72	11.22	1.37	5.35	1.97	3.98	4.03	4.54	-1.02	4.1	5.35	3.94	2.39	2.82	2.47	4.08	1.37	5.35	2.36	2.79	4.03	2.07	12.24	-2.74	-5.35	-13.0	-13.95	-15.73	-16.53	0.0	-15.06	-20.99	-22.84	-27.89	-29.04	-28.93	-17.35	-24.65
subregion	Daviess County	Residential		5.3	2.17	-0.67	0.34	-0.37			2.57	1.57	1.17	0.12	-0.44			0.77	-1.65	-0.91	-1.05	-0.3			0.38	1.52	0.4	0.75	-0.05			4.04	5.63	7.58											
subregion	DeKalb County	Retail & recreation	3.57	-2.51	-5.28	3.91	-0.94	0.11	9.31	6.79	-3.05	-2.56	-12.93	-7.01	-4.22	9.56	10.54	5.55	9.18	10.71	4.36	0.47	17.98	14.45	4.83	-0.01	3.91	6.37	0.47	4.46	-3.41	0.18	-20.41	-26.71	-28.07	-32.05	-37.5	-39.97	-25.09	-31.8	-51.53	-48.22	-47.59	-53.06	-50.34
subregion	DeKalb County	Grocery & pharmacy	10.0	3.73	12.2	-7.69	2.87	-2.95	24.29	6.66	0.75	19.84	-7.69	4.31	2.35	28.87	17.5	12.69	19.08	13.84	-8.63	5.29	23.94	26.66	21.64	12.2	16.15	25.89	35.88	59.86	37.49	43.28	34.35	22.3	37.41	38.82	36.61	12.49	25.37	19.08	-23.08	-16.55	-10.59	-11.98	-18.33
subregion	DeKalb County	Parks																																											
subregion	DeKalb County	Transit stations																																											
subregion	DeKalb County	Workplace	8.18	-0.24	2.65	1.52	1.78	3.63	9.69	5.73	4.8	3.54	-10.08	-8.92	-5.59	7.45	0.81	5.49	2.87	3.05	4.67	2.18	11.19	0.81	5.26	1.76	1.09	2.44	0.71	8.2	-0.83	-6.21	-11.29	-13.8	-15.15	-19.67	-23.15	-27.06	-27.53	-32.97	-39.83	-41.21	-42.25	-33.59	-34.44
subregion	DeKalb County	Residential		1.5	0.42	-0.61	-0.74	-1.53			-0.16	-0.49	7.1	4.76	2.23			-0.87	-0.87	-1.2	-0.97	-0.26			-0.97	-0.24	0.17	-0.25	0.3			3.33	5.09	8.15	9.59	11.2			12.42	14.48	18.07	19.37	22.08		
