Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Adams County	Workplace	0.73	-17.16	0.2	0.2	2.31	2.25	4.91	4.74	2.7	1.8	0.82	1.36	1.12	1.84	4.74	4.12	2.0	1.45	2.31	1.91	3.99	4.01	1.73	0.52	-0.95	-0.12	-1.02	-2.77	-10.59	-13.69	-22.49	-27.2	-29.58	-33.98	-29.86	-33.21	-42.25	-43.38	-43.45	-43.69	-43.43	-36.63	-40.88
subregion	Adams County	Residential	-0.18	3.98	0.44	-0.28	0.1	0.91	-1.89	-1.53	-0.13	0.32	-0.76	0.55	0.69	-0.83	-1.19	-0.72	-0.09	-1.11	-0.58	1.05	-1.31	-1.59	-0.82	-0.32	-0.41	-0.47	1.1	1.86	2.67	5.12	9.19	10.8	12.96	17.13	11.75	10.39	19.17	17.41	20.19	19.12	21.2	15.66	
subregion	Allegheny County	Retail & recreation	7.86	4.21	1.58	1.78	0.12	0.93	3.81	7.27	1.95	4.87	4.42	-1.06	2.07	4.05	13.58	1.93	8.49	7.22	7.29	-0.36	5.62	13.48	5.86	2.88	4.73	7.52	-0.35	-15.57	-16.4	-19.98	-34.74	-42.26	-41.24	-47.51	-58.7	-53.51	-51.05	-56.71	-54.48	-49.95	-54.23	-63.64	-51.43
subregion	Allegheny County	Grocery & pharmacy	0.91	-2.67	-4.73	-1.15	-3.59	-2.36	0.82	5.08	-1.03	-0.61	1.72	-3.13	1.95	2.12	10.73	1.93	5.75	6.03	6.73	0.76	4.67	8.49	5.98	3.04	11.43	28.66	31.8	16.32	10.66	23.13	6.5	-2.32	1.0	-1.73	-14.08	-18.41	-15.16	-24.41	-21.75	-18.59	-21.8	-30.02	-21.37
subregion	Allegheny County	Parks	28.71	10.39	-0.61	10.23	-5.65	1.58	53.03	104.59	27.07	-1.38	2.88	-14.31	-6.76	1.59	75.86	-2.21	7.72	14.83	26.4	-5.17	39.27	187.82	76.7	-5.16	8.78	48.55	22.78	11.0	47.69	-10.84	-25.16	-3.18	-3.31	-28.61	-21.17	74.02	-51.1	-28.65	-15.43	35.07	-14.44	-37.11	82.49
subregion	Allegheny County	Transit stations	2.01	-13.5	3.12	3.16	-2.05	-1.04	12.84	8.13	1.34	2.29	5.98	-1.0	0.54	5.38	10.14	-0.79	1.01	2.99	0.83	-3.48	10.63	9.47	-5.29	-8.49	-4.91	-9.23	-16.55	-11.66	-19.61	-36.1	-41.98	-46.61	-52.85	-56.43	-49.2	-53.69	-66.79	-65.97	-63.26	-63.16	-63.75	-58.11	-55.63
subregion	Allegheny County	Workplace	4.19	-14.65	1.62	1.48	1.2	3.39	7.66	6.35	2.84	2.4	1.24	-0.17	2.71	4.88	6.55	2.86	0.84	0.72	0.07	0.57	3.14	0.38	-1.33	-3.39	-3.38	-5.17	-8.31	-3.41	-9.65	-28.31	-39.72	-44.31	-47.0	-49.76	-39.53	-38.08	-58.19	-60.97	-61.25	-61.43	-59.41	-45.07	-41.37
subregion	Allegheny County	Residential	-0.95	4.2	0.14	-0.2	0.45	0.58	-1.1	-1.63	0.17	-0.21	-0.6	1.08	0.24	-0.7	-1.89	0.54	-0.18	-0.27	-0.51	0.7	-1.02	-2.23	0.3	1.31	0.85	1.06	3.61	3.26	3.54	11.12	15.67	17.69	18.98	22.51	14.54	10.18	23.5	24.88	25.14	24.57	26.65	16.74	11.0
subregion	Armstrong County	Retail & recreation	6.86	1.58	-2.68	6.16	0.92	2.95	5.37	10.55	6.6	3.87	7.81	0.46	4.24	4.64	18.46	9.23	10.43	7.1	13.45	7.01	15.4	25.59	12.66	6.55	7.1	15.31	15.86	4.64	6.06	15.82	-23.67	-27.72	-26.22	-36.71	-46.38	-35.88	-42.22	-40.66	-42.89	-34.34	-41.51	-56.03	-26.66
subregion	Armstrong County	Grocery & pharmacy	-10.84	-17.94	-17.56	-15.96	-12.88	-18.18	-7.69	-1.81	-8.97	-14.57	-13.36	-15.84	-13.23	-6.69	-1.21	-9.64	-8.61	-8.8	-4.95	-15.71	0.66	-6.03	-6.98	-12.92	-6.51	1.97	4.68	9.02	8.83	12.62	-6.29	-10.1	1.64	-11.85	-5.02	-10.84	-21.93	-20.86	-21.17	-18.16	-22.87	-23.42	-17.27
subregion	Armstrong County	Parks																																											
subregion	Armstrong County	Transit stations																																											
subregion	Armstrong County	Workplace	2.43	-11.37	2.35	2.12	1.26	1.93	5.6	4.87	3.34	2.73	1.05	-0.37	3.86	3.05	6.7	3.52	3.45	0.7	4.15	4.05	6.12	6.7	0.55	0.9	0.53	-0.55	2.51	3.05	1.82	-9.88	-21.87	-23.67	-25.32	-30.57	-22.97	-23.18	-38.93	-39.35	-40.4	-38.7	-38.11	-28.58	-25.61
subregion	Armstrong County	Residential		3.82	1.37	-0.29	1.0	0.45	-1.11		0.33	0.4	-0.64	2.07	0.31			0.54	0.11	0.08	-0.75	0.23	-1.33		0.01	1.34	-0.15	-0.48	0.01			4.87	10.21	9.96	11.33	16.29			17.53	17.41	16.87	16.11	18.17		
subregion	Beaver County	Retail & recreation	3.8	1.93	-1.26	3.8	3.51	1.57	5.32	12.25	3.29	4.1	9.32	1.01	5.24	6.53	17.55	6.97	12.2	12.64	12.49	4.57	7.79	21.68	9.39	4.28	7.47	14.75	8.62	-1.73	1.17	4.6	-26.4	-31.84	-31.47	-39.3	-49.09	-41.49	-44.8	-45.54	-40.8	-39.41	-43.69	-52.17	-42.46
subregion	Beaver County	Grocery & pharmacy	-4.47	-1.44	-4.98	-4.45	-1.98	0.37	-1.85	4.0	-1.88	-0.44	-1.96	-3.95	1.81	-0.93	5.35	0.27	2.26	6.23	7.15	3.74	3.78	6.68	3.58	0.56	4.85	20.78	30.91	19.76	14.87	33.42	12.49	-0.84	10.39	4.78	-6.94	-11.92	-12.06	-15.21	-13.6	-12.36	-13.98	-20.42	-19.8
subregion	Beaver County	Parks	-8.62	13.41	6.09	-6.26	1.05	-0.01	22.21	49.99	18.28	-2.45	-16.67	-11.71	-5.39	-18.89	46.54	-6.11	-10.99	-3.13	3.18	-1.08	8.88		54.87	-12.2	-7.3	25.52	5.37	-2.23	32.75	-2.45	-9.76	-17.71	-35.12	-39.79	-40.0		-62.2	-36.59	-34.39	18.08	-22.59	-58.9	
subregion	Beaver County	Transit stations		-15.69	-10.71	-3.57	-11.32	-3.85			7.84	-3.57	-5.35	-9.43	-9.62			-5.88	-1.79	-1.79	11.32	-5.77			1.96	-12.51	-7.15	-5.66	1.92			-17.64	-41.08	-44.64	-35.85	-44.22			-49.01	-53.57	-46.42	-39.62	-44.22		
subregion	Beaver County	Workplace	0.22	-12.27	0.8	1.32	0.92	1.96	4.1	3.56	2.25	0.46	1.12	-0.06	0.42	2.56	0.89	2.06	0.33	1.72	1.92	1.05	2.39	2.22	0.76	-1.73	-0.14	-0.79	-4.56	-0.69	-5.34	-15.83	-27.52	-31.64	-37.47	-43.61	-37.1	-32.07	-49.82	-50.76	-51.68	-51.53	-51.05	-42.74	-36.75
subregion	Beaver County	Residential	-1.17	3.25	0.44	0.0	0.47	0.26	-1.05	-1.65	0.38	0.12	-0.02	1.06	0.56	-0.86	-1.66	0.7	0.88	-0.5	-0.85	0.46	-1.06	-2.52	-0.23	1.25	0.45	-0.08	1.52	2.35	2.26	6.81	11.93	13.4	15.47	19.41	13.62	8.75	20.46	20.93	21.28	20.02	22.63	15.9	10.01
subregion	Bedford County	Retail & recreation	37.49	45.15	29.72	30.32	26.1	17.69	19.95	40.87	27.92	31.44	36.32	26.1	18.58	21.2	42.9	31.77	43.98	38.0	29.08	25.65	29.28	58.77	33.1	35.04	29.0	19.88	7.29	3.28	8.78	8.36	-5.16	-13.34	-18.99	-35.18	-42.93	-39.86	-32.78	-23.02	-29.0	-26.41	-41.15	-48.99	-41.22
subregion	Bedford County	Grocery & pharmacy	2.47	7.77	-0.72	0.34	-3.24	-7.06	3.01	7.8	-6.48	1.44	4.13	-4.21	-1.52	8.43	12.05	1.61	10.78	9.65	4.2	5.29	13.55	18.79	4.53	5.03	16.9	33.33	28.72	38.54	31.91	40.45	35.24	24.82	22.0	11.08	21.98	1.78	-2.27	10.06	-1.04	2.58	-8.07	-6.93	-8.86
subregion	Bedford County	Parks																																											
subregion	Bedford County	Transit stations	-42.75	-30.91	-52.43	-50.39	-55.56	-46.9	-45.8	-39.52	-56.1	-54.84	-54.21	-59.73	-48.28	-41.13	-33.07	-43.91	-50.82	-53.44	-52.08	-33.8	-36.45	-28.23	-47.17	-50.82	-48.1	-53.48	-48.28	-40.19	-38.71	-52.85	-60.49	-64.12	-70.15	-73.11	-65.43	-70.97	-69.92	-68.55	-74.05	-75.7	-81.39	-71.96	-77.42
subregion	Bedford County	Workplace	1.62	-18.85	0.55	1.67	3.61	3.61	0.74	0.8	4.92	4.5	3.62	3.61	4.83	1.48	-0.01	6.37	2.53	5.02	-0.85	0.59	-0.75	-3.27	2.89	1.96	2.51	2.22	1.2	5.22	-0.01	-6.68	-16.63	-18.44	-21.17	-24.48	-18.66	-20.33	-32.77	-34.37	-34.92	-35.66	-35.05	-26.87	-26.02
subregion	Bedford County	Residential		5.88	-0.14	-0.25	0.12	0.67			0.92	-0.91	-1.26	0.19	0.67			1.1	-1.04	-1.51	-0.48	1.0			0.2	0.17	-0.73	-1.48	2.0			4.12	7.36	8.14	8.55	13.36			16.0	13.16	15.41	13.71	17.49		
subregion	Berks County	Retail & recreation	7.75	8.2	-0.12	1.22	5.45	1.01	10.37	11.17	1.72	2.48	9.38	7.2	6.21	12.28	17.91	9.26	9.44	11.07	11.15	1.79	12.5	16.92	11.3	7.03	8.38	11.23	4.9	-2.86	-0.67	2.37	-23.42	-28.37	-29.72	-34.5	-45.67	-46.53	-46.65	-39.45	-44.5	-39.82	-40.82	-60.44	-53.24
subregion	Berks County	Grocery & pharmacy	-0.67	3.42	0.65	1.6	0.45	-0.95	7.54	4.8	1.87	1.29	2.94	1.74	3.06	5.27	7.04	6.74	5.01	5.49	10.73	1.52	10.94	11.09	11.35	7.25	10.21	26.16	22.93	16.04	10.27	23.17	6.1	0.31	0.41	2.77	-10.15	-20.89	-23.97	-17.01	-25.24	-17.6	-17.17	-37.04	-32.1
subregion	Berks County	Parks	24.86	76.51	6.38	13.81	9.34	2.93	70.73	125.93	69.68	-0.01	3.94	10.78	2.34	6.9	41.07	103.78	13.46	44.72	64.02	-1.77	39.35	141.06	185.58	36.16	45.39	34.52	55.29	84.57	106.48	53.02	24.81	92.09	30.2	61.17	76.58	64.31	-24.25	75.87	-16.45	101.43	88.81	-55.86	-20.54
subregion	Berks County	Transit stations	1.03	-9.14	-2.48	-2.93	0.0	-6.07	7.24	4.12	-4.06	-9.41	-1.96	-2.9	2.53	1.44	10.3	0.5	0.99	1.95	-1.45	-1.52	1.44	11.34	5.08	-5.44	1.95	-5.31	-6.57	-0.73	0.0	-8.12	-13.37	-16.1	-20.77	-20.71	-21.01	-5.16	-29.44	-24.75	-30.73	-26.09	-27.28	-33.33	-23.71
subregion	Berks County	Workplace	-1.45	-15.85	1.06	0.72	1.23	0.66	1.98	3.05	3.49	1.67	1.46	0.35	0.29	1.13	1.44	2.93	1.27	0.88	1.58	0.45	0.49	-0.35	-1.42	0.33	-0.08	-1.51	-9.42	-2.89	-6.37	-16.9	-26.04	-28.62	-31.49	-38.48	-31.81	-34.33	-49.85	-50.32	-50.83	-49.24	-49.18	-40.5	-37.47
subregion	Berks County	Residential	-0.39	3.82	0.23	-0.32	-0.14	0.53	-0.98	-1.31	-0.26	0.12	-0.86	-0.11	-0.03	-0.76	-1.14	-0.95	-0.47	-0.73	-1.14	0.99	-1.32	-1.49	-0.51	-0.09	-0.49	-0.03	3.56	2.66	2.46	5.93	11.22	11.72	14.46	17.95	12.63	10.15	21.47	20.86	22.68	21.11	23.06	17.65	13.02
subregion	Blair County	Retail & recreation	9.55	12.63	-0.81	4.54	3.4	0.65	7.98	12.45	3.52	7.48	17.48	4.76	7.21	13.58	24.06	10.56	15.36	13.9	12.18	1.25	13.16	17.93	10.17	11.3	11.36	14.6	5.12	-4.14	3.42	7.84	-28.07	-31.45	-31.13	-40.27	-52.95	-48.39	-47.41	-39.64	-44.51	-41.03	-46.32	-61.01	-50.13
subregion	Blair County	Grocery & pharmacy	5.13	-1.49	-0.83	1.3	-1.68	-3.42	4.05	11.53	-0.2	-0.11	4.85	0.19	6.23	7.92	18.26	1.9	8.65	6.16	6.12	-0.69	7.16	15.64	7.87	5.86	9.29	14.21	14.26	12.63	16.88	23.33	6.58	0.7	2.17	-2.14	-9.91	-11.3	-20.64	-13.91	-20.3	-14.91	-19.04	-29.06	-16.44
subregion	Blair County	Parks																																											
subregion	Blair County	Transit stations																																											
subregion	Blair County	Workplace	5.14	-20.59	0.56	1.3	0.08	3.52	2.25	6.5	2.96	2.16	2.62	1.1	3.03	3.38	5.68	1.62	1.5	2.34	1.84	3.13	3.15	4.06	1.34	0.75	1.22	-0.65	-4.13	-0.24	-1.09	-12.12	-21.02	-24.51	-27.36	-31.84	-29.12	-24.13	-41.16	-42.23	-42.83	-42.52	-42.54	-34.09	-30.63
subregion	Blair County	Residential	-0.66	5.14	0.5	-0.17	0.44	1.16	-0.87	-2.29	0.62	-0.4	-1.45	0.77	0.38	-0.91	-1.61	0.75	-0.69	-0.76	-0.85	0.91	-1.43	-2.06	-0.2	-0.02	-0.61	-0.7	2.09	1.3	1.1	5.2	8.8	9.37	10.94	15.65	10.48	7.54	17.89	15.93	17.51	15.9	19.16	14.14	9.23
subregion	Bradford County	Retail & recreation	3.62	-0.58	1.87	-1.6	5.85	-3.13	9.06	13.37	5.83	4.68	14.79	8.53	7.81	8.2	21.21	14.49	18.19	11.08	13.56	1.29	11.46	20.07	14.87	8.81	10.2	11.89	8.06	7.92	10.31	8.09	-15.58	-22.19	-20.95	-29.17	-36.69	-33.85	-40.68	-36.41	-35.74	-33.68	-36.86	-46.47	-37.48
subregion	Bradford County	Grocery & pharmacy	1.08	-0.48	-5.61	-0.69	2.78	-2.96	10.3	12.87	5.71	3.26	6.07	1.85	2.35	7.43	10.67	9.76	6.29	2.01	10.89	-0.21	8.63	18.35	12.85	3.72	9.68	19.25	16.52	32.13	25.19	29.75	9.55	7.87	11.82	9.04	8.15	-6.03	-12.63	-9.79	-12.61	-5.58	-8.47	-12.71	-13.98
subregion	Bradford County	Parks																																											
subregion	Bradford County	Transit stations																																											
subregion	Bradford County	Workplace	9.39	-14.1	0.2	2.4	3.85	1.48	-0.52	9.39	3.78	3.84	2.79	3.45	3.59	-9.85	4.03	2.1	2.43	3.19	3.45	2.95	-1.04	12.75	4.83	3.64	3.39	5.06	0.21	-1.56	9.39	-9.68	-18.83	-19.96	-20.7	-24.26	-17.1	-12.76	-33.48	-34.21	-35.73	-34.27	-35.65	-24.36	-18.79
subregion	Bradford County	Residential		3.71	1.46	0.2	0.0	1.79			0.02	0.77	-1.33	0.09	0.27			0.41	-0.09	-0.16	-1.38	1.49			-1.47	0.67	-0.51	-0.58	0.61			3.06	7.51	7.62	9.24	13.59			15.14	15.78	16.2	14.36	17.0		
subregion	Bucks County	Retail & recreation	4.39	13.8	0.82	0.17	0.31	-1.23	6.76	8.76	2.69	0.51	2.6	1.73	0.91	8.67	10.88	7.73	5.76	7.59	7.12	-2.01	9.15	11.19	9.3	6.73	6.82	10.6	1.58	-7.66	-15.17	-17.17	-30.8	-33.56	-33.67	-35.72	-46.69	-49.69	-48.94	-44.75	-49.52	-43.18	-45.54	-58.56	-52.15
subregion	Bucks County	Grocery & pharmacy	1.82	3.32	3.43	0.45	1.99	-2.65	1.41	5.1	-0.29	-2.17	1.18	0.27	-1.05	2.62	8.4	5.53	5.79	5.35	7.63	0.56	7.03	9.81	6.56	8.9	8.1	24.76	21.01	7.17	1.37	7.52	-2.43	-6.29	-4.64	-4.83	-20.61	-28.04	-30.81	-22.75	-30.25	-23.32	-26.73	-41.5	-36.1
subregion	Bucks County	Parks	64.89	105.58	22.09	24.04	7.05	-0.99	89.37	192.88	68.14	-21.0	10.38	-1.18	-7.39	-6.2	57.77	82.12	4.97	50.27	64.11	-17.24	35.39	204.87	178.76	29.83	64.47	37.05	55.66	141.58	130.21	33.52	27.06	110.92	25.29	105.9	128.75	83.99	-55.87	67.95	-35.52	112.34	83.73	-61.06	-8.0
subregion	Bucks County	Transit stations	17.31	-14.92	-7.2	-1.73	-1.71	-6.81	9.48	7.86	2.37	-1.98	1.03	-0.35	-0.69	24.67	21.25	6.43	-2.95	4.83	5.79	2.72	20.24	19.67	-1.36	-11.12	-3.81	-10.25	-17.7	-0.64	-15.75	-36.95	-50.99	-48.11	-51.89	-50.01	-41.15	-51.98	-67.46	-63.73	-67.13	-60.42	-57.83	-58.86	-51.19
subregion	Bucks County	Workplace	1.0	-26.29	0.1	2.07	1.68	2.43	6.82	5.2	3.68	2.38	2.28	1.7	1.73	5.27	3.42	3.52	2.84	2.62	2.41	0.41	5.8	2.25	1.41	0.46	0.08	-2.4	-11.53	-0.72	-10.43	-27.66	-35.41	-38.65	-41.78	-44.2	-32.63	-35.24	-53.74	-55.27	-56.48	-55.8	-53.77	-40.52	-39.74
subregion	Bucks County	Residential	-0.7	5.14	0.35	0.0	-0.04	0.78	-1.52	-1.02	-0.74	0.22	-0.14	0.11	0.33	-1.33	-0.66	-0.78	-0.27	-0.63	-0.53	1.61	-1.11	-0.36	-0.46	0.71	0.67	1.59	6.44	4.2	5.5	11.56	15.88	17.02	19.38	21.19	13.53	12.35	23.94	23.68	26.21	24.37	25.79	17.78	14.22
subregion	Butler County	Retail & recreation	5.95	9.76	0.03	1.12	-0.81	-0.08	1.88	6.55	0.99	3.07	4.78	2.43	4.11	8.94	21.63	8.76	14.6	11.88	12.6	-0.69	4.82	11.73	4.92	5.16	10.43	17.18	9.35	-7.29	-4.49	8.86	-21.07	-30.79	-28.16	-37.19	-50.8	-45.41	-42.46	-42.99	-43.72	-40.73	-44.54	-61.73	-48.92
subregion	Butler County	Grocery & pharmacy	3.88	2.21	-3.37	2.58	1.43	1.36	6.15	8.69	3.19	2.74	-2.11	-20.17	-18.44	-22.7	-20.65	-19.95	-16.57	-14.94	-15.13	-19.08	-22.81	-17.67	-18.12	-17.57	-7.92	5.75	5.9	-7.96	-10.26	6.89	-7.1	-16.43	-15.25	-27.83	-39.77	-42.73	-38.67	-38.23	-39.39	-37.94	-38.68	-57.7	-51.05
subregion	Butler County	Parks	15.38	23.2	-12.51	16.97	-1.93	5.35			21.42	1.77	5.65	-13.47	-12.51	-1.76		-14.29	-0.01	15.08		5.35				-7.15	32.06		51.78			37.49	5.35			30.34	50.87		-26.8	23.2				-3.52	
subregion	Butler County	Transit stations																																											
subregion	Butler County	Workplace	-0.25	-17.46	1.89	2.07	0.73	3.4	4.52	2.99	2.2	2.02	1.47	-0.27	2.82	3.49	2.23	1.93	0.34	1.14	-0.27	2.6	1.64	1.0	-0.08	-1.16	-0.21	-2.48	-5.44	-0.83	-5.73	-19.24	-30.01	-34.15	-36.66	-40.39	-35.52	-32.59	-50.03	-52.1	-51.57	-52.84	-50.33	-42.3	-40.3
subregion	Butler County	Residential	-0.88	4.92	0.59	-0.12	0.38	0.44	-0.91	-1.77	0.95	0.26	-0.3	1.69	0.15	-0.35	-1.87	0.97	0.29	-0.04	-0.58	0.32	-1.21	-2.33	0.5	1.27	-0.17	-0.01	2.13	2.91	2.48	7.98	13.06	14.93	15.93	19.8	12.94	8.8	21.96	22.11	22.37	21.27	23.59	17.3	10.78
subregion	Cambria County	Retail & recreation	11.59	6.03	4.59	4.01	1.92	-2.69	2.16	19.29	1.3	9.59	14.93	-7.98	5.88	9.26	32.03	10.19	17.86	16.5	13.51	-0.29	5.8	23.45	10.84	11.68	10.46	12.7	3.25	-4.9	6.37	7.98	-26.63	-31.85	-31.46	-41.08	-49.35	-43.01	-46.98	-43.74	-47.01	-40.77	-45.76	-55.2	-37.97
subregion	Cambria County	Grocery & pharmacy	3.28	-1.83	-2.64	0.33	-0.35	-7.76	0.52	6.46	-1.04	-0.47	3.51	-5.76	1.05	0.31	13.29	4.21	6.08	5.22	5.86	-1.34	1.88	12.65	7.4	0.57	6.46	16.25	14.36	10.29	17.58	26.33	0.57	-2.84	4.63	-2.3	-9.36	-9.0	-16.77	-19.55	-21.91	-14.56	-21.64	-27.53	-14.18
subregion	Cambria County	Parks																																											
subregion	Cambria County	Transit stations																																											
subregion	Cambria County	Workplace	1.16	-18.29	-0.66	-0.29	-0.01	1.08	4.18	2.62	3.42	1.3	1.01	-1.49	1.57	1.22	2.33	4.68	0.83	0.82	1.29	-2.27	3.43	2.33	1.95	-1.33	-1.87	-2.05	-1.98	-1.48	-1.77	-12.91	-24.37	-27.46	-29.19	-33.64	-26.85	-25.73	-39.8	-43.1	-43.33	-42.57	-43.08	-31.53	-27.79
subregion	Cambria County	Residential	-1.19	3.8	0.7	0.07	0.36	0.88	-0.74	-2.18	0.93	0.63	-0.91	2.31	0.92	0.55	-2.29	-0.15	-0.55	-0.73	-0.85	1.86	-0.63	-2.6	-0.08	0.67	0.07	-0.55	1.12	1.72	1.1	4.16	8.81	9.98	11.05	14.91		7.23	16.23	15.87	16.72	14.64	18.44	13.49	7.35
subregion	Carbon County	Retail & recreation	26.91	23.54	3.34	2.19	1.92	-10.94	16.36	7.04	-7.79	-7.87	-3.86	0.17	-0.01	19.64	18.26	10.17	4.9	8.25	10.29	4.11	29.18	23.07	11.96	6.87	8.43	7.84	0.89	11.87	-0.01	-0.4	-26.53	-30.83	-33.16	-38.48	-38.34	-42.48	-43.92	-37.54	-42.57	-39.62	-44.92	-51.57	-47.28
subregion	Carbon County	Grocery & pharmacy	12.43	6.27	0.45	4.56	-3.13	-3.22	3.06	3.85	1.78	1.38	8.21	23.65	28.92	29.22	36.9	22.42	17.51	30.58	35.25	19.28	30.38	27.46	24.66	23.03	28.3	49.1	49.99	50.38	48.48	51.56	33.63	29.67	35.25	21.77	20.76	9.86	-8.08	13.81	8.67	16.96	-3.94	-6.93	-7.3
subregion	Carbon County	Parks													2.21	-11.77						2.21	29.4												-17.08				-43.25					-52.95	-30.62
subregion	Carbon County	Transit stations																																											
subregion	Carbon County	Workplace	-1.65	-17.32	2.79	1.17	1.18	1.82	7.97	3.84	3.05	3.19	3.13	2.57	0.8	6.1	3.29	2.84	3.99	2.74	4.75	-0.21	2.34	4.4	2.65	1.6	-1.76	0.0	-2.02	0.47	-7.15	-12.01	-22.36	-25.64	-26.34	-31.72	-24.41	-29.13	-41.34	-41.12	-42.27	-42.38	-43.23	-36.14	-34.61
subregion	Carbon County	Residential		3.85	1.39	-0.5	0.82	0.49	-1.16		0.07	0.61	-0.73	0.46	0.79	-0.67		-1.08	0.29	-1.14	-1.33	1.79	-0.91		-0.81	1.08	-0.46	0.31	1.64	1.94		3.95	10.09	9.32	12.58	14.76			17.18	16.98	17.43	17.16	19.03		
