Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Ashe County	Workplace	5.45	-1.89	-2.45	8.02	-9.76	-8.61	-4.77	1.81	3.12	1.21	2.46	-19.53	-3.32	-15.88	7.26	4.36	-0.01	5.55	3.04	-1.33	-1.59	3.62	2.5	-1.23	-0.01	-1.83	-3.99	-3.18	-5.46	-15.63	-15.25	-17.91	-23.18	-24.51	-25.41	-29.1	-25.0	-25.61	-25.93	-28.66	-31.14	-26.99	-29.1
subregion	Ashe County	Residential																																											
subregion	Avery County	Retail & recreation	24.04	27.4	17.45	6.99	-19.6	5.72	30.88	7.51	3.7	23.01	2.79	-16.22	-8.86	-2.62	6.0	11.84	10.31	14.68	9.45	-18.76	1.57	4.51	14.06	11.9	5.59	4.05	-11.98	-11.0	-22.57	-3.72	-9.53	-31.48	-28.38	-38.55	-49.22	-59.4	-35.56	-33.34	-32.88	-31.76	-38.03	-43.98	-50.38
subregion	Avery County	Grocery & pharmacy	15.08	18.68	15.38	16.82	-3.43	-2.56	5.29	5.65	-0.01	8.64	12.14	-23.08	-8.28	-5.3	-1.89	6.53	0.95	-0.01	3.41	-18.48	-19.21	-2.84	15.88	12.49	9.34	11.1	-1.28	2.64	12.26	33.63	25.95	14.01	11.95	-7.02	-14.57	-17.93	4.66	2.88	2.79	-2.57	-12.75	-19.88	-17.93
subregion	Avery County	Parks																																											
subregion	Avery County	Transit stations																																											
subregion	Avery County	Workplace	4.26	8.33	3.99	0.95	-15.24	-8.82	5.76	-2.13	6.25	5.99	-0.96	-22.86	-9.8	-5.77	-2.13	8.33	3.99	0.95	0.95	-12.75	-3.85	2.12	4.17	-4.0	0.0	1.9	-1.96	-1.92	-8.51	-5.21	-8.0	-17.14	-18.09	-21.57	-21.15	-31.91	-19.79	-22.0	-28.57	-29.52	-27.45	-25.0	-27.66
subregion	Avery County	Residential																																											
subregion	Beaufort County	Retail & recreation	-3.73	0.87	1.36	0.5	-7.01	-37.13	-8.06	-2.24	0.34	4.77	14.04	11.0	13.18	8.32	17.65	15.0	20.65	13.54	5.03	5.5	7.49	8.92	10.64	9.04	11.7	10.85	9.47	18.05	-2.61	5.23	-10.07	-13.88	-16.2	-18.13	-26.25	-30.85	-24.44	-18.77	-25.58	-28.3	-27.28	-20.84	-22.12
subregion	Beaufort County	Grocery & pharmacy	-0.74	-1.32	1.35	3.26	14.28	-35.21	-16.62	-9.93	-8.23	-3.74	-2.62	0.97	2.53	1.14	1.83	2.3	11.52	1.3	-2.93	0.28	-1.44	5.88	3.28	4.06	7.19	14.28	19.99	18.04	20.22	14.47	18.63	11.11	6.49	11.55	3.43	-10.67	-5.92	1.01	-8.5	-9.42	-5.07	-3.73	-6.98
subregion	Beaufort County	Parks	5.45		10.63	-29.63	-31.38	-51.52	-23.29	1.82	-2.23	4.26	-0.01	-1.96	-13.64	-23.29	12.72		10.63	11.11	-3.92	-15.15	-6.85	38.17			35.18		22.72	31.5	-23.63		-2.13	12.96		30.3	-4.11	-3.64	-2.23		-22.23		30.3	57.53	
subregion	Beaufort County	Transit stations																																											
subregion	Beaufort County	Workplace	-4.14	-12.1	2.3	-1.96	-3.73	-36.67	0.69	3.29	2.65	0.57	1.39	3.42	3.33	0.69	-0.01	4.13	4.31	3.91	1.71	4.54	6.98	0.81	2.95	0.28	3.34	3.71	1.5	2.09	-6.62	-3.55	-8.94	-10.34	-11.72	-15.76	-13.99	-23.15	-19.78	-19.9	-25.43	-25.15	-25.46	-18.19	-24.8
subregion	Beaufort County	Residential		2.3	0.32	1.78	4.62	18.61			-0.52	1.32	-1.33	-1.89	-0.66			-2.25	-0.94	-1.0	0.44	0.38			-1.71	-0.51	-1.32	-1.37	0.11			1.9	5.06	5.21	6.76	8.2			10.01	10.27	12.85	11.01	12.62		
subregion	Bertie County	Retail & recreation		1.58	1.35	-2.68	-12.0	-56.57	-12.51	8.5	4.76	-4.07	7.99	23.99	9.08	16.24		14.28	41.88	13.32	15.99	-0.01	8.74		19.04	9.45	9.33	13.32	13.12	18.74		19.04	-10.82	-12.0	19.99	92.92	103.73			67.55	54.66	89.32	58.57	104.99	
subregion	Bertie County	Grocery & pharmacy	4.54	6.84	10.0	9.08	36.11	-22.38	-18.99	-4.56	-6.85	-1.44	-5.2	-2.79	9.2	2.53	6.05	8.21	24.27	-2.6	13.88	6.57	5.05	10.6	9.58	7.13	-6.5	12.49	26.31	20.24	22.72	24.65	28.56	11.68	19.43	19.73	10.12	6.05	17.8	15.7	-9.09	2.77	11.83	10.12	-3.04
subregion	Bertie County	Parks																																											
subregion	Bertie County	Transit stations																																											
subregion	Bertie County	Workplace	-8.16	-3.2	2.42	7.14	-2.46	-41.52	8.77	2.04	-1.61	4.83	3.17	5.73	3.39	-5.27	2.04	3.19	4.03	4.76	6.55	5.93	-3.51	6.11	0.8	7.25	7.93	9.01	4.23	12.28	-8.16	-5.61	-8.88	-11.12	-10.66	-9.32	8.77	-12.24	-17.6	-16.93	-19.04	-18.86	-17.8	-21.06	-20.41
subregion	Bertie County	Residential																																											
subregion	Bladen County	Retail & recreation	-1.58	-3.92	-1.16	1.87	-9.78	-16.34	-4.92	-0.01	2.74	4.6	14.65	14.13	15.2	11.14	22.63	15.29	21.53	12.4	4.71	7.6	8.19	12.63	8.22	11.92	8.27	13.04	2.25	9.83	4.2	1.57	-8.08	-9.4	-10.14	-18.6	-18.69	-24.74	-14.91	-18.47	-14.67	-20.29	-22.81	-14.1	-13.69
subregion	Bladen County	Grocery & pharmacy	-6.81	-1.43	-5.31	3.15	10.76	-12.02	-5.54	-3.67	2.38	-4.42	0.9	2.23	5.43	8.08	6.28	11.43	8.85	5.85	1.34	-0.78	5.95	0.52	12.85	8.4	8.1	18.38	21.31	25.52	16.23	28.56	22.56	12.16	14.35	14.34	14.88	-1.05	10.0	-6.2	-2.26	4.48	4.26	10.63	4.71
subregion	Bladen County	Parks					-24.39	-23.27													-26.83																								
subregion	Bladen County	Transit stations																																											
subregion	Bladen County	Workplace	-2.26	-13.84	2.73	-1.13	-1.55	-20.58	1.86	1.12	1.57	1.56	1.12	1.53	2.81	0.92	1.12	1.97	1.16	-1.13	-2.33	0.8	5.6	2.23	3.55	1.94	-0.76	1.92	2.41	3.73	-3.38	-9.5	-10.94	-13.17	-13.91	-14.12	-3.75	-19.11	-18.59	-19.93	-23.69	-22.02	-21.79	-14.03	-21.36
subregion	Bladen County	Residential		2.84	1.71	3.39	4.56				1.53	1.39	-0.31	0.59	-1.09			-0.79	-1.0	-0.01	3.43	0.23			-1.21	-0.75	0.12	0.28	-0.62			2.91	6.94	6.04	6.12	7.87			9.16	10.84	11.5				
subregion	Brunswick County	Retail & recreation	9.24	7.62	3.94	1.59	-6.96	-6.01	4.16	3.41	2.23	-0.39	3.6	11.15	12.19	15.28	14.7	12.72	11.89	3.02	-2.29	10.51	15.33	15.14	14.15	7.61	10.87	14.58	14.6	14.34	-1.4	6.3	-16.99	-18.42	-17.35	-18.8	-23.08	-32.26	-25.35	-32.83	-30.84	-29.4	-28.5	-24.58	-26.75
subregion	Brunswick County	Grocery & pharmacy	-1.31	-1.32	-4.26	-6.33	-9.53	-15.0	-8.43	-9.38	-2.03	-4.03	-2.15	-1.33	-0.41	-1.87	-2.61	4.16	5.74	-3.62	-9.75	0.09	1.08	-1.97	7.37	1.6	3.38	13.06	22.08	22.51	19.01	23.57	12.63	13.2	8.74	12.65	6.66	-7.95	2.01	-9.43	-6.56	-8.76	-3.86	1.19	-11.2
subregion	Brunswick County	Parks	2.58	22.21	-5.56	-35.6	-36.64	-26.73	-4.83	31.02	-5.06	-4.63	-21.2	20.79	18.96	17.23	23.27	44.44	45.36	-16.1	-24.76	18.1	55.85	47.4	60.6	37.02	37.28	55.44	33.61	19.99	-21.56	28.28	-26.86	27.11	54.44	56.03	21.37	-15.52	13.12	-24.09	3.38	44.55	34.48	8.96	25.85
subregion	Brunswick County	Transit stations				-20.0		-30.77																																-38.46	-30.0		-33.33		
subregion	Brunswick County	Workplace	-2.47	-2.48	2.22	-1.51	-2.59	-13.53	2.55	0.49	2.37	1.84	1.31	3.63	-2.21	7.85	7.38	3.96	1.74	2.16	-0.77	1.81	7.43	3.19	1.49	2.52	0.38	0.47	0.2	5.3	-8.62	-9.62	-16.54	-20.07	-19.92	-22.35	-15.93	-27.84	-25.47	-32.11	-31.81	-31.32	-31.76	-24.21	-33.01
subregion	Brunswick County	Residential	0.38	0.54	0.67	2.3	3.81	6.96	0.38	-0.34	0.19	1.23	0.52	-1.49	0.35	-1.6	-1.1	-1.2	-0.06	0.97	3.11	0.26	-0.97	-0.69	-1.25	-0.71	-0.76	-1.2	-0.22	0.22	3.46	2.81	8.13	7.05	7.19	9.31	7.51	8.91	9.31	13.64	11.68	10.61	12.52	8.44	7.73
subregion	Buncombe County	Retail & recreation	8.57	8.49	0.16	5.6	-22.84	-1.6	8.43	7.96	-0.01	5.16	9.1	7.16	6.23	5.6	12.6	7.11	11.25	10.61	9.08	2.96	11.58	14.73	13.49	7.37	10.79	6.89	1.69	-7.89	-12.8	-9.67	-23.23	-32.51	-35.15	-41.8	-49.57	-54.81	-46.43	-48.89	-40.17	-43.25	-57.3	-62.3	-60.2
subregion	Buncombe County	Grocery & pharmacy	-0.91	-0.3	-0.52	10.32	-7.57	-9.18	-2.38	-2.14	-3.92	0.88	2.77	-0.2	2.39	-3.18	3.29	2.96	7.75	5.14	5.86	0.67	2.65	2.87	4.91	6.98	10.74	19.39	19.69	12.72	8.41	13.75	11.83	2.41	-0.51	-2.66	-8.12	-20.19	-16.31	-16.04	-2.22	-9.23	-26.35	-27.53	-30.0
subregion	Buncombe County	Parks	8.69	52.09	13.33	7.56	-35.79	-1.51	45.52	27.27	-13.17	61.99	7.02	-8.95	8.99	-2.13	39.12	10.77	37.33	27.02	8.95	7.99	67.23	65.21	79.63	65.99	71.88	53.15	30.0	46.37	32.01	32.34	65.32	11.89	56.84	25.99	59.57	-9.88	-26.35	-19.34	22.7	25.26	8.5	9.78	-9.09
subregion	Buncombe County	Transit stations	-3.13	14.15	6.94	11.28	-11.41	0.82	6.9	5.2	1.32	7.47	8.19	6.56	9.15	6.38	8.32	-7.98	0.53	2.55	2.18	1.24	32.43	8.85	1.32	-3.76	-0.52	-2.64	-8.76	-11.18	-19.8	-18.15	-19.8	-29.75	-39.92	-41.26	-40.43	-58.34	-57.08	-52.42	-50.26	-57.03	-60.84	-62.24	-69.8
subregion	Buncombe County	Workplace	1.36	-2.94	3.27	2.22	-19.54	-11.0	4.22	2.85	1.84	3.92	2.6	-6.19	3.45	-3.55	2.96	2.78	1.95	2.8	1.83	2.0	4.32	2.85	-0.05	1.14	-0.38	-0.51	-1.71	-0.4	-8.01	-14.97	-19.91	-26.64	-28.38	-31.4	-27.97	-38.3	-36.21	-36.86	-38.57	-40.68	-45.41	-40.66	-44.57
subregion	Buncombe County	Residential	0.42	0.78	-0.31	-0.58	11.46	5.26	-1.13	-0.4	1.4	-1.75	-1.01	2.87	-1.05	1.1	-1.61	0.15	-0.86	-0.7	-0.29	0.46	-1.61	-1.43	-0.14	-0.48	-0.71	-0.06	1.11	1.68	3.77	6.35	8.34	11.45	11.63	13.75	8.76	10.93	16.38	16.62	14.88	15.88	19.6	13.19	12.84
subregion	Burke County	Retail & recreation	-1.89	4.13	0.62	4.46	-14.89	-2.16	5.65	4.18	-1.63	7.13	14.63	14.8	15.96	15.98	18.89	11.78	17.61	15.24	9.3	7.54	15.77	14.26	9.54	11.92	13.48	10.03	5.98	5.93	-0.26	-0.91	-3.44	-14.46	-15.46	-19.13	-21.45	-34.88	-27.55	-25.93	-18.85	-24.76	-22.5	-25.5	-26.5
subregion	Burke County	Grocery & pharmacy	-1.43	0.17	1.25	12.45	4.92	-7.69	0.15	-1.43	-5.75	3.59	2.52	5.1	7.83	3.7	4.62	2.6	12.76	5.04	5.45	2.91	6.12	6.04	0.34	7.01	7.57	17.25	21.65	23.69	20.81	15.65	23.01	15.33	13.72	13.2	13.7	-2.32	-1.05	-0.18	2.7	4.4	5.52	5.96	-3.39
subregion	Burke County	Parks	-10.0		-4.56	-6.01	-36.73		58.65	33.33	-21.57		3.99	4.07		33.33	31.1	9.8		13.99	12.24		59.98	81.1						65.32	4.44	-3.94		5.99			142.65	-3.34	-39.22	-29.55	15.99			91.99	29.99
subregion	Burke County	Transit stations																																											
subregion	Burke County	Workplace	1.36	-1.2	3.76	2.08	-11.27	-11.39	4.89	2.71	4.67	3.29	2.77	2.34	2.41	1.83	4.42	-2.64	2.59	3.35	2.11	2.14	2.44	4.42	2.04	-0.36	0.23	0.0	0.76	3.36	-0.35	-7.07	-8.72	-12.95	-14.09	-20.13	-13.46	-20.41	-18.71	-18.26	-19.43	-21.13	-26.46	-19.26	-24.15
subregion	Burke County	Residential	0.36	0.61	0.67	-0.67	7.68	6.09	-0.93	0.14	0.84	-0.15	-1.66	-0.83	-1.31	-1.88	-1.46	0.49	-0.52	-1.2	-0.15	-0.28	-1.73	-1.16	-0.97	0.56	-0.93	-0.34	0.02	-0.47	2.12	3.71	5.5	6.91	6.92	9.37	5.28	7.56	9.54	10.48	8.78	10.74	11.71	7.1	7.28
subregion	Cabarrus County	Retail & recreation	5.62	14.22	1.13	1.95	-8.61	3.0	7.66	5.41	1.08	7.8	12.25	15.86	16.14	15.47	18.8	13.14	16.71	10.68	7.89	11.77	12.02	12.24	11.78	11.96	12.42	14.13	9.96	-4.95	-9.72	-2.94	-10.91	-21.29	-23.82	-24.93	-38.43	-44.94	-32.8	-27.72	-25.32	-36.64	-44.65	-50.72	-49.62
subregion	Cabarrus County	Grocery & pharmacy	-9.49	-3.87	-7.61	1.4	3.99	-11.05	-8.43	-7.08	-10.0	-2.94	-2.65	-1.78	-1.75	-4.51	-1.18	-0.29	3.54	0.74	-0.82	0.46	-4.22	-3.06	1.68	2.41	3.83	24.44	36.48	17.5	11.11	23.8	26.7	16.0	14.74	19.01	3.49	-12.67	-5.55	4.06	11.28	-0.15	-14.19	-18.27	-25.61
subregion	Cabarrus County	Parks	-35.58			-11.48	-37.71	4.08	35.95	33.65	-27.28		11.47	11.47	22.44	-6.74	34.61	34.54	6.12	18.03	-4.92		37.07	57.69						44.94	-4.81	20.0					56.17	-16.34	-20.01	16.33	55.73	19.67		21.35	5.76
subregion	Cabarrus County	Transit stations	8.6	10.74	-0.5	8.77	5.14	-1.19	4.6	5.37	0.41	8.32	5.84	8.15	11.76	18.45	9.13	11.56	5.38	11.21	7.71	14.11	14.35	23.64	15.69	13.71	17.06	4.72	4.69	-0.01	-11.84	-4.97	-11.28	2.92	-12.02	-14.91	-22.06	-33.34	-31.83	-11.28	-13.66	-27.47	-33.34	-29.75	-33.34
subregion	Cabarrus County	Workplace	-1.44	-14.7	2.62	1.36	-4.11	-14.42	2.18	3.81	4.68	3.47	2.55	1.6	1.68	3.95	3.81	4.01	-4.65	2.0	0.54	2.22	5.18	1.26	2.65	0.98	-0.19	-1.25	-4.16	-0.01	-10.19	-14.12	-22.74	-27.59	-30.31	-31.39	-17.2	-30.85	-34.82	-36.79	-37.93	-42.55	-44.86	-32.34	-40.55
subregion	Cabarrus County	Residential	0.16	1.11	0.35	0.11	5.85	5.34	-1.41	-0.54	-0.88	0.23	-1.45	-1.3	-2.64	-2.72	-1.3	-2.74	1.85	-0.67	0.78	-2.12	-2.04	-0.75	-1.93	0.46	-0.74	-0.14	0.06	1.05	3.96	5.14	10.5	11.69	13.12	12.18	8.07	9.51	14.64	16.43	15.58	18.7	19.48	12.52	12.16
subregion	Caldwell County	Retail & recreation	-1.96	3.09	2.1	5.23	-10.55	1.67	3.05	3.39	1.05	8.91	17.67	17.17	15.9	16.26	18.16	14.6	23.88	16.36	13.43	10.43	14.17	14.47	11.79	14.19	14.12	11.56	11.67	7.23	-0.01	-2.33	-4.81	-13.85	-14.46	-14.39	-17.17	-28.38	-23.8	-21.41	-19.74	-28.07	-19.71	-19.79	-19.93
subregion	Caldwell County	Grocery & pharmacy	-5.37	-3.24	-2.81	7.25	2.51	-6.81	-0.01	-2.23	-4.13	-0.94	3.35	1.79	4.53	6.03	4.8	4.47	9.9	7.99	7.01	1.77	10.71	1.84	4.29	5.6	9.31	15.64	23.01	20.43	18.48	17.38	17.19	14.51	12.04	13.28	9.03	-5.93	-3.95	-1.69	-1.12	-4.5	2.1	4.68	-7.77
subregion	Caldwell County	Parks																																											
subregion	Caldwell County	Transit stations																																											
subregion	Caldwell County	Workplace	-0.76	-8.74	3.3	0.79	-3.33	-1.49	5.35	1.13	2.0	3.88	1.81	1.49	2.24	6.02	2.26	1.29	3.53	2.14	1.95	1.87	10.37	-0.76	2.95	3.3	0.34	-0.58	0.24	5.01	-2.27	-5.79	-7.78	-12.8	-12.98	-18.48	-14.71	-23.87	-16.9	-18.4	-22.08	-22.85	-28.47	-17.73	-28.79
subregion	Caldwell County	Residential	1.08	2.29	0.46	-0.32	5.38	3.86	-0.82	-0.3	1.52	0.18	-1.1	-0.35	-0.76	-1.61	-1.58	-0.93	-0.93	-1.17	-0.55	-0.12	-1.7	-1.1	-0.79	-0.37	-1.39	-0.24	0.53	-0.11	2.52	3.8	5.85	7.07	7.4	10.03	5.3	7.22	10.63	10.63	10.35	12.14	12.84	6.43	7.0
subregion	Camden County	Retail & recreation																																											
subregion	Camden County	Grocery & pharmacy																																											
subregion	Camden County	Parks																																											
subregion	Camden County	Transit stations																																											
