Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Anderson County	Transit stations																																											
subregion	Anderson County	Workplace	8.32	-14.36	-0.01	2.38	2.88	0.51	7.34	-1.68	0.98	2.4	1.41	-10.11	0.51	11.76	4.99	-0.01	2.4	-0.49	4.32	1.02	4.4	6.66	1.48	0.95	0.94	-1.45	-0.01	7.34	-1.68	-8.43	-16.84	-20.01	-23.09	-25.14	-19.13	-21.68	-31.19	-36.55	-38.1	-37.03	-40.0	-23.54	-26.67
subregion	Anderson County	Residential				-0.5	-0.31					-1.51	-0.15						-1.72	-1.99	-2.42						-0.81																		
subregion	Ballard County	Retail & recreation																																											
subregion	Ballard County	Grocery & pharmacy																																											
subregion	Ballard County	Parks																																											
subregion	Ballard County	Transit stations																																											
subregion	Ballard County	Workplace		-12.51	5.99	9.79	-0.01	2.17			-0.01	3.99	7.83	3.91	-0.01			4.16	-0.01	3.91	3.91	4.33			8.32	5.99	3.91	-0.01	-4.36			2.07	-12.01	-9.82	-13.73	-13.05			-18.76	-28.01	-27.46	-29.42	-23.92		
subregion	Ballard County	Residential																																											
subregion	Barren County	Retail & recreation	5.82	5.5	-1.01	0.79	-0.19	-0.01	5.42	5.82	-4.09	2.81	16.1	14.6	14.73	21.02	29.51	17.96	28.97	19.28	15.54	5.49	25.0	24.69	17.54	11.06	13.11	6.37	4.62	5.57	-5.03	1.63	-14.29	-17.1	-16.1	-28.61	-28.66	-34.74	-22.25	-35.21	-24.65	-24.16	-33.53	-30.9	-31.32
subregion	Barren County	Grocery & pharmacy	7.69	5.11	1.4	4.22	0.45	-2.75	-0.01	-2.96	3.72	4.69	9.38	7.34	7.45	14.66	30.76	10.7	23.0	14.54	11.92	8.24	24.44	28.4	19.06	12.67	20.19	19.26	27.05	24.89	18.93	29.3	20.66	20.66	17.43	13.33	15.1	-1.78	2.79	-13.62	-0.48	-5.05	-8.63	-1.78	-8.88
subregion	Barren County	Parks																																											
subregion	Barren County	Transit stations																																											
subregion	Barren County	Workplace	-1.91	-13.94	-2.82	1.18	2.42	-0.85	-2.69	0.94	0.4	0.4	-2.4	0.4	1.26	2.67	6.66	-1.65	-0.41	1.18	2.42	0.83	-0.01	-2.86	-0.01	-0.41	-1.2	-3.65	-6.34	-6.26	-3.82	-9.43	-14.07	-14.75	-17.01	-21.11	-25.0	-33.34	-27.46	-30.52	-33.07	-32.8	-34.19	-25.0	-27.63
subregion	Barren County	Residential		5.74	1.53	0.39	0.04	0.53			3.02	-0.04	-0.01	-1.2	-0.54			2.5	-2.58	-1.63	-1.68	0.23			1.58	1.2	0.15	1.2	1.34			5.55	5.7	7.0	6.87										
subregion	Bath County	Retail & recreation																																											
subregion	Bath County	Grocery & pharmacy																																											
subregion	Bath County	Parks																																											
subregion	Bath County	Transit stations																																											
subregion	Bath County	Workplace		-19.77	1.16	-1.12	1.13	0.0			-1.17	2.32	-2.25	-11.37	2.44			2.32	5.81	1.12	1.13	3.65			-2.33	3.49	-3.38	-6.82	-3.66			-15.12	-17.45	-20.23	-21.59	-23.17			-26.74	-27.91	-33.71	-34.09	-34.15		
subregion	Bath County	Residential																																											
subregion	Bell County	Retail & recreation	2.88	-1.86	1.57	4.74	-5.57	3.55	12.19	5.45	-4.21	15.47	20.33	17.64	15.59	26.52	27.88	13.6	37.38	23.89	17.33	0.23	22.54	17.95	13.6	13.39	16.6	10.52	2.84	4.51	-4.49	0.33	-16.87	-20.68	-22.29	-35.7	-33.16	-37.18	-28.4	-36.7	-32.55	-33.44	-34.99	-32.36	-27.56
subregion	Bell County	Grocery & pharmacy	-1.44	-2.47	-8.73	5.47	-4.58	-14.0	2.57	3.59	-11.73	4.03	9.58	-3.92	1.99	5.8	16.55	-2.47	23.49	17.8	14.37	-9.01	9.67	5.76	-0.62	5.36	11.64	18.3	7.0	13.54	14.38	18.51	12.07	10.96	10.78	-8.5	-7.1	-8.63	-9.88	-16.78	-13.02	-18.3	-21.0	-14.85	-12.23
subregion	Bell County	Parks																																											
subregion	Bell County	Transit stations																																											
subregion	Bell County	Workplace	-1.9	-8.08	-0.81	3.96	6.82	-0.84	-1.59	1.87	0.8	3.16	-0.81	0.85	1.64	4.75	-5.67	0.8	1.58	-0.01	7.68	-0.84	1.58	-3.78	-1.63	-4.77	-0.01	3.42	-0.01	4.75	-15.11	-10.49	-17.47	-19.06	-11.97	-25.63	-11.12	-9.44	-26.62	-27.78	-30.16	-24.79	-30.59	-19.06	-24.53
subregion	Bell County	Residential																																											
subregion	Boone County	Retail & recreation	5.61	12.59	0.6	3.13	1.5	1.92	8.72	3.5	-3.8	6.2	7.61	8.45	4.92	18.81	14.41	6.51	13.88	12.55	9.74	1.16	16.79	12.18	7.87	8.48	10.24	4.28	1.55	-10.38	-12.06	-11.32	-18.86	-26.27	-32.12	-33.02	-42.92	-43.38	-32.81	-41.44	-36.24	-39.67	-43.98	-47.08	-44.43
subregion	Boone County	Grocery & pharmacy	0.46	2.42	2.48	1.58	-0.86	1.98	5.75	1.86	-0.11	5.27	3.45	4.46	2.47	10.33	8.2	5.32	10.95	7.79	3.8	-1.58	8.89	7.92	9.1	8.76	14.99	27.2	23.69	11.01	9.79	25.86	14.63	11.14	8.55	5.13	-5.0	-9.43	-0.79	-13.85	-7.8	-13.52	-13.42	-15.94	-16.05
subregion	Boone County	Parks	9.43	11.1	-6.79	3.38	-5.0	9.6		41.5	-26.99	-13.57	-6.79	-5.0	3.84			-11.12	16.94	42.36	41.66	17.3			38.08	-3.4	13.55	13.32		-6.52	20.74	4.76	44.06	-1.7	-8.34			26.41	26.98	10.16		53.33			
subregion	Boone County	Transit stations	-5.47	2.19	6.81	6.58	4.82	7.19	9.85	3.49	6.27	4.93	7.2	5.47	6.45	14.18	8.62	2.47	4.82	6.18	5.01	5.46	11.3	4.08	3.61	0.42	2.53	-1.67	-7.83	-4.07	-14.45	-20.91	-15.95	-21.91	-32.84	-36.21	-33.77	-43.94	-41.45	-35.58	-36.92	-45.92	-52.14	-51.51	-54.43
subregion	Boone County	Workplace	-0.56	-17.84	2.57	2.04	0.57	3.3	7.09	2.2	2.06	2.57	1.95	0.24	1.39	3.3	4.12	3.86	3.49	2.28	1.79	1.73	3.3	0.82	2.75	0.66	-0.58	0.41	-10.34	-2.84	-6.89	-13.72	-21.77	-25.81	-29.22	-30.76	-23.64	-28.66	-34.22	-40.37	-41.78	-44.16	-46.39	-31.91	-36.64
subregion	Boone County	Residential	-1.31	4.19	0.95	-0.09	0.33	-0.61	-2.13	-0.86	0.88	0.73	0.55	0.02	-1.2	-2.03	-2.43	0.29	-0.28	-0.74	-0.83	-0.26	-2.56	-2.45	-1.17	1.37	0.31	0.8	3.24	4.65	3.4	7.31	10.54	13.19	14.65	15.78	11.23	9.07	15.08	19.12	18.1	19.19	22.03	12.25	9.49
subregion	Bourbon County	Retail & recreation	8.95	3.6	0.48	5.91	0.88	1.55	17.04	7.89	1.55	9.84	23.15	7.01	11.96	18.83	19.99	15.46	25.12	23.15	15.78	5.79	30.94	21.58	15.98	4.92	19.69	3.94	10.8	3.58	-11.59	0.51	-10.35	-12.32	-17.55	-20.85	-19.29	-29.47	-18.56	-30.55	-21.19	-23.25	-26.26	-19.73	-19.48
subregion	Bourbon County	Grocery & pharmacy	-18.04	-31.62	-1.45	-16.42	6.93	-14.62	10.71	-16.4	-14.85	8.69	19.4	-20.84	5.61	17.14	4.91	-8.39	10.14	20.14	13.89	-1.12	30.0	-6.56	8.38	5.79	28.36	18.05	14.6	2.86	-16.4	-13.56	-11.6	-14.93	-19.45	-26.97	-12.87	-19.68	-35.49	-27.54	-19.41	-18.06	-33.71	-18.57	-24.6
subregion	Bourbon County	Parks																																											
subregion	Bourbon County	Transit stations																																											
subregion	Bourbon County	Workplace	-0.01	-13.88	-0.72	-0.01	0.69	-0.01	6.55	-0.01	4.36	6.38	0.68	-7.05	2.2	4.91	7.83	2.91	6.38	3.46	4.92	0.73	9.82	7.83	7.28	4.95	0.68	2.8	2.2	-1.65	-7.85	-9.5	-14.19	-18.76	-20.43	-23.54	-14.76	-31.38	-28.48	-33.34	-37.51	-38.04	-38.98	-24.6	-29.42
subregion	Bourbon County	Residential																																											
subregion	Boyd County	Retail & recreation	0.88	5.73	-2.26	2.61	-0.39	0.95	4.19	5.58	4.0	6.33	20.26	10.56	17.64	22.79	25.28	18.65	25.06	18.47	12.35	8.76	21.06	18.08	12.18	6.61	9.92	4.83	1.06	-6.99	-9.56	-14.07	-25.71	-28.01	-34.39	-35.94	-45.7	-42.06	-36.73	-43.95	-44.28	-43.07	-43.32	-47.21	-44.13
subregion	Boyd County	Grocery & pharmacy	6.29	-5.62	-1.84	5.7	4.03	-6.36	-0.36	-2.11	-4.57	-1.84	10.64	6.22	7.93	11.53	17.64	0.34	20.88	9.88	8.05	0.31	9.78	14.28	5.96	5.85	14.44	19.41	24.76	17.13	16.8	16.13	12.08	12.54	15.38	0.62	-1.76	-4.21	-6.33	-12.82	-9.13	-7.69	-12.39	-9.79	-10.52
subregion	Boyd County	Parks																																											
subregion	Boyd County	Transit stations			0.0	-3.92	0.0	3.92			-6.82	12.24	3.92	-3.78	13.72				14.28	1.96	3.77	1.96				4.08	9.8	5.65	5.88				-4.09	5.88	-11.32	-9.8	-25.0		-15.91	-14.29	-3.92	-15.1	-17.64		
subregion	Boyd County	Workplace	1.55	-4.62	1.94	3.15	4.48	1.31	5.51	6.25	3.29	6.47	3.47	3.84	4.94	2.76	5.47	5.94	3.88	3.47	7.04	5.61	8.97	8.6	5.94	3.24	4.41	4.48	3.29	1.38	-3.12	-14.19	-19.74	-22.08	-22.43	-25.41	-14.48	-18.75	-28.38	-33.33	-35.96	-35.58	-37.62	-25.52	-26.57
subregion	Boyd County	Residential		1.95	0.92	-0.32	0.08	1.58			-0.2	-0.99	-1.02	-0.09	-0.06			-0.59	-1.82	-1.04	-1.43	0.83			-1.84	0.61	0.02	-0.04	0.82			5.01	7.02	7.81	8.61	11.38			10.28	11.52	12.17	11.7	15.33		
subregion	Boyle County	Retail & recreation	5.77	7.29	0.42	4.74	0.38	2.69	7.9	10.66	-0.43	3.16	10.51	13.17	13.97	14.11	18.89	9.01	18.81	15.87	12.4	3.49	14.11	12.66	12.01	4.22	10.09	0.19	1.74	-11.6	-10.0	-8.8	-19.24	-29.49	-28.63	-31.43	-38.48	-39.56	-29.19	-41.66	-32.79	-35.12	-37.78	-37.48	-40.44
subregion	Boyle County	Grocery & pharmacy	1.34	2.32	-6.03	1.81	1.65	-1.48	3.97	0.67	-6.98	-0.61	-1.21	-4.42	-0.5	-0.58	4.69	1.74	11.44	7.83	4.42	-4.44	11.93	7.37	4.07	3.61	15.66	14.92	19.2	14.19	3.35	25.0	12.64	10.24	7.73	2.96	-6.25	-14.1	-5.81	-14.46	-9.04	-11.61	-18.24	-8.53	-15.44
subregion	Boyle County	Parks																																											
subregion	Boyle County	Transit stations																																											
subregion	Boyle County	Workplace	5.47	-4.86	0.54	-1.61	5.51	5.13	2.43	2.73	10.89	-0.01	-0.54	-2.77	-0.01	2.43	6.84	8.48	0.54	-0.01	2.75	1.71	2.43	2.73	10.89	-1.65	-1.08	-2.22	-1.72	3.64	-9.6	-6.68	-21.87	-26.22	-27.08	-24.58	-23.18	-30.14	-26.07	-38.25	-41.19	-39.79	-41.72	-36.59	-38.36
subregion	Boyle County	Residential																																											
subregion	Bracken County	Retail & recreation																																											
subregion	Bracken County	Grocery & pharmacy																																											
subregion	Bracken County	Parks																																											
subregion	Bracken County	Transit stations																																											
subregion	Bracken County	Workplace		-6.68	4.75	3.22	-1.6	5.16			3.33	3.16	3.22	7.93	6.89			6.66	7.93	4.82	12.69	10.33			3.33	3.16	-1.63	1.58	8.61			-6.68	-12.7	-16.14	-22.23	-13.81			-26.68	-33.34	-29.04	-33.34	-32.77		
subregion	Bracken County	Residential																																											
subregion	Breathitt County	Retail & recreation	13.64	1.28	-3.7	-4.71	3.4	-4.63	12.5	13.64	8.97	7.4	24.7	26.14	33.33		43.93	23.07	37.04	34.12	26.14	11.11	22.72	30.3	20.5	28.39	14.12	10.23	3.7	6.82	3.03	15.38	-6.17	-12.94	-1.13	-17.59	-11.37	-12.12	-16.67	-28.39	-27.06	-13.64	-20.37	-21.59	-13.64
subregion	Breathitt County	Grocery & pharmacy																																											
subregion	Breathitt County	Parks																																											
subregion	Breathitt County	Transit stations																																											
subregion	Breathitt County	Workplace		-0.01	2.17	4.25	2.21	-0.01			2.12	4.34	-2.14	-13.34	-20.01			2.12		6.38		-4.46			4.25	-0.01	2.12		-4.46			-12.78	-15.23	-23.41	-20.01	-24.46			-34.04	-34.79	-34.04	-28.89	-33.34		
subregion	Breathitt County	Residential																																											
subregion	Breckinridge County	Retail & recreation	19.99	15.55	-1.04	2.04	9.8	10.0	6.6	14.65	5.55	5.14	18.36	6.86	19.99	17.91	42.66	24.44	23.71	19.38	14.7	15.82	30.18	39.99	22.21	12.36	14.28	5.87	10.83	-0.95	6.66	10.0	-8.25	-10.21	-20.6	-15.01	-13.22	-24.01	-5.56	-20.63	-8.16	-10.79	-14.18	-8.49	-6.68
subregion	Breckinridge County	Grocery & pharmacy	8.81	-5.07	-10.99	-0.01	-2.57	-5.39	9.86	5.87	-0.01	-7.32	-0.01	1.27	-1.08	14.81	24.99	2.53	9.74	6.25	8.97	4.29	18.51	20.58	6.32	-3.67	18.74	7.69	19.34	18.51	29.4	32.9	17.06	14.99	16.65	9.67	19.75	10.29	5.05	-3.67	-0.01	14.1	3.22	32.09	7.35
subregion	Breckinridge County	Parks																																											
subregion	Breckinridge County	Transit stations																																											
subregion	Breckinridge County	Workplace		-16.93	4.95	0.0	4.83	3.36	12.5		3.23	5.79	0.0	-14.52	1.67	10.41		0.0	2.47	1.58	0.8	4.2	16.67		0.0	4.95	3.15	-1.61	0.0	2.08		-12.1	-14.05	-18.9	-23.39	-18.49	-6.25	-16.67	-27.42	-28.93	-36.22	-34.68	-36.98	-16.67	-21.43
subregion	Breckinridge County	Residential																																											
subregion	Bullitt County	Retail & recreation	3.39	6.89	-0.74	4.36	-1.12	3.52	15.1	10.73	-2.51	5.16	9.33	5.79	9.92	21.02	26.06	6.52	13.66	12.84	14.36	7.98	20.65	20.14	8.4	7.87	10.3	-0.56	3.24	-5.82	-10.73	-9.54	-17.49	-20.85	-29.51	-23.66	-35.49	-43.15	-26.85	-39.28	-24.97	-29.07	-31.08	-32.58	-35.93
subregion	Bullitt County	Grocery & pharmacy	-2.22	-1.67	-5.1	1.16	-0.37	-0.01	4.26	3.86	-4.62	2.64	3.12	1.84	4.76	7.84	9.2	-2.22	8.69	8.39	5.15	0.32	10.75	9.02	7.37	2.84	13.08	19.52	25.94	13.47	12.88	30.43	20.97	22.65	23.19	16.91	5.62	-5.9	2.03	-6.81	0.19	-3.87	-4.93	-3.76	-9.76
subregion	Bullitt County	Parks																																											
subregion	Bullitt County	Transit stations	6.73	8.53	-3.73	-1.21	-0.76	2.62	6.58	2.58	-5.56	0.41	-2.01	-0.76	5.25	20.3	12.94	-6.42	1.23	-0.81	-2.66	1.12	11.67	19.16	2.98	2.06	3.59	-2.66	1.49	1.51	7.77	4.69	1.64	1.99	-7.97	-10.15	2.03	-12.44	-18.39	-14.06	-12.01	-20.08	-21.81	-19.81	-25.91
subregion	Bullitt County	Workplace	4.36	-4.35	0.11	1.21	1.72	2.08	4.64	6.11	2.54	1.61	2.06	1.6	1.43	5.81	7.42	2.29	3.35	2.55	2.34	-8.25	5.42	1.74	2.8	-1.37	-0.98	-0.88	-0.53	-0.4	-4.38	-12.01	-18.4	-22.78	-24.54	-30.37	-20.94	-27.95	-31.42	-37.27	-38.01	-40.41	-40.58	-30.63	-35.38
subregion	Bullitt County	Residential	-0.36	2.15	1.02	-0.66	-0.04	-0.91	-2.38	-1.13	1.75	-0.49	-0.27	0.04	-1.24	-2.48	-2.77	0.83	-1.59	-1.68	-1.13	1.22	-2.52	-1.61	-0.07	0.56	-0.58	2.25	0.46	3.6	3.25	6.08	7.13	10.09	12.57	13.55	9.86		13.34	15.94	15.47	15.97	17.8		
subregion	Butler County	Retail & recreation		-5.47	1.77	8.92	8.06	6.17			-1.82	8.92	24.99	20.96	24.68			19.99	26.78	32.14	19.34	6.17			12.72	14.28	12.49	-6.46	7.4	27.45		-1.82	-21.44	-23.22	-29.04	-25.93	-1.97	-39.48	-29.09	-32.16	-21.44	-20.98	-29.64	-7.85	-39.48
subregion	Butler County	Grocery & pharmacy					-6.99	-0.01	4.16						10.0	10.41						-4.01	14.58						25.99	16.65						23.99	12.49						-4.01	4.16	
subregion	Butler County	Parks																																											
subregion	Butler County	Transit stations																																											
subregion	Butler County	Workplace		-16.67	-1.14	0.0	4.7	0.0			2.37	-2.27	-2.27	5.88	3.8			0.0	-3.41	2.26	3.52	2.53			3.57	3.4	2.26	-2.36	-2.54			-11.9	-19.32	-17.04	-14.12	-22.78			-23.81	-31.81	-32.95	-32.94	-32.91		
subregion	Butler County	Residential																																											
subregion	Caldwell County	Retail & recreation	-2.45	3.04	5.2	6.14	0.58	-3.57	4.72	-1.83	-0.61	17.53	20.24	16.27	11.15	14.15	15.85	10.36	37.0	19.63	16.85	4.02	9.9	18.9	11.58	16.23	12.27	8.14	16.06	-3.31	-0.61	7.92	0.65	-11.04	-22.1	-22.32	-30.18	-28.65	-19.51	-23.37	-20.25	-13.37	-25.9	-23.11	-20.13
subregion	Caldwell County	Grocery & pharmacy	4.17	-0.01	14.58	1.92	1.96	3.17	1.69	10.41	-11.32	8.33	11.54	3.92	6.35	16.95	4.17	-0.01		15.38	21.56	9.51	15.26	14.58	-0.01		17.3	23.52	52.38	27.12				25.0	13.72	20.64	8.46	-2.08	-0.01	10.41	9.62	-0.01	1.59	-0.01	10.41
subregion	Caldwell County	Parks																																											
subregion	Caldwell County	Transit stations																																											
subregion	Caldwell County	Workplace		-14.13	1.08	-1.07	-1.09	-4.36	-6.39		-0.01	-0.01	-3.2	5.43	-1.09	-10.65		-0.01	1.08	-1.07	-0.01	2.17	-8.51		-2.18	-2.18	-1.07	-1.09	-13.05	-21.29		-8.7	-15.23	-14.9	-16.31	-21.75	-23.41		-25.0	-23.92	-26.6	-25.0	-28.27	-29.79	
subregion	Caldwell County	Residential																																											
subregion	Calloway County	Retail & recreation	8.81	7.56	-1.37	5.67	4.34	5.71	11.33	1.37	-2.2	4.82	12.51	12.7	18.51	16.63	18.43	14.53	23.59	22.49	14.15	11.59	10.01	15.09	8.55	11.59	14.28	8.88	10.53	-6.49	-10.2	-10.17	-26.32	-23.59	-32.49	-38.11	-48.61	-47.26	-33.48	-49.33	-35.03	-37.75	-43.68	-47.35	-38.82
subregion	Calloway County	Grocery & pharmacy	-4.68	0.61	-1.27	1.26	1.23	3.25	-1.72	-11.34	-10.64	1.25	-0.01	5.55	9.78	10.21	7.99	0.61	11.94	7.59	9.86	5.43	9.08	9.33	5.61	11.31	10.12	25.91	40.75	19.88	15.32	44.36	27.03	20.24	16.04	10.31	-0.01	-9.01	-5.0	-15.1	-8.86	-9.27	-11.96	-11.37	-10.0
subregion	Calloway County	Parks																																											
subregion	Calloway County	Transit stations																																											
subregion	Calloway County	Workplace	0.0	-5.59	0.36	-0.73	-0.37	-0.38	3.45	0.96	0.75	3.68	0.36	1.49	-0.76	2.58	-2.92	1.49	2.94	4.01	3.35	-0.76	0.0	0.96	3.36	3.68	2.19	0.75	-0.38	-4.3	-8.73	-13.81	-19.48	-25.55	-26.76	-29.12	-24.14	-31.07	-33.21	-38.23	-34.67	-37.54	-38.31	-29.31	-33.98
subregion	Calloway County	Residential		2.11	1.86	0.85	0.23	-0.13			2.81	-0.25	-0.09	-1.1	-0.99			1.54	-0.09	-0.87	-1.49	-1.39			0.31	-0.41	-0.25	0.92	-0.68			6.05	6.5	9.22	9.86										
subregion	Campbell County	Retail & recreation	10.3	10.62	-2.82	1.47	-0.59	0.65	10.66	8.71	-4.16	-0.7	1.78	5.46	2.06	16.03	18.39	4.48	9.9	7.64	7.92	0.38	13.25	12.58	4.8	5.08	6.55	3.58	1.16	-14.35	-10.54	-9.35	-23.74	-32.39	-33.48	-35.2	-47.51	-43.39	-36.56	-45.61	-40.85	-40.81	-45.82	-48.54	-41.85
subregion	Campbell County	Grocery & pharmacy	2.06	0.95	-6.54	-0.01	-1.63	3.9	17.34	12.62	1.92	9.92	10.4	9.95	11.06	15.98	29.12	11.02	20.09	11.81	10.41	-0.2	23.97	25.76	12.95	9.2	14.41	24.07	23.97	15.29	20.61	26.62	15.98	10.4	6.94	4.51	3.87	-1.04	-0.72	-7.99	-6.15	-2.54	-10.66	-5.03	-3.62
subregion	Campbell County	Parks																																											
subregion	Campbell County	Transit stations																																											
