Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Barnstable County	Workplace	4.87	-31.53	-9.07	-10.11	-10.23	-9.77	1.1	2.64	4.09	1.41	2.09	-0.16	3.11	2.37	1.82	4.34	1.72	2.25	2.39	3.11	-1.43	2.84	2.95	1.1	0.85	-0.31	-2.33	2.52	-4.07	-18.07	-28.93	-30.31	-35.17	-33.68	-25.96	-30.7	-38.76	-45.17	-48.34	-47.49	-45.21	-37.66	-41.06
subregion	Barnstable County	Residential	-1.34	5.92	2.4	0.76	0.69	2.34	-0.96	-1.99	-0.07	0.64	-0.7	0.19	-0.32	-0.93	-0.9	0.23	-1.17	-0.88	-1.36	-0.22	2.02	-1.26	-0.72	-0.36	-0.52	-0.5	3.51	1.72	3.03	7.1	13.16	10.41	15.78	15.21	10.51	9.53	15.67	18.1	18.65	17.64	18.97	12.94	13.05
subregion	Berkshire County	Retail & recreation	19.67	16.39	-0.09	5.14	8.03	4.41	9.47	14.21	7.85	4.1	5.53	0.07	3.74	6.33	14.21	10.64	14.5	4.91	7.44	4.41	12.25	12.93	15.97	4.34	3.3	2.87	-3.51	-8.57	-6.44	-4.74	-27.49	-26.47	-31.84	-31.93	-36.96	-37.27	-39.39	-42.55	-42.85	-39.36	-41.57	-50.44	-49.24
subregion	Berkshire County	Grocery & pharmacy	-1.56	0.76	-9.32	-1.5	-1.51	-4.2	-1.14	-1.05	1.52	-7.61	-1.0	-7.03	-4.63	-2.71	3.11	0.76	5.14	0.24	4.0	0.21	-0.91	3.37	8.95	0.48	7.46	22.55	21.79	13.02	4.67	17.64	-2.22	1.73	-2.51	2.86	-6.08	-12.47	-17.14	-21.82	-17.17	-12.54	-20.49	-24.5	-30.66
subregion	Berkshire County	Parks																																											
subregion	Berkshire County	Transit stations	5.56	26.66	4.76	2.32	13.33	1.65	1.08	22.22	14.45	4.76	5.81	2.22	-8.26	-1.08	12.22	8.89	2.37	1.16	4.44	7.44	2.14	23.34	2.22	3.57	4.65	7.78	-2.48	-10.76	-5.55	-5.55	-7.15	-10.46	-18.89	-34.71	-30.11	-44.44	-37.77	-40.47	-43.02	-35.55	-51.23	-56.99	-67.78
subregion	Berkshire County	Workplace	2.9	-33.41	-10.55	-8.59	-8.67	-11.58	1.27	2.9	5.01	3.07	1.52	2.63	2.8	2.04	3.23	5.24	3.18	2.28	4.6	0.67	4.83	5.48	2.4	0.99	0.65	-0.56	-7.42	-4.07	-4.2	-18.02	-26.93	-30.11	-32.24	-34.83	-26.72	-28.71	-38.43	-42.42	-43.91	-42.98	-43.93	-33.08	-34.51
subregion	Berkshire County	Residential	-1.17	6.17	3.31	2.17	1.55	2.81	-0.68	-1.02	-1.07	-0.25	0.43	1.27	0.32	-0.3	-0.76	-1.04	-1.42	0.2	-0.48	1.41	-1.16	-1.0	-0.5	0.9	1.52	1.66	4.98	4.18	3.35	6.7	11.31	11.72	13.8	15.71	9.72	8.25	15.86	17.46	18.03	16.43	18.89	13.11	12.19
subregion	Bristol County	Retail & recreation	3.89	16.0	0.35	4.67	4.28	0.53	6.16	7.64	3.95	3.59	7.22	5.67	4.95	10.21	11.76	8.76	14.99	7.52	8.55	2.6	6.0	9.92	10.9	8.45	7.84	9.86	2.52	-3.27	-9.07	-2.63	-24.14	-22.39	-30.37	-23.6	-34.25	-40.63	-32.97	-41.26	-46.06	-39.58	-40.57	-46.11	-53.88
subregion	Bristol County	Grocery & pharmacy	-4.88	-1.53	-6.69	-1.84	-0.27	-4.64	-2.16	0.21	-0.72	-1.33	1.17	1.04	2.68	1.21	6.89	5.3	8.46	5.61	7.37	1.72	3.45	5.95	5.68	7.4	10.07	29.97	37.76	23.13	9.68	26.12	5.88	7.25	7.94	24.54	3.95	-14.39	-6.37	-14.56	-19.8	-10.27	-14.01	-18.15	-31.52
subregion	Bristol County	Parks	-2.72	24.31	-27.4	0.43	-15.49	-31.13	59.46	60.85	27.05	0.91	-8.7	-14.61	-26.23	4.4	-1.55	1.37	27.85	-0.87	13.71	-22.73	1.75	47.28	74.3	27.39	15.21	3.98	-31.48	51.53	53.48	0.91	-24.21	42.16	-37.17	-7.34	73.12	26.35	-28.91	12.32	-19.57	53.54	49.29	60.79	-44.19
subregion	Bristol County	Transit stations	11.34	-32.47	-6.6	-3.66	1.6	-2.72	9.0	11.34	6.53	3.15	3.63	4.28	13.27	8.55	10.63	5.23	12.13	4.68	7.77	7.03	1.8	8.5	9.68	1.58	-3.91	-1.89	-9.23	2.25	0.7	-28.02	-41.7	-39.59	-47.72	-37.68	-23.89	-27.67	-55.24	-54.62	-61.73	-52.02	-50.96	-37.39	-53.91
subregion	Bristol County	Workplace	-0.37	-38.89	-10.36	-10.14	-9.54	-9.71	1.61	4.06	4.53	3.83	2.92	1.65	3.58	1.03	3.84	4.38	0.56	2.73	3.45	3.7	0.52	2.34	2.23	1.55	0.94	-0.08	-2.96	-1.26	-3.22	-18.67	-27.94	-30.4	-34.06	-33.17	-23.37	-25.84	-38.91	-44.78	-48.05	-47.92	-46.6	-35.59	-35.39
subregion	Bristol County	Residential	-0.98	9.02	3.02	1.81	1.98	3.11	-1.04	-1.3	-0.63	-0.18	-0.53	0.03	-0.44	-1.28	-1.08	-0.55	-1.11	-0.42	-1.02	0.31	0.06	-0.81	-0.71	-0.16	-0.15	0.55	3.8	2.67	3.1	7.91	13.52	12.9	16.52	16.6	10.46	9.67	17.06	19.78	21.35	20.33	22.07	14.01	13.1
subregion	Dukes County	Retail & recreation		8.1	-4.09	-5.7	-3.78	5.23	5.76	-1.79	1.35	-18.38	-7.96	-20.76	3.33	-15.39	5.35	10.8	4.07	19.31	2.82	-7.63	-15.39	3.57	6.75	6.11	21.59	-6.14	-14.29	-12.51	-12.51	-0.01	-42.86	-34.1	-50.01	-38.1	-49.05	-73.22	-39.2	-75.52	-78.42	-82.08	-65.72	-78.85	
subregion	Dukes County	Grocery & pharmacy	-1.32	-3.63	2.37	4.69	-5.63	-4.36	-6.46	-7.9	-0.01	-5.96	-4.71	-5.63	-6.52	-10.76	2.63	6.02	5.94	4.69	-2.26	1.07	-6.46	-2.64	7.22	7.13	11.76	11.23	26.08	5.37	-2.64	19.27	-3.59	-1.19	-13.49	4.34	-9.68	-18.43	-8.44	-10.72	-35.3	-31.47	-22.84	-31.19	-40.79
subregion	Dukes County	Parks																																											
subregion	Dukes County	Transit stations						0.0							-7.69			-11.63				0.0							-13.47			-9.3	-20.0		-17.08	-28.85			-32.56	-40.0	-53.49	-48.78	-57.7	-52.78	
subregion	Dukes County	Workplace		-29.27	7.32	6.02	6.09	2.41	6.38		-12.2	-15.85	-14.46	-15.85	-14.46	-8.51		4.88	6.09	3.61	8.53	2.41	0.0		8.53	9.76	12.04	7.32	-3.62	8.51		-15.85	-31.7	-27.72	-34.15	-28.92	-17.02		-39.02	-48.78	-57.83	-59.75	-57.83	-51.06	
subregion	Dukes County	Residential																																											
subregion	Essex County	Retail & recreation	4.71	13.51	-3.8	3.68	3.91	0.85	5.98	11.11	7.44	3.97	6.33	4.94	5.34	8.94	10.42	8.98	13.79	7.09	9.72	3.13	9.18	11.71	12.96	7.13	10.07	10.51	-3.11	-8.06	-11.85	-8.48	-27.27	-25.31	-34.61	-30.38	-39.47	-44.42	-35.4	-45.22	-48.47	-43.78	-45.45	-49.59	-58.09
subregion	Essex County	Grocery & pharmacy	-6.01	-5.12	-14.15	-5.33	-3.59	-6.58	-5.64	-1.66	-0.36	-5.73	-1.76	-3.19	-0.69	-1.99	0.32	2.82	6.58	1.53	5.33	-0.69	-0.64	0.46	4.33	4.38	12.37	34.37	28.41	10.37	3.66	10.82	-2.08	-0.36	-6.13	6.35	-8.08	-20.01	-11.47	-22.84	-27.87	-21.54	-21.34	-25.26	-39.25
subregion	Essex County	Parks	1.01	61.31	-18.9	3.68	4.2	-11.47	63.52	94.14	79.55	21.34	4.25	0.59	-3.91	19.13	0.61	27.67	72.24	1.41	39.04	3.16	46.93	60.27	155.65	49.38	35.97	22.52	-12.2	105.85	69.34	27.04	-4.27	98.57	-23.72	64.62	140.81	50.8	-17.3	37.19	6.23	92.19	87.31	115.04	-52.62
subregion	Essex County	Transit stations	-2.94	-36.08	-9.32	-4.44	-1.55	-5.43	16.21	23.06	5.91	-0.19	-1.67	0.18	4.85	12.0	4.75	4.19	7.07	-0.75	2.68	-2.25	6.3	6.21	7.63	-2.24	-7.02	-11.34	-21.69	1.8	-8.8	-29.97	-46.38	-40.05	-52.02	-42.43	-29.74	-38.1	-57.26	-59.04	-59.78	-54.9	-51.04	-39.64	-60.08
subregion	Essex County	Workplace	-0.3	-40.1	-10.43	-10.34	-9.56	-10.53	0.51	1.38	2.52	2.51	1.88	1.37	1.84	0.64	2.35	2.76	1.45	1.72	3.17	2.38	2.31	1.03	1.11	0.61	-1.0	-2.3	-12.69	-4.35	-7.63	-24.25	-34.13	-36.93	-39.74	-39.96	-28.52	-33.65	-45.95	-51.66	-54.15	-53.85	-53.31	-41.0	-43.57
subregion	Essex County	Residential	-0.32	8.92	3.14	1.82	2.12	3.02	-1.26	-0.98	-0.88	-0.34	-0.38	0.5	-0.09	-1.23	-0.46	-0.54	-1.25	-0.14	-0.81	0.23	-0.79	-0.24	-0.97	0.08	0.44	1.28	6.82	3.61	4.91	10.0	15.76	15.53	19.8	19.22	12.4	12.01	19.86	23.19	24.7	24.25	25.16	15.79	15.59
subregion	Franklin County	Retail & recreation	5.51	14.8	-7.46	-1.65	7.45	4.78	16.86	13.01	7.51	2.98	3.06	2.41	6.09	14.77	11.25	11.89	16.84	2.24	6.04	1.97	14.07	14.12	17.7	1.06	3.68	3.62	-7.92	-3.13	-10.17	-8.5	-35.18	-31.71	-41.74	-38.12	-34.09	-40.4	-38.85	-51.18	-51.54	-44.76	-48.69	-48.52	-58.29
subregion	Franklin County	Grocery & pharmacy	-5.21	4.28	-8.92	-1.64	5.44	-2.31	2.41	-0.7	-0.34	-0.67	2.93	9.51	12.06	4.82	10.06	11.54	15.51	11.43	13.59	9.19	6.64	15.62	13.19	14.51	19.27	33.67	27.86	17.52	4.86	13.86	1.31	-0.01	-4.77	-0.58	-5.75	-18.41	-18.16	-24.42	-22.23	-15.65	-20.13	-20.25	-40.28
subregion	Franklin County	Parks																																											
subregion	Franklin County	Transit stations																																											
subregion	Franklin County	Workplace	-0.65	-35.35	-10.8	-10.65	-10.89	-8.67	4.3	5.23	4.16	4.4	1.58	1.38	2.95	2.68	4.57	4.36	2.2	2.76	4.75	3.81	2.14	0.0	3.33	1.4	0.79	-0.4	-4.65	-4.84	-5.88	-22.46	-30.0	-33.33	-35.25	-35.09	-27.96	-28.75	-40.54	-47.0	-48.72	-49.11	-49.25	-34.41	-36.6
subregion	Franklin County	Residential		7.38	3.87	1.2	1.61	2.88			-0.77	-0.15	-0.91	0.23	-0.36			-0.34	-0.88	-0.84	-1.0	1.11			-1.04	0.43	0.05	1.55	4.28			8.62	13.01	12.02	16.75	17.0			17.3	20.04	19.97	19.62	21.84		
subregion	Hampden County	Retail & recreation	6.94	11.38	-0.81	5.37	6.06	1.11	7.56	7.75	7.92	5.12	11.54	8.57	10.12	13.42	14.03	15.33	17.15	11.76	13.46	4.34	13.17	11.82	14.85	8.59	9.39	8.39	-0.81	-5.43	-9.84	-4.61	-26.67	-25.4	-31.28	-30.58	-37.16	-40.79	-39.65	-43.04	-45.54	-39.53	-42.06	-48.66	-54.42
subregion	Hampden County	Grocery & pharmacy	-4.63	-3.53	-11.32	-5.07	-2.66	-6.43	-3.74	0.34	0.39	-3.68	-0.64	0.98	2.63	-2.39	6.19	7.57	8.59	5.14	10.87	1.24	2.8	6.63	7.96	8.24	14.12	28.15	32.56	26.38	14.27	25.04	4.6	6.61	6.93	20.58	2.04	-11.31	-14.11	-16.23	-18.41	-7.86	-12.07	-19.91	-28.04
subregion	Hampden County	Parks	-3.43	32.02	-13.7	3.47	-2.95	0.52	67.03	95.09	90.84	17.26	9.24	5.3	2.58	13.41	7.84	54.89	56.54	19.65	44.7	11.91	34.07	89.69	173.84	33.33	36.41	19.41	-9.33	62.57	73.52	26.14	-13.7	70.51	-21.17	5.7	79.87	47.05	-40.53	-2.98	-12.14	74.11	67.34	29.6	-46.08
subregion	Hampden County	Transit stations	5.25	1.3	-2.4	2.35	-0.52	1.98	11.52	15.78	4.97	4.78	5.5	3.33	14.85	11.83	13.67	9.68	15.15	8.13	11.28	3.54	12.45	14.02	13.6	1.59	4.72	2.3	-10.88	1.24	-9.84	-10.48	-19.43	-19.16	-25.91	-31.72	-29.91	-36.84	-39.53	-38.31	-39.91	-32.83	-42.57	-47.36	-56.14
subregion	Hampden County	Workplace	-2.26	-33.95	-13.18	-12.08	-10.29	-11.13	0.74	1.46	3.6	2.44	1.52	2.92	3.46	0.74	1.46	3.22	2.05	1.72	3.96	3.19	1.73	1.08	1.82	0.61	0.75	1.1	-7.79	-4.85	-8.37	-21.36	-29.54	-31.45	-33.14	-34.65	-24.85	-28.05	-39.94	-44.67	-46.55	-45.09	-45.49	-34.11	-36.88
subregion	Hampden County	Residential	-0.64	6.49	3.87	2.61	2.39	3.03	-1.05	-1.33	-1.05	-0.01	-0.58	-0.31	-1.06	-1.6	-1.23	-1.28	-1.4	-0.59	-1.49	-0.05	-1.64	-1.53	-1.54	-0.13	-0.22	0.09	3.81	2.08	2.89	6.87	12.14	11.75	14.16	15.52	9.6	8.68	15.78	18.27	19.33	17.65	19.56	13.0	12.36
subregion	Hampshire County	Retail & recreation	6.11	17.0	-0.77	5.1	7.05	2.68	8.52	10.94	5.04	3.28	3.56	2.32	5.74	7.12	11.61	7.35	11.88	4.16	7.7	7.35	10.02	10.5	12.92	9.36	10.54	10.03	2.89	-10.22	-16.02	-12.19	-33.92	-34.62	-41.78	-37.66	-46.99	-49.27	-44.36	-49.87	-52.56	-46.64	-47.91	-57.26	-59.89
subregion	Hampshire County	Grocery & pharmacy	-3.24	8.76	-5.53	-0.2	-2.27	-3.78	2.59	4.83	5.57	0.94	0.18	-0.58	1.14	-0.5	6.64	8.76	8.75	3.57	7.35	2.94	6.33	8.97	16.93	11.42	15.03	30.93	35.13	25.52	6.99	24.3	3.23	3.0	0.93	7.87	-4.24	-16.34	-13.56	-18.86	-18.43	-16.23	-16.76	-23.75	-39.33
subregion	Hampshire County	Parks																																											
subregion	Hampshire County	Transit stations			3.57	-13.64	-4.84	23.99				3.57	-10.6	-6.45	23.99				10.71	-12.12	-4.84					5.36	-15.15	-9.67	1.99			-18.18	-50.0	-43.94	-61.29	-38.0	-40.0	-41.67	-59.09	-51.78	-71.21	-56.45	-38.0	-52.5	-65.27
subregion	Hampshire County	Workplace	1.38	-36.76	-11.96	-10.55	-3.94	-5.3	7.14	5.88	7.95	4.01	2.8	10.26	8.65	6.86	6.22	8.68	1.17	2.8	10.47	8.11	6.86	2.42	5.96	1.57	0.0	5.91	0.65	-2.0	-13.15	-29.12	-41.27	-43.08	-41.86	-41.67	-28.0	-34.95	-48.91	-55.49	-58.08	-54.3	-54.0	-38.0	-43.25
subregion	Hampshire County	Residential	-0.6	7.0	3.24	1.65	0.79	2.2	-2.43	-1.45	-0.74	-0.51	-0.32	-0.68	-0.47	-1.57	-0.81	-0.4	-1.19	0.07	-1.33	1.01	-1.72	-0.56	-0.53	0.45	0.52	0.78	4.16	3.3	5.08	10.66	15.65	15.55	18.27	19.78	10.9	10.74	20.37	22.95	23.34	21.44	23.62	14.61	
subregion	Middlesex County	Retail & recreation	3.82	11.26	-3.71	1.85	1.99	-1.34	2.63	5.38	3.01	2.2	3.08	1.68	2.42	5.35	5.44	3.82	10.11	1.92	4.94	0.88	4.55	4.19	7.67	4.39	3.16	4.68	-9.15	-18.52	-22.92	-17.28	-33.26	-35.07	-42.89	-38.77	-48.84	-51.82	-43.19	-51.73	-55.72	-52.04	-52.76	-57.06	-63.88
subregion	Middlesex County	Grocery & pharmacy	-5.35	1.76	-9.16	-3.27	-2.75	-6.23	-3.23	0.04	-0.06	-2.72	0.23	-0.41	1.61	0.55	3.37	6.3	6.25	1.02	6.68	3.0	3.27	3.71	7.63	10.17	16.13	38.95	33.23	11.8	-0.88	11.68	-0.61	-1.87	-8.72	7.01	-10.31	-24.51	-13.89	-22.5	-28.42	-20.33	-20.94	-26.07	-40.65
subregion	Middlesex County	Parks	-6.54	30.17	-15.67	2.73	1.52	-5.9	40.09	54.74	51.1	13.9	7.36	2.49	2.65	11.6	-6.46	27.75	49.39	6.64	30.24	6.23	26.87	39.91	91.68	31.42	22.65	17.41	-8.55	57.13	36.56	10.93	-17.98	39.21	-37.99	22.73	54.01	9.63	-32.28	-10.47	-26.58	27.36	26.97	44.91	-62.31
subregion	Middlesex County	Transit stations	-2.36	-35.93	-7.89	-5.51	-6.7	-6.0	6.31	0.92	-2.04	-0.11	-1.05	-1.49	2.18	11.43	2.26	-3.8	2.16	-3.31	-2.46	-2.54	0.11	-2.58	-7.1	-11.23	-18.37	-27.72	-36.03	-23.67	-34.65	-52.9	-59.42	-59.99	-67.26	-60.97	-50.01	-60.94	-70.9	-72.4	-74.02	-72.65	-69.77	-60.35	-72.85
subregion	Middlesex County	Workplace	-0.14	-48.5	-9.8	-9.78	-8.33	-9.56	1.59	3.09	3.66	2.93	2.32	2.55	2.5	3.26	4.29	3.51	0.11	1.78	3.84	2.47	3.26	2.51	-0.62	-2.17	-6.15	-10.81	-24.46	-6.05	-11.84	-41.7	-50.94	-53.24	-55.51	-54.46	-33.4	-36.52	-60.4	-65.01	-66.98	-66.18	-64.78	-44.71	-46.19
subregion	Middlesex County	Residential	-0.46	10.41	2.82	1.74	1.92	2.64	-1.08	-1.07	-0.7	-0.28	-0.07	0.41	-0.23	-1.33	-0.3	-0.06	-0.4	0.32	-0.27	0.79	-0.22	0.41	0.58	1.75	3.23	5.79	12.02	5.84	6.97	17.22	22.89	22.83	27.02	25.26	14.03	13.79	26.63	29.65	31.14	30.35	30.38	16.75	17.69
subregion	Nantucket County	Retail & recreation		5.99	-0.01	4.99	14.53	12.3	-0.01		5.99	-9.09	-16.67	-12.74	-15.39	1.81		5.99	1.81	6.66	14.53	-3.08	-16.37		12.0	9.08	3.33	10.9	9.22	9.08		-0.01	-34.55	-28.34	-52.73	-35.39	-65.46		-70.01						
subregion	Nantucket County	Grocery & pharmacy	-4.18	-0.01	1.99	1.95	2.08	4.07	3.99	-10.43	-6.4	-10.0	-9.82	2.08	-0.01	-6.01	4.16	6.38	-2.01	3.92	2.08	16.32	-2.01	12.49		10.0	11.76			21.99	8.32		3.99	-0.01	6.25	18.36	-2.01	-8.34	-27.66	-50.01	-43.14	-37.5	-30.62	-30.01	-37.5
subregion	Nantucket County	Parks																																											
subregion	Nantucket County	Transit stations																																											
subregion	Nantucket County	Workplace		-17.86	10.17	11.87	6.78	3.45			-8.93	-15.25	-13.56	-15.25	-15.52			7.14	10.17	10.17	6.78	6.89			7.14	8.48	6.78	11.87	5.17			-10.71	-27.13	-20.33	-28.82	-25.87			-53.57	-66.1	-62.72	-62.72	-60.34	-54.28	
subregion	Nantucket County	Residential																																											
subregion	Norfolk County	Retail & recreation	3.54	20.15	-1.77	5.61	4.88	1.26	3.33	6.26	5.97	2.74	4.52	3.22	4.36	7.12	8.99	6.79	9.9	5.06	7.66	1.94	5.97	8.31	10.55	6.14	6.82	8.07	-3.57	-13.97	-18.66	-10.85	-30.94	-29.31	-38.77	-33.52	-46.13	-50.62	-39.18	-47.47	-52.62	-48.3	-48.93	-55.31	-62.81
subregion	Norfolk County	Grocery & pharmacy	-7.02	3.1	-10.6	-3.52	-2.65	-5.52	-2.11	1.72	-0.65	-2.78	-0.69	0.12	1.25	1.99	5.04	4.09	5.16	4.24	7.11	2.92	6.68	6.33	9.01	13.16	20.31	41.79	39.75	20.21	5.88	18.71	1.36	5.86	0.04	19.77	-3.07	-20.37	-6.34	-17.39	-23.41	-15.61	-15.57	-22.62	-37.34
subregion	Norfolk County	Parks	-4.91	43.62	-23.08	7.16	-3.1	-11.19	57.24	76.56	54.05	11.35	3.77	-1.17	-2.38	26.44	-5.45	12.35	48.34	7.55	31.78	-1.7	26.8	53.67	107.71	40.65	35.09	22.09	-11.53	115.56	67.84	20.84	-16.13	102.63	-34.89	57.96	140.57	44.68	-23.94	24.17	-5.66	87.98	98.3	128.98	-56.95
subregion	Norfolk County	Transit stations	0.2	-41.45	-8.7	-6.8	-5.59	-8.28	8.31	6.43	0.86	2.64	0.58	3.55	1.99	8.81	11.36	3.21	6.46	-3.07	1.43	-1.83	1.52	1.71	-2.78	-6.23	-12.07	-19.55	-30.24	-19.02	-21.9	-47.96	-55.59	-54.84	-65.15	-57.15	-40.58	-47.65	-67.08	-69.06	-71.57	-68.71	-65.16	-49.76	-60.73
subregion	Norfolk County	Workplace	0.5	-49.08	-10.9	-10.97	-9.95	-10.85	1.92	4.48	3.62	3.48	2.45	2.15	3.07	3.26	4.41	3.73	0.74	1.71	2.96	2.51	2.18	1.49	0.51	-1.0	-3.73	-7.88	-17.45	-4.95	-7.67	-36.48	-45.5	-48.7	-51.4	-50.45	-31.67	-34.59	-56.43	-60.91	-63.28	-62.89	-61.2	-43.43	-43.75
subregion	Norfolk County	Residential	-0.66	10.65	2.9	1.78	2.23	2.86	-1.36	-1.3	-0.61	-0.29	-0.11	0.33	-0.27	-1.29	-0.4	-0.26	-0.63	0.33	-0.23	0.98	-0.08	0.12	0.1	1.37	2.33	4.41	9.55	5.34	6.28	15.2	21.28	21.25	25.32	23.89	13.79	13.32	24.97	27.69	29.58	28.89	28.98	16.63	16.86
subregion	Plymouth County	Retail & recreation	3.68	11.61	-1.34	2.6	3.15	0.09	3.65	8.22	2.48	1.78	4.17	1.63	3.49	5.96	8.04	4.62	12.85	4.09	7.09	1.78	1.64	8.43	9.11	8.25	8.37	9.56	-1.93	-4.51	-7.03	-5.0	-25.97	-23.57	-33.75	-29.26	-37.82	-42.09	-34.17	-42.69	-48.22	-42.29	-42.07	-46.89	-56.52
subregion	Plymouth County	Grocery & pharmacy	-5.16	-1.45	-8.39	-4.62	-3.74	-3.69	-2.38	1.71	1.43	-1.2	-1.53	1.71	1.63	0.38	5.3	4.19	6.11	3.19	8.95	3.98	1.23	6.19	9.72	6.22	8.71	32.8	32.9	19.74	10.79	21.41	3.22	5.39	0.85	20.3	1.52	-14.18	-0.64	-14.97	-20.48	-12.11	-13.21	-18.56	-32.45
