Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Alachua County	Workplace	-2.75	-16.3	1.7	1.16	1.52	-0.28	-0.01	0.9	1.79	-0.26	0.7	0.97	-1.08	0.45	-2.62	-4.16	-4.73	-4.91	-4.61	-4.24	0.34	-1.96	-0.01	0.24	-0.64	-1.11	-3.7	-2.9	-7.18	-18.61	-23.13	-28.27	-30.75	-33.44	-20.29	-28.69	-40.53	-46.05	-48.46	-48.17	-47.6	-32.22	-36.78
subregion	Alachua County	Residential	-0.27	3.38	-0.32	-0.12	-0.22	0.61	0.05	-0.06	-0.2	1.93	0.66	-1.1	-1.46	-2.02	-0.9	-0.07	0.2	0.41	1.67	-0.06	-1.51	-2.12	-0.35	0.3	0.38	0.87	1.79	2.0	3.38	7.63	9.68	12.53	13.71	15.59	9.82	9.78	15.67	19.96	20.71	20.72	22.01	13.24	12.3
subregion	Baker County	Retail & recreation	-0.5	2.96	0.64	6.55	-0.29	3.03	0.99	6.35	3.62	-1.29	15.4	15.27	9.59	14.46	19.4	22.77	19.8	19.01	6.33	6.55	10.47	17.44	14.84	10.85	13.1	15.27	14.04	9.72	10.27	6.6	-0.01	2.61	-6.21	-17.34	-15.22	-22.03	-18.81	-19.49	-15.74	-22.77	-24.13	-25.19	-23.33
subregion	Baker County	Grocery & pharmacy	-5.78	6.02	8.87	6.85	6.17	6.11	11.23	-0.65	15.05	9.46	9.13	9.55	13.77	20.78	18.9	19.27	20.11	9.7	9.55	13.77	15.73	15.06	16.26	21.29	19.42	25.83	28.56	32.02	28.2	34.32	30.17	26.28	26.4	19.89	29.76	0.64	12.64	14.79	14.28	1.12	3.57	10.66	-8.34
subregion	Baker County	Parks																																											
subregion	Baker County	Transit stations																																									-36.58	-32.51	-44.74
subregion	Baker County	Workplace	-6.85	-25.12	0.49	0.48	0.0	-2.56	-5.0	-4.11	0.0	-0.5	0.48	0.0	-0.51	2.49	0.0	3.51	3.98	3.89	0.0	-1.02	2.49	1.37	1.01	0.49	-0.49	0.0	-14.29	-2.5	-2.74	-14.07	-15.92	-20.49	-19.61	-23.47	-1.26	-16.44	-26.63	-24.87	-28.78	-28.92	-29.6	-15.0	-27.4
subregion	Baker County	Residential																																											
subregion	Bay County	Retail & recreation	11.05	10.49	6.58	8.17	3.52	7.73	13.31	13.52	3.52	8.65	12.77	14.99	12.72	17.74	18.96	10.52	11.08	11.7	10.68	10.35	15.88	21.29	13.77	13.23	14.45	15.33	13.53	13.16	18.77	10.37	4.57	-3.33	-7.87	-15.16	-29.03	-33.39	-29.26	-31.15	-30.64	-31.97	-34.17	-39.44	-37.99
subregion	Bay County	Grocery & pharmacy	1.29	0.56	0.5	1.3	-2.95	0.95	1.85	4.45	-2.47	2.86	2.28	6.79	6.97	11.8	10.62	4.15	9.85	3.59	5.88	4.21	8.3	9.15	4.92	9.21	7.75	16.74	23.78	27.86	29.44	29.15	30.92	17.77	15.83	10.93	4.32	-3.81	-7.75	-7.57	-12.72	-11.71	-14.45	-15.79	-16.15
subregion	Bay County	Parks	-24.72	23.07	13.41	16.46	-16.57	1.63	36.55	40.8	-10.66	1.68	-2.45	12.57	10.38	43.65	32.75	-3.55	-10.06	-1.22	-4.0	33.33	60.91	58.61	24.25	32.4	36.58	33.71	39.88	78.67	83.9	46.14	38.54	46.33	33.13	26.22	2.53	10.91	-15.39	-9.5	-8.54	-5.15	-1.65	-1.02	-1.72
subregion	Bay County	Transit stations	6.07	4.1	13.09	10.63	4.13	12.64	6.81	10.42	1.36	8.27	13.46	11.71	17.08	13.63	24.34	13.69	8.27	13.46	4.81	-0.01	23.48	12.16	14.37	11.71	9.21	11.71	8.85	21.96	2.6	0.67	-10.35	-17.03	-24.15	-27.86	-23.49	-37.4	-39.05	-42.77	-39.02	-42.08	-44.95	-44.71	-50.45
subregion	Bay County	Workplace	-1.69	-20.95	3.98	3.39	2.22	3.15	5.53	4.63	3.2	4.04	3.39	4.41	3.97	8.19	10.66	5.32	5.82	4.29	4.25	5.29	10.39	10.38	4.66	6.09	5.3	4.67	2.82	10.16	9.54	-9.63	-10.49	-14.15	-16.41	-18.3	-10.65	-17.28	-24.86	-26.86	-29.34	-29.3	-29.65	-21.63	-27.11
subregion	Bay County	Residential	1.06	4.06	0.38	-0.91	1.78	0.09	-0.63	-0.94	0.93	0.9	-0.96	-1.05	-1.28	-2.19	-2.66	-1.33	-0.3	-0.71	0.78	-1.55	-1.8	-1.47	-1.35	-0.81	-2.26	-1.32	-1.6	-2.02	-1.75	1.5	3.46	4.39	6.58	8.5	6.88	6.09	10.14	11.7	10.96	12.45	13.09	8.76	7.56
subregion	Bradford County	Retail & recreation	3.87	-2.43	0.56	4.8	2.55	-2.72	2.78	9.69	2.7	3.7	7.92	16.11	11.47	13.51	18.83	13.82	22.49	16.98	6.39	8.55	9.0	19.94	8.41	6.26	11.03	8.95	4.79	-1.3	4.15	-3.01	-0.86	-4.68	-17.91	-17.13	-19.76	-27.7	-24.12	-28.5	-25.22	-29.16	-29.44	-31.13	-26.04
subregion	Bradford County	Grocery & pharmacy	6.79	4.78	-0.47	-0.48	-1.38	-6.92	3.26	6.3	3.34	-6.0	1.87	4.99	4.46	3.26	11.64	12.43	14.27	10.32	3.17	2.43	4.07	13.1	14.35	4.13	11.25	12.72	16.25	16.32	20.86	20.57	17.97	18.31	13.63	15.44	11.01	5.82	7.64	0.91	2.34	-3.65	-2.04	1.22	-0.01
subregion	Bradford County	Parks																																											
subregion	Bradford County	Transit stations																																											
subregion	Bradford County	Workplace	1.15	-19.45	2.25	1.74	1.34	-0.94	0.0	-1.16	1.39	-0.46	-0.87	0.44	0.46	-1.06	0.0	0.46	-0.91	-2.19	-3.57	-12.16	0.0	1.15	-7.41	-1.37	-0.44	-4.92	-3.74	-5.27	-2.31	-14.81	-16.75	-17.91	-22.32	-24.76	-18.95	-26.44	-28.7	-31.67	-33.63	-30.81	-34.11	-20.0	-26.44
subregion	Bradford County	Residential			-0.41	-0.74	-0.3				0.93	2.48	0.54	-1.17	-0.6			-0.14	-2.66	-0.44	0.05					-0.61	0.3	0.23																	
subregion	Brevard County	Retail & recreation	6.29	5.74	3.92	3.26	4.13	-1.81	4.12	6.27	1.59	5.76	3.75	8.13	5.5	7.85	11.94	5.98	9.41	7.75	6.99	4.68	5.24	4.57	5.37	7.72	8.01	7.96	4.41	1.03	0.59	-0.88	-4.86	-12.45	-18.44	-27.3	-36.88	-39.23	-34.65	-32.96	-33.97	-35.37	-39.36	-42.33	-43.73
subregion	Brevard County	Grocery & pharmacy	0.57	0.69	0.83	-0.3	-0.97	-4.96	0.15	0.8	-1.12	2.05	0.89	3.85	4.29	3.46	5.53	6.62	8.54	6.63	3.85	-0.07	1.4	-1.73	1.99	3.17	5.33	11.71	19.99	17.73	11.49	12.83	13.8	9.85	3.74	2.26	-3.27	-11.85	-11.85	-12.3	-11.4	-14.35	-15.87	-17.94	-22.39
subregion	Brevard County	Parks	16.31	33.19	26.92	3.56	14.94	-29.32	15.65	26.3	12.43	27.14	-15.67	8.32	1.49	-0.89	8.15	6.67	26.49	23.08	25.61	30.72	15.58	-4.85	7.5	23.55	23.9	27.54	24.08	32.35	44.3	1.02	28.11	20.95	4.16	-9.35	-20.24	-17.0	-21.99	-10.21	-15.26	-3.1	-21.85	-27.1	-25.54
subregion	Brevard County	Transit stations	14.48	22.54	25.84	11.66	15.65	7.29	15.55	17.09	13.83	27.31	10.29	28.26	22.3	22.64	27.82	20.53	29.5	16.24	20.79	18.85	20.03	20.57	20.53	27.06	15.09	23.59	16.41	8.25	9.56	5.12	15.35	3.89	-4.92	-16.23	-25.71	-27.54	-14.97	-14.16	-15.8	-14.03	-25.56	-34.91	-36.53
subregion	Brevard County	Workplace	-0.85	-9.56	1.64	1.28	1.12	0.3	2.08	1.18	1.88	2.63	1.53	1.12	1.21	2.7	0.58	2.11	2.29	0.88	1.58	1.34	1.08	-0.61	-0.41	1.09	0.24	-0.31	-2.25	0.82	-4.87	-18.13	-21.09	-26.32	-28.83	-30.28	-24.61	-32.8	-33.78	-36.24	-37.75	-38.64	-38.65	-31.53	-38.3
subregion	Brevard County	Residential	-0.27	1.38	-0.44	-0.04	-0.47	2.31	-0.76	-0.59	-0.24	-0.28	0.38	-0.88	-0.19	-1.52	-0.88	-0.58	-0.7	-0.6	-0.71	0.2	-0.62	0.74	0.19	0.04	-0.28	-0.11	1.14	0.92	1.69	4.75	6.0	8.3	10.14	12.42	9.39	8.83	12.35	13.7	14.14	14.64	16.53	11.49	10.63
subregion	Broward County	Retail & recreation	0.81	3.91	1.08	0.91	-0.41	0.64	0.46	2.96	2.21	3.01	3.69	5.15	4.16	3.22	5.27	5.47	5.14	4.74	3.8	2.56	1.75	0.69	1.82	2.45	2.56	2.24	0.4	-8.33	-12.7	-7.4	-13.04	-21.43	-26.34	-29.14	-40.97	-45.78	-39.01	-40.14	-41.1	-42.75	-44.3	-49.56	-52.36
subregion	Broward County	Grocery & pharmacy	0.77	1.46	1.39	1.14	-0.24	-0.2	-1.46	2.13	1.72	2.64	1.9	3.83	3.47	2.35	5.8	7.22	9.35	5.35	6.62	5.13	3.34	3.06	5.25	8.01	9.47	23.63	29.89	20.13	9.6	17.3	17.03	8.21	7.22	9.77	-5.52	-16.23	-13.71	-13.48	-16.86	-16.81	-15.35	-22.08	-28.45
subregion	Broward County	Parks	-1.89	27.36	5.58	7.01	-0.34	-8.23	-13.45	22.47	12.11	8.08	-5.17	-5.31	0.79	3.42	13.77	7.55	6.51	5.93	8.19	7.16	5.68	-4.13	-4.89	1.77	1.42	2.36	7.66	-9.04	4.57	-10.03	-11.53	-24.29	-26.24	-25.94	-45.94	-42.57	-37.58	-43.7	-48.29	-47.24	-50.05	-63.01	-61.83
subregion	Broward County	Transit stations	-1.32	-2.57	4.29	2.4	0.42	-0.61	-0.49	3.02	-0.39	1.55	3.76	6.2	1.4	0.32	-1.11	2.02	-0.69	-2.31	-3.43	-5.43	-5.25	-5.94	-7.76	-5.03	-6.7	-10.22	-16.97	-20.79	-21.68	-20.72	-24.69	-33.86	-42.96	-45.29	-54.5	-59.52	-55.96	-55.56	-58.14	-61.48	-63.68	-68.89	-71.67
subregion	Broward County	Workplace	-2.17	-22.37	1.28	1.3	1.04	1.53	0.34	-0.03	1.98	1.87	1.47	1.48	2.01		0.88	1.84	1.27	0.65	0.61	1.5	1.58	-0.82	0.56	0.26	0.44	-0.24	-0.91	-1.86	-5.61	-17.8	-24.07	-28.2	-31.03	-32.63	-28.01	-33.4	-42.18	-44.98	-46.15	-47.13	-47.35	-39.16	-42.26
subregion	Broward County	Residential	0.88	4.78	-0.14	0.03	0.26	0.45	0.73	-0.17	-0.3	-0.08	-0.15	-0.2	-0.61	-0.76	-0.27	-0.51	-0.09	0.26	0.38	0.2	0.09	1.32	0.62	0.84	0.83	1.37	2.19	4.08	4.99	8.09	11.12	14.16	16.08	17.51	14.8	13.72	19.44	21.48	22.38	23.26	25.1	18.39	16.34
subregion	Calhoun County	Retail & recreation	5.55	6.74	4.16	8.25	-6.61	-4.55	1.71	19.44	8.98	13.54	20.61	24.53	14.39	16.24	33.33	14.6	20.83	14.42	3.77	7.57	9.39	29.16	21.35	12.5	15.46	12.26	-3.04	-4.27	12.5	11.23	3.12	-9.28	-11.32	-22.73	-36.76	-22.23	-22.48	-31.26	-24.74	-29.24	-31.06	-29.06	-37.5
subregion	Calhoun County	Grocery & pharmacy	-0.01	-4.5	2.32	-5.68	2.25	2.93	-1.05	8.32	-1.12	-2.33	-1.14	10.11	2.93	15.62	13.09	1.12	18.6	1.13	7.86	-2.95	-0.01	10.71	3.37	4.65	6.82	13.47	20.58	28.13	25.0	30.33	25.58	12.5	24.71	13.72	15.62	1.18	13.47	-10.47	-4.55	1.12	-4.91	-0.01	-4.76
subregion	Calhoun County	Parks																																											
subregion	Calhoun County	Transit stations																																											
subregion	Calhoun County	Workplace		-15.8	7.44	5.14	3.09	-0.01			8.41	7.44	2.05	4.12	4.29			5.25	5.3	4.12	-1.04	2.15			7.36	4.25	5.14	1.02	-0.01			-13.7	-9.59	-15.47	-20.63	-22.59			-28.42	-28.73	-28.87	-34.02	-27.97		
subregion	Calhoun County	Residential																																											
subregion	Charlotte County	Retail & recreation	5.33	6.52	4.45	6.65	6.19	5.14	8.27	13.29	7.4	5.76	9.18	10.35	7.7	7.5	12.43	4.94	6.79	8.54	6.39	5.62	3.64	3.94	4.47	2.44	6.78	3.18	1.29	-6.19	-7.22	-5.17	-14.13	-19.18	-24.18	-27.88	-39.72	-43.2	-38.32	-39.35	-40.21	-41.43	-43.19	-49.01	-49.42
subregion	Charlotte County	Grocery & pharmacy	3.86	2.98	2.55	4.17	2.71	2.79	4.23	6.81	3.41	4.75	4.95	7.13	7.99	6.18	7.43	8.41	8.36	9.14	5.69	4.63	7.03	3.56	5.6	6.6	8.18	12.48	21.12	17.13	14.86	22.25	18.74	13.76	9.84	10.55	2.02	-9.17	-7.37	-8.55	-12.55	-16.06	-14.33	-20.53	-25.06
subregion	Charlotte County	Parks	28.04	33.45	14.93	16.55	29.04	-26.03	9.24	20.38	30.9	16.55	-12.34	-2.03	-4.1	-6.33	38.51	24.71	15.9	16.23	13.17	-1.18	-4.07	-8.79	19.27	15.9	25.32	29.72	16.37	11.28	28.6	26.17	8.1	10.71	12.49	5.55	-5.65	-13.04	-16.0	-22.41	-30.85	-25.34	-31.88	-41.76	-35.13
subregion	Charlotte County	Transit stations	0.0	-3.57	14.73	0.0	0.96	3.41	8.88	-1.29	4.46	11.58	9.0	8.65	12.82	12.22	16.67	13.39	17.89	18.0	9.61	12.82	10.0	14.1	9.82	20.0	12.99	18.26	3.41	7.78	7.69	0.89	15.79	1.99	1.92	-4.27	-21.11	-23.08	-16.07	-9.48	-13.0	-21.15	-30.77	-33.33	-33.33
subregion	Charlotte County	Workplace	-2.26	-17.12	0.5	-0.87	-0.95	-0.13	-0.72	-0.42	3.71	0.38	0.12	0.44	0.44	-0.24	-0.28	3.51	0.19	-0.25	-0.13	0.38	1.19	-2.26	0.07	-1.52	-0.94	-2.64	-4.28	-1.8	-7.63	-13.27	-18.25	-21.81	-24.54	-26.52	-25.93	-31.5	-28.86	-33.22	-34.88	-35.15	-34.31	-34.33	-39.83
subregion	Charlotte County	Residential	-0.04	2.61	-0.48	-0.16	-0.36	1.31	0.22	-0.11	-0.06	-0.18	0.77	-0.17	0.36	-0.09	-0.41	-0.09	-0.38	-0.13	-0.26	0.33	0.13	0.92	1.01	0.43	0.17	0.45	1.95	1.81	2.33	3.99	5.24	7.04	7.87	9.89	8.69	8.29	10.18	11.0	11.95	12.12	13.65	11.37	10.31
subregion	Citrus County	Retail & recreation	8.22	4.91	6.46	6.25	5.15	-0.89	1.68	8.08	4.79	0.95	2.8	11.08	8.8	6.6	11.38	9.62	10.12	10.39	9.02	5.64	3.83	6.0	6.0	5.51	8.52	8.5	7.1	5.3	5.96	3.02	-3.32	-12.71	-16.04	-21.61	-31.84	-35.16	-30.32	-32.95	-35.05	-35.14	-36.67	-40.62	-38.46
subregion	Citrus County	Grocery & pharmacy	4.95	1.67	1.39	5.76	4.66	1.37	4.88	5.22	5.83	0.11	1.87	10.95	10.13	8.62	10.99	11.08	11.65	11.63	10.6	5.7	7.48	5.36	7.5	8.04	12.22	19.34	26.08	25.53	23.59	21.56	16.67	13.39	6.64	9.81	4.42	-6.03	-8.47	-9.21	-9.64	-10.26	-11.1	-15.44	-14.88
subregion	Citrus County	Parks	17.25	40.6	23.52	37.66	30.0	-28.77	-5.14	10.98	24.85	-19.42	-19.86	3.74	-6.61	-15.41	4.71	11.5	17.64	46.57	3.74	8.96	42.12	39.21	12.72	17.64	36.98	33.75	1.41	20.55	14.89	11.5	10.0	20.55	20.62	-7.08	-13.36	-11.38	-24.25	-29.41	-26.72	-28.13	-32.55	-35.62	-35.29
subregion	Citrus County	Transit stations																																											
subregion	Citrus County	Workplace	-2.07	-14.27	0.61	0.15	0.77	-1.98	-1.39	1.88	1.52	0.38	-1.31	1.15	0.39	-0.62	0.86	3.05	1.53	1.45	0.38	1.33	0.15	-0.36	1.76	0.77	2.75	1.0	-1.73	-0.62	-6.22	-8.62	-11.16	-17.49	-19.34	-23.22	-21.26	-29.83	-27.14	-30.29	-31.07	-31.33	-33.29	-31.05	-36.05
subregion	Citrus County	Residential	-0.17	2.51	0.04	0.44	-0.35	2.53	0.8	0.17	0.28	1.35	1.61	-1.1	-0.02	-0.63	-0.62	-0.4	-0.63	-0.23	-0.37	0.82	-0.05	0.15	0.15	0.05	-0.54	-0.94	1.32	0.65	1.29	3.34	3.97	6.46	6.35	9.5	7.79	7.11	9.26	9.84	10.95	10.01	12.97	9.86	8.87
subregion	Clay County	Retail & recreation	4.16	10.7	2.36	4.54	1.99	-1.29	3.63	4.44	4.64	-1.05	11.7	14.6	7.45	15.7	17.03	11.08	10.87	9.72	7.82	4.67	10.31	11.61	9.35	9.66	11.7	12.82	6.42	-1.42	-1.91	1.19	-5.39	-9.67	-13.56	-21.57	-30.02	-31.01	-24.37	-27.69	-24.97	-26.41	-31.42	-34.29	-33.08
subregion	Clay County	Grocery & pharmacy	-1.88	-5.68	-3.85	-3.46	-5.03	-2.74	0.33	-5.42	-1.9	-8.41	0.44	5.01	7.46	6.69	9.03	1.88	2.86	2.56	0.68	3.48	4.57	2.94	1.62	2.41	3.63	9.33	26.14	18.33	10.51	10.18	8.75	6.2	4.92	9.29	2.36	-7.08	-7.95	-8.41	-11.18	-10.82	-9.63	-10.54	-15.15
subregion	Clay County	Parks	-0.01	6.55	15.5	4.03	-12.41	-27.93	-2.43	10.97	12.28	-34.89	-26.62	17.34	3.24	-4.36	17.06	6.55	15.5	11.29	0.82	6.49	24.15	6.09	7.37	21.7	16.12	36.36	16.87	14.48	17.06	16.38	13.94	15.31	28.91	0.64	-13.05	5.48	5.73	-1.56	-4.04	13.21	-6.5	-15.95	0.6
subregion	Clay County	Transit stations																																											
subregion	Clay County	Workplace	0.15	-27.76	1.27	1.3	1.36	-0.15	0.62	0.61	2.64	0.47	-0.88	0.75	0.48	0.38	2.6	3.66	2.74	1.3	0.84	-0.35	-1.25	0.61	0.88	-0.67	-0.32	-1.6	-3.59	-1.87	-6.13	-17.15	-21.56	-24.76	-27.8	-29.49	-20.05	-27.45	-33.04	-36.12	-38.5	-39.83	-39.4	-28.65	-34.04
subregion	Clay County	Residential	-0.28	6.04	0.06	-0.32	-0.04	1.39	-0.06	-0.35	-0.71	1.58	0.52	-1.21	-0.88	-2.59	-1.19	-1.14	-0.9	-0.65	0.07	-0.42	-1.46	-0.49	-0.29	-0.01	-0.35	-0.52	0.45	1.06	1.65	5.81	8.07	9.56	10.63	12.84	8.49	8.19	12.64	14.93	15.39	15.77	17.43	10.51	9.59
subregion	Collier County	Retail & recreation	5.3	4.83	5.69	5.01	5.46	5.18	7.14	6.41	4.74	5.5	6.98	8.6	3.86	4.43	5.33	4.17	6.18	4.53	5.69	2.78	3.26	3.46	2.65	3.46	3.98	3.31	-2.26	-6.76	-10.06	-7.19	-13.33	-20.51	-25.24	-31.17	-42.16	-48.74	-41.91	-43.47	-44.09	-45.5	-46.36	-53.67	-55.78
subregion	Collier County	Grocery & pharmacy	3.5	3.54	6.82	-0.06	5.3	4.28	3.81	2.23	0.05	5.8	4.73	4.59	3.62	4.07	5.32	6.11	10.75	5.69	5.96	5.38	5.64	4.89	4.74	6.93	6.17	13.7	17.96	14.15	9.91	17.17	16.26	5.21	7.24	5.73	-1.93	-14.93	-12.98	-12.23	-20.6	-17.52	-13.7	-26.6	-29.43
subregion	Collier County	Parks	14.82	33.33	19.75	16.8	13.48	-15.86	11.01	17.75	19.57	13.91	-11.48	-15.09	-13.72	-7.76	1.73	15.87	5.15	-0.16	-6.03	-9.15	9.11	-15.23	4.41	9.27	6.46	3.17	3.96	-3.68	-3.34	-3.7	-9.97	-19.88	-36.35	-44.97	-46.81	-49.4	-50.62	-51.55	-53.15	-58.25	-57.32	-61.77	-61.95
subregion	Collier County	Transit stations	-3.34	4.69	-1.2	-3.8	-4.88	-4.74	1.7	1.99	-4.72	-7.15	7.58	3.64	-4.22	9.08	6.0	-0.01	-7.75	-3.8	-0.62	-7.38	-11.37	-11.35	-5.3	-9.53	-0.64	-2.45	-2.64	-10.24	-9.35	-6.48	-18.47	-13.94	-15.25	-27.37	-35.24	-46.67	-26.48	-33.94	-32.92	-34.15	-38.43	-51.72	-56.01
subregion	Collier County	Workplace	-2.61	-16.02	-0.27	-0.44	-0.85	-1.32	-3.03	-1.57	1.37	0.18	-0.27	-0.82	-0.35	-1.45	-1.13	1.45	0.91	0.76	-0.34	-0.05	-2.62	-2.7	-10.79	-11.3	-10.76	-12.56	-12.52	-2.96	-6.16	-14.19	-19.02	-22.34	-25.59	-28.01	-30.9	-35.91	-33.4	-37.03	-37.83	-38.77	-39.44	-40.51	-44.41
subregion	Collier County	Residential	-0.02	2.23	0.03	0.08	-0.2	1.16	0.53	-0.06	-0.46	0.39	0.94	0.13	1.01	0.21	0.13	-0.38	0.61	0.18	0.05	0.62	0.35	0.79	1.86	2.72	2.51	2.6	4.1	3.16	3.43	5.2	7.86	9.66	10.56	13.37	12.05	11.76	12.88	15.18	15.58	15.81	17.79	15.56	13.86
subregion	Columbia County	Retail & recreation	5.71	4.45	5.23	2.51	5.01	0.3	2.24	10.24	5.27	2.6	12.05	17.51	12.59	19.01	25.09	12.62	12.99	8.65	6.32	1.51	8.46	11.26	6.76	9.78	7.12	8.48	3.95	2.56	2.55	-2.15	-6.42	-12.32	-17.68	-24.52	-29.29	-32.63	-28.56	-28.02	-29.88	-29.87	-35.41	-35.84	-35.53
subregion	Columbia County	Grocery & pharmacy	-3.77	-5.38	-10.72	-3.94	-0.36	-1.46	-5.28	-0.4	-4.12	-19.0	-0.01	8.68	9.69	6.75	11.68	9.47	15.57	21.2	20.38	20.83	20.92	21.97	21.28	9.41	24.41	32.08	41.84	31.62	33.46	35.06	17.04	28.16	26.77	11.79	7.9	1.38	2.13	-10.07	-3.94	-3.91	-4.21	-8.57	-7.92
subregion	Columbia County	Parks	3.7					-2.05	39.99	18.51		-28.58			2.04	7.26	9.25				-19.51	8.16	41.8	14.81					22.44							4.07	-7.28	-16.67	-30.78	-35.72		-31.72	-32.66	-40.0	-40.75
