Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Bennington County	Grocery & pharmacy	23.25	14.81	8.14	7.24	16.05	8.32	10.18	13.17	0.73	8.88	2.17	-0.01	1.18	8.91	20.14	5.17	17.03	9.42	16.05	2.96	10.18	22.47	19.99	8.14	10.14	27.0	23.8	25.47	31.78	39.24	20.73	15.21	16.78	9.51	4.45	-3.11	-15.57	-6.68	0.71	-13.15	-13.7	-20.39	-28.69
subregion	Bennington County	Parks						-44.45	-44.19	-40.55					-52.79	-44.19	-37.84																				-16.29							-23.27	
subregion	Bennington County	Transit stations																																											
subregion	Bennington County	Workplace	3.33	-21.61	-13.01	-10.48	-10.89	-11.39	-2.86	1.11	1.7	2.44	0.0	-0.81	-0.42	-3.81	-2.23	0.42	0.81		-0.81	-1.69	0.0	5.56	-1.28	-2.85	-2.42	-2.83	-9.28	-1.91	-10.0	-10.17	-19.51	-25.8	-31.05	-34.18	-27.62	-34.44	-40.26	-43.09	-42.33	-46.77	-49.79	-38.09	-40.0
subregion	Bennington County	Residential			3.43	1.37	0.44	2.54			-1.2	-0.09	-0.55	1.09	-0.44			-1.3	-1.25	-0.13	-1.64	0.52			-0.08	2.56	1.03	0.69	4.22			3.13	7.96												
subregion	Caledonia County	Retail & recreation	25.67	13.79	-3.4	2.64	10.78	4.98	18.01	10.8	5.74	7.34	7.4	-9.8	-3.32	10.8	16.88	10.33	15.81	3.17	7.84	10.78	21.62	20.94	13.21	8.46	8.46	4.41	1.65	9.0	5.41	-4.6	-30.8	-30.16	-38.23	-40.67	-40.09	-46.62	-46.55	-49.16	-44.44	-58.33	-59.33	-60.81	-66.89
subregion	Caledonia County	Grocery & pharmacy	4.29	2.9	-8.53	1.72	3.37	1.91	-2.56	0.61	5.23	-3.41	3.45	-10.11	-3.34	-12.76	3.68	8.72	3.97	2.3	5.61	-8.1	-1.02	-4.29	11.63	-2.28	7.47	11.79	8.1	7.14	17.78	23.25	2.26	-3.45	-4.5	-14.29	-15.82	-16.88	-18.61	-21.02	-3.45	-39.89	-31.43	-31.64	-44.17
subregion	Caledonia County	Parks																																											
subregion	Caledonia County	Transit stations																																											
subregion	Caledonia County	Workplace	-0.01	-10.54	-0.48	0.45	5.84	-1.46	9.84	-0.01	-13.88	-18.99	-18.9	-14.65	-21.37	4.21	5.25	-15.32	-20.84	0.91	7.8	0.97	5.62	1.74	1.43	-0.01	-1.86	5.84	-7.78	4.21	-3.52	-9.1	-17.6	-25.35	-25.87	-33.02	-23.95	-19.31	-34.93	-40.29	-40.56	-44.4	-49.52	-30.99	-29.83
subregion	Caledonia County	Residential			2.51	1.05														0.74	-0.18				0.29	1.35	1.79																		
subregion	Chittenden County	Retail & recreation	22.92	12.04	-4.55	-0.72	5.09	3.16	5.47	7.01	3.94	1.01	0.37	-6.37	-1.22	-0.6	11.82	5.39	18.49	-0.33	2.79	4.01	6.46	9.22	4.5	-0.82	-2.45	2.86	-3.13	-11.86	-13.04	-6.72	-23.92	-34.6	-37.75	-41.29	-49.34	-48.34	-46.75	-46.69	-44.0	-56.09	-55.17	-60.9	-61.37
subregion	Chittenden County	Grocery & pharmacy	19.87	11.54	-4.89	-0.14	1.96	2.84	0.21	13.55	3.88	-4.47	-3.59	-8.41	-2.29	-4.46	13.4	4.03	6.62	2.37	4.32	1.13	-1.68	14.29	7.92	-0.69	0.53	9.44	9.92	-2.35	4.51	3.88	-10.43	-22.95	-26.12	-27.63	-41.83	-36.16	-39.93	-37.22	-31.17	-48.3	-45.9	-52.51	-53.46
subregion	Chittenden County	Parks	20.19	28.39	-11.85	11.9	-6.26	3.15	36.65	47.11	32.09	-6.59	-1.2	-17.5	-2.12	6.66	28.83	-0.01	31.57	-0.01	36.24	16.83	7.49	61.53	80.24	-2.64	-5.96	14.99	-6.33	38.33	10.56	28.39	-11.85	51.18	49.99	26.31	24.16	42.29	-16.06	6.57	4.75	39.99	52.61	38.33	-50.01
subregion	Chittenden County	Transit stations	-2.07	-0.73	0.0	-1.52	1.43	-3.31	-2.68	-3.09	-2.9	-3.79	0.76	-2.16	0.0	-4.47	2.06	0.0		7.57	2.88	-0.67	10.71	13.4	-4.35	-3.79	-0.76	-5.04	-19.21	-10.71	-13.4	-25.36	-24.24	-33.33	-38.85	-45.69	-6.25	-20.62	-40.58	-38.64	-37.12	-46.76	-54.31	-47.32	-56.7
subregion	Chittenden County	Workplace	2.9	-20.53	1.14	1.47	6.07	1.84	1.81	7.1	-12.35	-11.85	-11.85	-9.16	-12.01	2.33	6.77	-8.19	-10.95	0.57	6.16	1.49	1.81	2.58	-4.51	-5.4	-4.41	-1.29	-8.07	-3.11	-5.8	-20.28	-32.84	-41.99	-41.58	-46.01	-31.35	-32.91	-52.75	-55.48	-56.12	-60.99	-61.79	-46.37	-45.81
subregion	Chittenden County	Residential	-1.81	3.99	1.2	0.64	0.23	0.94	-1.02	-2.35	0.82	1.67	2.13	3.54	2.55	-0.79	-2.16	0.56	0.69	1.13	-0.55	0.68	-0.98	-1.72	-0.13	1.26		1.52	5.15	3.6	3.52	8.28	14.24	17.92	19.27	22.45	12.63	9.67	21.95	23.73	23.76	26.65	28.54	15.2	13.84
subregion	Essex County	Retail & recreation																																											
subregion	Essex County	Grocery & pharmacy																																											
subregion	Essex County	Parks																																											
subregion	Essex County	Transit stations																																											
subregion	Essex County	Workplace										-17.07	-19.51																					-17.07	-20.0				-28.21	-34.15	-31.72	-30.0	-36.84		
subregion	Essex County	Residential																																											
subregion	Franklin County	Retail & recreation	10.86	7.89	-7.93	2.01	5.97	-1.55	0.75	10.86	10.03	1.03	7.74	-7.98	-0.77	-1.0	16.67	11.82	13.44	1.01	11.29	1.53	9.74	19.56	12.18	-0.35	5.04	11.95	0.26	-0.01	3.98	2.51	-9.66	-20.54	-20.94	-27.26	-31.0	-36.95	-32.26	-36.55	-22.57	-45.85	-42.67	-54.13	-51.81
subregion	Franklin County	Grocery & pharmacy	12.41	9.38	-2.5	-0.62	1.98	-3.51	-9.01	13.07	3.03	2.49	12.88	-7.96	5.0	-1.51	20.25	-0.01	16.56	7.97	13.07	8.99	-1.51	18.95	16.36	0.62	17.17	19.88	20.49	14.99	20.25	32.11	21.25	15.33	10.23	-6.5	-9.01	-4.58	-12.74	-8.13	6.12	-25.57	-25.51	-27.01	-26.8
subregion	Franklin County	Parks																																											
subregion	Franklin County	Transit stations																																											
subregion	Franklin County	Workplace	-1.08	-11.4	-0.28	0.27	1.65	0.87	0.83	2.14	-12.55	-11.79	-13.36	-12.51	-15.17	1.69	5.37	-11.12	-14.26	3.53	4.71	3.19	5.08	5.37	2.26	1.36	1.62	3.04	-0.01	4.22	-1.08	-5.99	-13.98	-24.81	-24.17	-29.75	-20.35	-15.06	-35.62	-39.73	-37.88	-47.79	-47.23	-28.82	-27.97
subregion	Franklin County	Residential		3.21	2.67	1.15	0.33	1.62			2.26	1.75	3.26	4.57	3.66			2.44	1.97	0.5	0.33	1.44			-0.58	1.59	0.7	0.13	3.14			3.85	8.05	11.24	13.21	16.25			15.03	18.23	18.04	22.45			
subregion	Grand Isle County	Retail & recreation																																											
subregion	Grand Isle County	Grocery & pharmacy																																											
subregion	Grand Isle County	Parks																																											
subregion	Grand Isle County	Transit stations																																											
subregion	Grand Isle County	Workplace		-10.65	2.04	-0.01	-3.92	2.12			-10.65	-14.29	-16.0	-7.85	-8.51			-6.39	-6.13	3.99	1.96	2.12			6.38	4.07	8.0	-0.01	4.25			-0.01	-14.29	-22.01	-25.49	-23.41			-34.04	-38.78	-40.0	-50.98	-48.94		
subregion	Grand Isle County	Residential																																											
subregion	Lamoille County	Retail & recreation	14.88	34.99	3.29	10.04	9.76	4.31	10.42	12.34	7.78	9.34	-2.02	-12.2	-1.8	4.55	9.78	3.33	7.69	-0.01	2.43	-3.6	7.16	5.95	8.32	0.55	-4.02	0.97	-15.83	-10.1	-33.19	-23.34	-35.17	-51.26	-52.69	-62.23	-66.45	-68.51	-61.67	-59.89	-57.29	-72.69	-73.39	-73.29	-79.15
subregion	Lamoille County	Grocery & pharmacy	10.47	8.54	0.88	-4.1	0.83	-2.16	-13.48	2.86	1.71	4.38	-6.56	-9.17	-4.32	-7.09	13.33	1.71	1.75	0.81	5.83	-2.89	5.67	16.67	13.67	4.38	4.09	18.33	21.58	14.88	24.76	20.5	16.67	3.27	-4.17	-7.2	-15.61	-20.01	-17.1	-11.41	-7.38	-42.5	-28.78	-34.76	-44.76
subregion	Lamoille County	Parks																																											
subregion	Lamoille County	Transit stations																																											
subregion	Lamoille County	Workplace	3.12	-7.44	5.95	0.61	7.83	4.42	2.52	1.55	-12.17	-7.29	-15.73	-9.82	-13.3	-3.8	1.55	-8.12	-11.93	1.25	8.49	3.15	6.32	6.25	2.01	2.64	1.88	5.87	-0.64	-6.34	-15.63	-9.47	-18.55	-30.2	-32.03	-40.51	-43.04	-48.45	-42.57	-49.01	-49.69	-54.91	-59.5	-58.23	-57.81
subregion	Lamoille County	Residential																																											
subregion	Orange County	Retail & recreation	16.06	11.43	-6.25	17.07	29.37	-2.16	9.73	21.42	-1.43	3.74	23.16	-0.01	6.89	5.3	17.85	2.86	25.62	20.72	27.49	8.62	7.08	16.06	5.71	-7.51	24.39	16.24	-1.72	-10.62	-1.79	-5.72	-26.25	-36.59	-37.5	-52.59	-53.99	-66.07	-40.0	-40.0	-30.49	-50.0	-62.07	-67.26	-73.21
subregion	Orange County	Grocery & pharmacy	6.17	1.18	-15.92	1.25	3.8	-0.95	-3.89	7.4	18.45	10.23	8.75	-2.53	5.65	-2.92	13.57	7.14	22.72	26.24	30.38	4.72	-9.72	9.88	15.47	22.72	34.99	46.83	29.24	36.88	39.5	57.13	29.54	37.49	36.7	9.43	-2.92	-8.65	6.54	-4.55	38.74	3.8	-9.43	-23.31	-33.33
subregion	Orange County	Parks																																											
subregion	Orange County	Transit stations																																											
subregion	Orange County	Workplace	9.25	-18.54	-5.12	-4.25	-3.8	-3.47	8.95	16.65	-4.4	-6.05	-7.55	-7.6	-6.94	7.45	5.55	-5.87	-14.43	4.24	5.68	3.46	10.43	11.1	3.4	2.31	-0.48	2.84	-0.5	7.45	-1.87	-7.32	-20.47	-25.49	-28.45	-31.19	-22.4	-14.82	-35.13	-43.73	-38.21	-48.35	-44.56	-26.87	-31.49
subregion	Orange County	Residential																		0.97	-0.69					0.22		0.59																	
subregion	Orleans County	Retail & recreation	25.63	23.62	1.0	10.04	21.89	4.21	12.36	25.12	19.77	9.54	13.87	5.23	-2.83	7.9	27.69	21.97	28.64	10.04	20.94	1.4	9.95	25.12	15.92	3.01	5.73	16.18	-3.18	-5.85	0.5	-1.1	-21.61	-17.71	-24.76	-38.39	-37.81	-35.39	-31.32	-40.2	-28.24	-49.06	-50.01	-54.98	-52.32
subregion	Orleans County	Grocery & pharmacy	28.69	16.06	-8.95	-7.95	3.47	-3.24	11.42	26.84	2.67	-1.64	-3.18	-15.84	-0.01	2.84	24.99	17.85	22.76	2.37	7.71	-0.01	3.57	21.29	14.28	-7.32	3.57	13.51	10.96	14.28	24.07	38.38	15.04	3.57	1.93	-6.46	-5.0	-6.49	-3.59	-14.64	5.55	-32.06	-30.33	-29.29	-30.56
subregion	Orleans County	Parks																																											
subregion	Orleans County	Transit stations																																											
subregion	Orleans County	Workplace	11.76	-5.97	4.3	5.82	5.85	3.53	2.3	2.94	-13.44	-13.87	-12.63	-13.66	-16.16	-6.9	8.83	-13.44	-16.75	-3.89	7.8	7.57	3.45	8.83	3.98	0.47	5.34	5.85	4.04	1.15	-4.41	-3.48	-8.61	-18.44	-22.45	-28.28	-25.29	-22.06	-32.34	-38.28	-37.86	-47.8	-47.98	-35.63	-32.35
subregion	Orleans County	Residential			1.43	0.75	0.11														0.11					0.7	0.43	0.43																	
subregion	Rutland County	Retail & recreation	15.82	21.66	1.35	13.67	14.88	11.31	15.78	11.12	9.93	9.3	13.12	6.47	14.0	15.36	13.91	13.31	19.18	5.36	12.07	6.93	15.91	13.21	13.11	6.58	9.06	11.02	-0.71	3.54	-4.17	-1.2	-16.67	-25.88	-30.31	-36.78	-42.58	-45.57	-41.95	-41.67	-32.54	-47.29	-49.93	-55.51	-59.48
subregion	Rutland County	Grocery & pharmacy	5.5	8.71	-6.0	-0.87	-2.57	-0.01	2.88	10.08	4.13	0.45	4.76	-4.28	-1.49	2.52	19.26	12.84	17.97	0.87	7.26	7.83	1.44	14.68	15.14	5.98	6.93	19.65	17.53	21.29	27.51	32.11	18.43	5.18	1.71	4.48	-5.42	-3.21	-13.76	-8.3	4.32	-16.25	-19.03	-26.36	-33.49
subregion	Rutland County	Parks																																											
subregion	Rutland County	Transit stations	32.93	46.36	21.53	20.58	12.49	30.25	48.94	4.69	8.68	4.6	-2.95	6.23	34.19	34.37	8.22	10.14	21.53	-2.95	15.62	31.57	49.98	18.81	18.83	4.6	1.46	9.36	-32.91	1.03	-62.36	-42.04	-46.16	-47.07	-46.88	-56.59	-65.63	-76.48	-62.32	-56.93	-61.77	-57.81	-63.16	-77.09	
subregion	Rutland County	Workplace	2.69	-22.99	-12.45	-12.21	-10.48	-12.27	0.53	-0.01	1.46	0.7	2.39	0.46	1.92	2.14	0.67	3.17	0.23	2.62	5.7	2.64	1.6	0.67	1.46	0.94	3.1	2.38	-2.65	-2.7	-12.84	-10.77	-21.07	-25.12	-27.63	-33.18	-34.95	-36.49	-42.55	-45.7	-45.7	-47.63	-50.25	-45.17	-46.63
subregion	Rutland County	Residential		3.69	4.34	2.63	1.47	2.41			-0.11	-0.18	0.27	1.39	-0.22			-0.28	-0.85	0.26	-1.94	-0.53			-1.49	0.44	0.27	-1.35	2.75			4.95	9.02	9.98	11.48	13.59			15.56	18.08	16.96	18.35	20.62		
subregion	Washington County	Retail & recreation	26.17	17.03	-7.36	3.96	4.31	2.16	8.29	14.37	10.04	3.87	4.76	-11.07	2.16	7.05	16.73	13.75	22.23	4.16	9.37	2.46	17.81	10.29	13.53	5.71	5.35	4.5	-2.33	-5.39	-7.52	-5.9	-28.18	-32.75	-38.66	-43.22	-48.7	-52.15	-46.29	-51.85	-41.67	-58.17	-56.02	-60.07	-65.02
subregion	Washington County	Grocery & pharmacy	10.39	6.74	-2.84	3.89	4.23	-1.63	-2.64	3.59	0.38	0.8	-1.18	-11.59	0.32	-5.27	8.39	5.15	18.61	6.63	9.26	3.57	1.63	13.19	11.1	5.65	10.54	21.23	18.17	11.5	14.8	24.2	10.12	1.55	-4.25	-11.04	-22.38	-23.6	-23.02	-19.03	-5.08	-30.12	-31.83	-33.22	-44.8
subregion	Washington County	Parks																																											
subregion	Washington County	Transit stations																																											
subregion	Washington County	Workplace	4.39	-19.11	0.24	1.66	0.23	1.99	-3.43	-1.76	-14.15	-13.68	-13.81	-17.26	-16.0	0.68	-2.63	-15.14	-24.94	1.9	-0.71	2.75	0.68	-1.76	-0.5	-0.72	-1.43	-0.48	-1.75	-0.69	-8.78	-10.92	-23.27	-34.29	-39.24	-38.5	-27.4	-32.46	-45.41	-50.6	-51.19	-59.1	-57.75	-36.99	-41.23
subregion	Washington County	Residential		4.12	1.82	0.45	-0.02	0.56			0.96	1.61	2.37	5.14	2.37			1.99	2.53	0.83	-0.4	0.9			-1.12	0.22	0.36	0.2	2.57			5.48	10.04	13.33	16.13	18.33			17.86	19.78	19.99	23.47			
subregion	Windham County	Retail & recreation	42.69	45.32	6.6	21.87	17.74	16.22	25.05	25.73	7.99	9.57	11.56	9.3	11.11	16.62	20.18	10.32	12.2	1.87	5.06	2.66	15.07	18.42	10.66	3.62	3.43	-0.28	-8.0	-9.09	-13.16	-18.33	-34.33	-35.63	-51.55	-52.45	-60.09	-58.19	-51.33	-49.83	-50.94	-56.34	-59.77	-68.96	-75.73
subregion	Windham County	Grocery & pharmacy	1.18	5.93	-13.12	3.74	2.78	-4.94	-1.67	-3.18	-3.56	1.23	1.67	-6.38	-0.34	-5.69	0.79	-4.35	-4.92	1.25	1.59	-3.29	-4.35	-0.4	-2.37	-0.83	8.33	8.37	7.23	4.68	3.17	7.9	-0.01	-1.67	-15.14	-19.08	-20.4	-25.0	-28.85	-25.0	-17.09	-31.87	-35.19	-36.79	-43.25
subregion	Windham County	Parks																																											
subregion	Windham County	Transit stations																																											
subregion	Windham County	Workplace	7.82	-18.29	-12.81	-9.13	-8.25	-9.66	1.41	4.34	2.86	1.03	-0.01	-0.7	-0.36	-6.39	-5.22	-5.03	-11.08	0.67	3.43	-1.39	-6.39	1.73	-1.44	-1.4	-2.37	-0.01	-6.22	-13.48	-14.79	-20.79	-25.96	-28.04	-35.06	-35.52	-36.18	-37.4	-40.51	-43.95	-42.57	-46.4	-47.94	-47.53	-46.96
subregion	Windham County	Residential		4.03	4.29	2.0	1.24	2.86			0.12	0.34	0.8	0.2	0.43			0.91	0.53	1.51	-0.93	1.23			0.93	1.18	1.2	0.51	3.92			7.13	11.03	10.95	15.06										
subregion	Windsor County	Retail & recreation	28.39	26.85	-11.15	6.94	9.41	4.4	14.21	12.34	9.06	7.43	3.76	-1.11	1.97	13.27	21.6	4.2	11.13	2.02	3.59	0.43	11.36	14.5	7.44	1.54	-3.49	-0.01	-8.37	-4.98	-8.95	-12.31	-31.28	-35.65	-43.78	-46.26	-50.72	-54.33	-44.66	-48.3	-45.22	-52.92	-58.59	-59.96	-67.28
subregion	Windsor County	Grocery & pharmacy	14.45	19.02	3.84	8.8	10.93	5.44	9.85	10.4	3.8	6.04	-1.56	7.64	2.51	-0.95	4.62	2.71	9.33	-2.6	16.38	0.83	7.5	10.97	12.49	7.13	1.03	19.12	6.68	17.84	14.45	8.68	1.64	-7.26	-9.84	-23.86	-22.07	-24.28	-20.66	-23.36	-28.5	-33.34	-45.61	-41.79	-49.71
subregion	Windsor County	Parks																																											
subregion	Windsor County	Transit stations																																											
subregion	Windsor County	Workplace	0.82	-20.11	-11.49	-8.97	-7.29	-8.07	3.42	1.65	2.99	-0.26	-1.29	-2.08	-1.08	-1.38	0.0	3.26	-2.87	2.56	3.64	4.03	-0.69	0.0	0.0	0.26	-2.82	-1.31	-4.3	-7.53	-14.88	-13.86	-23.76	-29.49	-33.6	-36.29	-30.82	-35.53	-38.31	-42.56	-43.08	-48.17	-47.58	-43.15	-48.76
subregion	Windsor County	Residential		4.04	4.95	0.88	1.23	1.38			-0.02	0.18	0.57	2.42	1.26			0.31	-0.01	1.54	-0.29	0.21			0.38	2.18	2.24	1.65	3.96			6.52	11.48	13.1	15.94	17.72			16.86	19.28	19.24	20.49	21.88		
