Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Allamakee County	Retail & recreation		-23.08	-11.87	-10.54	-1.62	-6.03	2.34		-11.54	3.38	-7.03	-0.01	-7.24	5.87		-0.01	-1.7	7.01	1.61	9.63	7.05		-23.08	-6.79	1.75	1.61	4.81	4.69		-23.08	-38.99	-77.2	-75.81	-57.84	-65.88		-69.23		-73.69	-53.24	-56.64		
subregion	Allamakee County	Grocery & pharmacy	1.69	1.58	-4.62	-0.01	6.05	1.26	4.87	-1.7	4.76	-9.24	-1.6	4.54	-1.28	4.87	13.55	-1.6	-4.62	-1.6	-3.04	2.53	23.16	15.24	-4.77	6.15	9.51	9.08	16.45	15.85	16.94	26.98	15.38	6.34	-6.07	-6.34	4.87	-28.82	1.58	-12.32	-7.95	-16.67	-18.99	-17.08	-27.13
subregion	Allamakee County	Parks																																											
subregion	Allamakee County	Transit stations																																											
subregion	Allamakee County	Workplace		-12.0	0.96	-0.95	0.0	3.29			2.0	1.92	2.86	3.88	10.99			9.0	7.69	2.86	6.79	8.79			3.99	-0.96	3.81	1.94	12.08			-7.01	-15.38	-16.19	-13.59	-9.89			-20.0	-22.12	-26.67	-23.3	-21.98		
subregion	Allamakee County	Residential																																											
subregion	Appanoose County	Retail & recreation	0.74	-11.4	-9.83	-7.55	-6.22	3.46	-1.37	10.37	-5.07	-11.57	10.68	3.95	11.88	5.93	24.44	6.96	6.35	14.46	3.38	8.41	5.47	28.15	-0.64	1.15	18.23	2.82	20.3	-10.5	13.33	17.08	-10.41	-11.96	-21.47	-14.86	-21.46	-24.44	-21.53	-34.11	-19.5	-29.38	-25.26	-32.43	-21.48
subregion	Appanoose County	Grocery & pharmacy		29.82	41.81	30.5	32.83	34.72	53.02		45.61	30.9	33.89	14.92	34.72	57.57		42.1		49.14	37.31	31.94	56.05		29.82	47.27	54.24	44.77	63.88	34.84				54.24	26.86	23.61	54.54		28.06	21.82	20.33	13.43	6.93	25.75	
subregion	Appanoose County	Parks																																											
subregion	Appanoose County	Transit stations																																											
subregion	Appanoose County	Workplace		-16.53	1.69	3.35	4.38	21.73			4.33	3.38	5.03	5.25	20.65			7.82	5.08	6.72	7.89	23.9			-1.75	1.69	7.55	6.12	23.9			-9.58	-11.03	-15.14	-16.67	-5.44		-21.44	-18.27	-22.04	-22.69	-23.69	-10.88	-13.96	-23.82
subregion	Appanoose County	Residential																																											
subregion	Audubon County	Retail & recreation																																											
subregion	Audubon County	Grocery & pharmacy																																											
subregion	Audubon County	Parks																																											
subregion	Audubon County	Transit stations																																											
subregion	Audubon County	Workplace					-6.98					-2.28																				-16.67	-15.92	-16.67	-18.62	-20.01			-28.58	-31.83	-23.82	-27.91	-27.51		
subregion	Audubon County	Residential																																											
subregion	Benton County	Retail & recreation	19.99	-17.45	-14.45	-3.53	21.35	29.24	49.99	17.14	-4.65	1.11	7.05	6.74	16.03	36.67	25.71	-5.81	7.78	22.93	1.12	36.32	75.54	35.71	-2.33	10.0	37.64	11.23	20.74	24.44	2.86	-5.81	-13.34	-30.59	-39.33	-37.74	-26.66	-38.57	-40.7	-35.55	-37.65	-28.1	-35.85	-37.78	-53.57
subregion	Benton County	Grocery & pharmacy	12.7	-4.35	-1.11	-4.5	5.15	-9.65	3.81	19.04	21.74	16.11	14.04	-3.09	-7.9	6.66	20.64	8.69	6.66	6.74	-2.06	4.38	19.99	28.56	5.43	10.0	17.97	15.46	30.26	10.47	34.92	67.39	33.33	3.37	3.09	2.63	10.47	-7.93	-4.35	5.55	-5.62	-3.09	-8.78	-4.76	-9.53
subregion	Benton County	Parks																																											
subregion	Benton County	Transit stations																																											
subregion	Benton County	Workplace	1.56	-8.48	2.33	2.37	4.39	20.49	5.79	-0.01	5.23	3.9	3.15	3.59	19.99	4.34	3.12	2.81	0.39	2.37	3.99	17.99	7.24	6.23	5.23	1.56	3.15	3.2	16.99	2.89	-4.7	-14.53	-19.15	-20.56	-26.01	-14.0	-18.85	-20.32	-29.85	-33.99	-35.18	-34.81	-28.01	-23.2	-32.82
subregion	Benton County	Residential		3.98	0.33	-0.49	-0.13	-5.8			-0.96	0.68	-1.25	0.07	-5.79			-1.75	-0.78	-2.24	1.36	-4.97			-0.08	-0.11	-2.13	1.17	-4.38			5.29	7.91												
subregion	Black Hawk County	Retail & recreation	9.08	-7.39	-1.77	-2.67	-2.21	8.89	11.36	11.76	2.82	2.37	12.42	7.74	12.9	16.76	16.35	5.67	12.59	11.85	2.19	14.73	19.29	19.79	1.47	9.53	9.48	8.49	13.12	0.07	3.27	-0.3	-18.22	-31.14	-37.22	-34.74	-43.32	-44.91	-40.53	-40.92	-39.22	-37.95	-37.76	-48.37	-46.17
subregion	Black Hawk County	Grocery & pharmacy	7.19	-3.71	-4.25	0.62	1.48	-3.74	9.5	7.59	5.29	-3.52	8.13	0.33	3.12	12.85	13.16	7.14	9.57	12.31	1.59	5.64	19.56	15.59	3.19	8.24	16.9	13.92	18.66	15.88	13.69	35.74	23.26	9.26	-5.26	-2.83	1.55	-18.19	-10.24	-14.43	-9.28	-13.48	-16.35	-14.21	-22.81
subregion	Black Hawk County	Parks		-20.47			-8.51	-2.09						-0.01	-2.09						2.12							10.63		-12.77		-6.82		-14.29	-21.29	-10.43								10.63	
subregion	Black Hawk County	Transit stations	4.12	-0.71	7.33	6.99	3.4	9.72	4.51	4.12	1.41	1.34	9.09	8.16	9.72	9.0	12.37	5.67	5.99	6.99	5.44	8.33	12.61	18.56	2.83	1.99	2.79	6.11	12.5	-6.31	0.0	-2.13	-6.67	-5.59	-11.57	-7.64	-5.41	-12.37	-17.02	-15.34	-15.38	-12.92	-13.19	-20.72	-14.43
subregion	Black Hawk County	Workplace	3.62	-0.17	0.99	3.24	-3.97	-3.51	7.42	5.29	3.63	1.64	3.24	0.56	1.4	7.42	7.24	3.46	2.39	4.23	0.48	4.47	7.86	5.29	0.67	3.46	3.98	-0.97	1.14	2.92	-2.51	-16.81	-23.07	-27.48	-31.93	-31.4	-17.75	-25.07	-32.86	-33.94	-34.11	-36.54	-34.56	-18.88	-29.8
subregion	Black Hawk County	Residential	-0.62	1.74	0.45	-1.02	1.3	0.19	-2.14	-1.69	-0.04	0.47	-2.14	-0.17	-0.75	-3.3	-2.74	-0.39	-1.06	-1.92	0.73	-1.41	-2.31	-2.31	1.27	-0.15	-1.98	0.23	-0.83	0.79	0.58	3.91	6.8	9.54	13.71	13.66	8.87	8.69	13.0	15.2	13.62	16.18	16.71	11.31	10.27
subregion	Boone County	Retail & recreation	24.47	-10.4	-0.01	-4.27	-5.44	13.33	23.02	27.08	0.5	1.41	9.24	-2.93	16.67	24.4	41.14	-3.47	12.8	13.27	-2.93	12.96	17.52	32.29	1.48	6.16	11.37	5.44	16.29	-2.41	9.89	5.94	-14.22	-26.06	-37.65	-32.96	-32.65	-32.81	-32.68	-36.49	-36.02	-34.31	-34.08	-39.17	-31.77
subregion	Boone County	Grocery & pharmacy	3.15	-8.74	-2.83	-8.58	-3.97	-9.53	16.24	7.36	10.67	-14.16	-8.58	-3.97	-4.76	15.38	16.84	2.91	3.77	18.09	-5.73	3.96	16.24	12.63	-1.94	-0.01	15.23	20.7	26.98	7.69	15.78	41.74	42.45	5.71	-3.97	-2.38	10.25	-10.53	-11.65	-17.93	-8.58	-13.66	-17.46	-1.71	-21.06
subregion	Boone County	Parks																																											
subregion	Boone County	Transit stations																																											
subregion	Boone County	Workplace	1.38	-12.16	1.03	3.22	0.34	3.72	4.64	5.55	3.21	-0.36	6.81	1.04	3.35	8.13	-0.01	3.57	3.46	4.65	2.09	2.98	10.46	-4.17	2.85	1.38	6.08	1.74	2.61	3.48	-5.56	-17.86	-23.97	-26.89	-30.08	-28.74	-3.5	-20.84	-29.65	-33.68	-33.69	-34.97	-32.47	-16.29	-22.23
subregion	Boone County	Residential		5.22	0.62	-0.41	0.07	-1.88			0.28	0.64	-1.28	0.44	-1.04			0.45	-1.09	-2.04	0.44	-2.37			1.14	-0.5	-2.61	0.68	-2.26			4.08	8.46	10.28	14.38				13.56						
subregion	Bremer County	Retail & recreation	10.08	-7.8	-7.61	1.75	-2.31	-4.86	6.86	9.6	3.66	-4.65	10.13	2.67	1.61	14.37	39.89	1.37	10.54	20.25	-1.54	16.49	19.6	27.87	2.29	6.74	15.85	7.27	15.53	-0.01	13.45	12.84	-16.88	-27.32	-36.41	-33.66	-39.22	-35.11	-35.79	-40.09	-36.57	-40.62	-44.66	-43.14	-36.07
subregion	Bremer County	Grocery & pharmacy	-1.96	-12.74	-10.65	-11.73	2.13	0.61	13.56	6.79	1.81	0.7	14.05	5.71	2.47	14.99	7.75	4.71	2.83	19.52	8.56	14.89	22.84	9.7	6.9	10.63	27.34	17.14	22.35	12.14	18.44	38.89	19.14	18.74	1.06	1.85	-10.72	-17.48	-8.37	-22.7	-3.91	-17.15	-15.53	-17.15	-24.28
subregion	Bremer County	Parks																																											
subregion	Bremer County	Transit stations																																											
subregion	Bremer County	Workplace	-3.45	-8.41	-2.61	-1.77	-1.32	-10.96	15.63	8.62	0.89	0.43	1.31	0.0	-2.74	-6.25	-17.24	0.0	-3.05	-4.41	-3.94	-0.91	6.25	0.0	0.0	1.74	1.31	-0.88	-5.03	1.55	-10.34	-15.93	-21.75	-26.44	-29.39	-32.87	-17.19	-31.04	-34.51	-35.65	-37.01	-38.59	-39.27	-29.68	-34.48
subregion	Bremer County	Residential		2.81	1.22	-0.65	0.34				-1.19	-0.44	-2.72	-0.21	-1.92			-0.56	-1.45	-1.75	0.68	-1.2			1.41	-1.63	-2.68	-0.26	-1.0																
subregion	Buchanan County	Retail & recreation	13.63	-12.58	-0.01	5.42	0.52	4.86	20.23	22.72	-1.8	2.41	16.86	5.72	7.08	12.05	25.57	1.2	15.66	17.16	5.72	20.35	23.73	24.43	-1.8	10.84	13.84	10.94	23.88	1.94	22.72	14.96	-6.03	-22.89	-32.81	-30.97	-35.41	-36.36	-31.74	-34.34	-31.32	-38.54	-34.96	-42.41	-39.21
subregion	Buchanan County	Grocery & pharmacy	-4.17	-10.96	-12.0	-7.05	12.98	-7.62	5.32	12.49	-0.01	-5.33	-0.01	-3.9	-8.7	9.57		-1.37	-0.01	7.03	-6.5	-1.09	10.63	14.58	-4.12	-6.67	12.67	6.49	21.73	3.19		52.05	22.66	14.07	-10.4	-3.27	-0.01	-18.75	-5.49	-14.67	-9.86	-14.29	-19.57	-21.28	-12.51
subregion	Buchanan County	Parks																																											
subregion	Buchanan County	Transit stations																																											
subregion	Buchanan County	Workplace		-7.57	-1.58	-1.63	1.05	15.47	-0.01		-1.63	-0.53	-0.54	0.52	10.96	-1.73		1.08	0.52	1.06	-0.01	12.89	3.43		-1.09	3.66	2.68	0.52	8.38	-1.73		-4.87	-15.72	-22.59	-25.93	-14.85	-12.08	-18.19	-27.57	-31.95	-31.19	-31.75	-20.01	-13.81	-22.74
subregion	Buchanan County	Residential																																											
subregion	Buena Vista County	Retail & recreation	10.77	-12.28	-6.01	-9.51	9.7	15.56	18.23	9.91	-0.01	-9.44	7.69	5.36	12.45	20.51	12.93	17.68	10.29	8.59	3.71	18.33	21.16	15.51	0.7	-3.02	13.57	15.69	23.17	-2.45	11.63	13.2	-13.74	-18.56	-26.46	-29.07	-29.0	-26.31	-22.65	-28.33	-23.99	-27.69	-29.76	-44.3	-27.6
subregion	Buena Vista County	Grocery & pharmacy	-4.62	-13.8	4.69	-5.14	-3.13	9.8	-4.18	6.15	-5.76	-14.12	21.78	-16.67	7.83	-5.21	7.69	16.09	17.64	30.76	-6.26	14.7	9.36	16.92	-16.1	15.88	30.76	16.65	47.05	-0.01	43.07	70.1	43.52	44.86	2.08	10.77	11.45	-13.85	-4.6	-7.06	-6.42	-8.34	-1.97	-28.13	-6.17
subregion	Buena Vista County	Parks																																											
subregion	Buena Vista County	Transit stations																																											
subregion	Buena Vista County	Workplace	0.0	-15.51	3.15	2.66	2.08	-1.65	-24.47	3.63	-8.56	1.05	3.18	2.08	0.0	-1.07	10.9	1.6	2.1	3.72	2.6	1.09	0.0	1.82	1.6	1.58	3.18	1.55	-8.24	0.0	7.27	-11.76	-14.21	-15.96	-17.19	-19.78	-7.44	-9.09	-18.72	-21.06	-20.75	-22.4	-26.37	-18.08	-12.72
subregion	Buena Vista County	Residential																																											
subregion	Butler County	Retail & recreation																																											
subregion	Butler County	Grocery & pharmacy	-0.01	-9.62	-3.85	-5.46	3.77	-5.0	5.35		3.84	-9.62	-1.82	-0.01	8.32	7.14		-5.77	-0.01	-5.46	5.65	6.66	8.92		-9.62	-1.93	1.82	7.55	13.33	7.14		30.76	25.0	-7.28	-16.99	-10.0	-7.15	-17.39	-17.32	-19.23	-21.82	-11.32	-11.67	-10.72	-15.22
subregion	Butler County	Parks																																											
subregion	Butler County	Transit stations																																											
subregion	Butler County	Workplace		-1.65	-0.01	4.06	2.43	-0.01			3.27	4.83	2.43	4.06	5.21			4.09	0.8	0.8	-0.01	5.21			3.27	1.6	1.62	4.06	-1.75			-12.31	-16.14	-20.33	-24.4	-21.75			-24.6	-28.24	-28.47	-26.84	-29.57		
subregion	Butler County	Residential																																											
subregion	Calhoun County	Retail & recreation																																											
subregion	Calhoun County	Grocery & pharmacy																																											
subregion	Calhoun County	Parks																																											
subregion	Calhoun County	Transit stations																																											
subregion	Calhoun County	Workplace		-13.93	4.93	-1.23	-3.71	-4.11			5.06	6.17	7.4	7.4	-1.38			5.06	4.93	2.46	1.23	2.74			3.8	2.46	3.7	2.46	-2.74			-13.93	-12.34	-18.52	-23.46	-20.55			-22.78	-25.92	-27.16	-25.92	-28.77		
subregion	Calhoun County	Residential																																											
subregion	Carroll County	Retail & recreation	11.79	-7.73	-5.27	-2.4	2.17	4.6	14.87	13.53	2.44	-7.52	11.4	2.17	14.41	11.01	26.64	4.46	7.89	15.59	9.06	13.8	11.6	28.81	-0.01	2.63	21.6	13.77	11.34	-18.75	-1.75	-10.97	-24.44	-23.6	-33.69	-30.06	-41.08	-37.12	-31.7	-35.34	-32.8	-35.87	-35.28	-39.59	-34.07
subregion	Carroll County	Grocery & pharmacy		-5.22	-20.32	14.28	28.81	6.25	9.62		2.98	-1.63	26.78	18.65	21.87	17.3		1.49	13.81	7.14	13.55	21.87	21.15		-4.48	17.07	28.56	33.9	54.68	-1.92		37.31	33.33	44.63	-1.7	15.62	9.62		-20.9	-17.08	14.28	-13.57	-15.63	-3.85	
subregion	Carroll County	Parks																																											
subregion	Carroll County	Transit stations																																											
subregion	Carroll County	Workplace		-8.81	1.81	3.7	-0.61	-4.47	-0.01		-0.01	0.59	1.84	1.21	2.54	-0.01		3.14	-0.61	0.61	-1.82	-1.29	-0.01		4.4	1.81	2.46	-1.82	-8.93	-7.55		-10.7	-12.74	-16.67	-21.22	-21.67	-13.22	-26.84	-21.4	-26.06	-24.7	-28.49	-30.58	-30.2	-29.28
subregion	Carroll County	Residential																																											
subregion	Cass County	Retail & recreation	1.4	-3.48	-3.94	-2.19	-0.62	3.92	4.18	5.62	3.47	-0.01	15.26	7.0	9.31	6.51	19.01	21.17	14.37	2.79	1.22	13.22	14.87	22.52	2.77	15.35	19.62	6.09	11.26	-6.05	9.14	10.41	-7.85	-24.62	-29.28	-31.87	-36.29	-32.41	-28.48	-32.03	-28.36	-30.49	-32.36	-34.43	-22.54
subregion	Cass County	Grocery & pharmacy		3.99	-1.93	-11.12	20.68	-15.72	-8.46		13.99	7.69	-3.72	-5.18	-0.01	-2.83		10.0	9.6	11.1	6.89	-5.73	4.21		7.99	15.38	12.96	29.3	31.41	-4.23				33.33	1.72	18.56	12.66		13.99	-0.01	7.4	-8.62	-8.58	-5.64	
subregion	Cass County	Parks																																											
subregion	Cass County	Transit stations																																											
subregion	Cass County	Workplace		0.88	-0.84	-1.72	-11.12	-5.56			6.14	2.52	4.27	5.13	10.18			5.26	3.36	5.13	5.13	12.96			7.01	2.52	4.27	5.13	3.7			-8.78	-15.97	-20.51	-21.37	-20.37	-6.67		-22.81	-25.21	-26.5	-27.35	-25.92	-15.56	
subregion	Cass County	Residential																																											
subregion	Cedar County	Retail & recreation	9.51	-10.23	10.0	-8.92	-8.04	18.33	37.49	22.61	7.95	-6.0	18.31	10.71	15.82	5.35	23.81	9.09	6.0	13.6	17.85	28.33	33.04	29.75	5.68	10.99	21.12	25.0	30.0	20.53	4.76	10.23	-7.01	-37.1	-39.28	-27.51	-34.82	-40.47	-37.5	-33.01	-40.85	-39.28	-39.17	-45.54	-44.05
subregion	Cedar County	Grocery & pharmacy	6.66	-7.59	7.69	9.51	-2.86	1.32	-0.01	14.99	9.09	-1.54	9.51	5.71	1.32	2.98	23.33	-1.52	12.3	9.51	5.71	11.83	8.95	16.67	9.09	18.46	14.28	8.56	27.62	10.44	16.67	37.87	46.14	28.56	10.0	11.83	22.38	-5.0	-3.04	-0.01	-0.01	-2.86	-6.58	-11.95	-23.34
subregion	Cedar County	Parks																																											
subregion	Cedar County	Transit stations		3.84	-0.01	14.02	1.69	13.71			9.6	7.13	12.27	3.38	17.64			5.76	17.85	5.25	8.46	19.6			13.45	16.06	19.29	16.94	29.4			21.14	14.27	29.81	16.94	23.52			9.6	7.13	7.01	10.16	13.71		
subregion	Cedar County	Workplace		-12.04	-0.01	3.2	3.7	11.87	1.74		3.82	-0.01	5.34	1.05	12.49	1.74		2.18	3.12	2.66	3.7	13.74	1.74		3.27	1.56	5.34	4.75	9.98	5.25		-12.58	-19.29	-19.8	-23.82	-19.38	-8.78	-15.57	-25.69	-29.18	-28.88	-32.81	-25.01	-19.31	-17.79
subregion	Cedar County	Residential																																											
subregion	Cerro Gordo County	Retail & recreation	-3.49	-15.03	-10.64	-2.49	-7.85	12.47	0.24	11.55	1.38	-2.01	9.55	-0.35	16.08	11.72	19.99	2.52	6.99	8.55	-2.28	14.61	16.87	12.29	-2.79	3.99	3.84	-1.6	4.97	-10.38	2.6	-3.54	-16.14	-29.04	-36.02	-30.22	-41.69	-40.81	-38.52	-40.26	-37.6	-37.62	-37.24	-50.13	-46.34
subregion	Cerro Gordo County	Grocery & pharmacy	10.15	4.22	2.66	5.74	14.38	31.05	24.7	27.26	10.0	3.04	8.8	7.74	29.53	32.31	39.56	12.69	13.35	16.09	8.85	40.14	33.07	39.03	12.69	11.06	19.91	24.71	52.26	34.97	42.78	45.76	38.54	18.0	9.22	27.64	12.16	2.67	5.76	-8.02	-4.22	-4.07	11.35	-1.91	-12.84
subregion	Cerro Gordo County	Parks																																											
subregion	Cerro Gordo County	Transit stations		-3.92	16.98	1.88	9.43	6.89	5.88		0.0	3.77	3.77	5.65	8.62	3.92		1.96	-1.89	16.98	15.09	15.52	7.84		-5.88	1.88	1.88	9.43	5.17	-11.76		1.96	1.88	-9.43	-5.66	-13.8	-29.41	-25.58	-5.88	-16.98	-15.1	-9.43	-31.04	-39.22	-44.18
subregion	Cerro Gordo County	Workplace	0.77	-8.36	0.0	1.0	0.76	0.79	5.56	5.43	0.78	1.02	-0.25	-0.5	0.79	-4.94	3.1	2.34	0.26	-0.5	-1.52	-0.27	-3.09	-2.33	-7.05	-8.19	-9.27	-9.07	-8.22	-1.23	-0.77	-5.22	-10.23	-14.29	-18.14	-22.02	-17.28	-26.36	-23.24	-25.07	-28.08	-28.72	-28.12	-25.31	-29.45
subregion	Cerro Gordo County	Residential		4.78	1.49	-0.24	1.11	-0.68			-0.7	0.64	-1.28	0.23	-0.59			-0.32	-0.64	-1.33	0.7	-0.05			2.24	1.54	0.24	2.31	1.51			4.33	6.42	8.31	12.28	13.94			11.85	12.99	13.14	14.86	16.73		
subregion	Cherokee County	Retail & recreation	-45.79	-24.42	-32.3	-35.11	-29.41	-24.79	-13.39	-34.94	-29.07	-30.21	-26.6	-15.2	-8.55	-26.78	-31.32	-30.23	-19.8	-14.9	-8.34	-28.21	-16.97	-31.32	-36.05	-32.3	-24.47	-26.47	-17.95	-41.96	-42.17	-22.1	-41.67	-48.94	-55.88	-64.95	-72.32	-74.7	-47.68	-52.08	-54.25	-53.92	-57.27	-63.39	-74.7
subregion	Cherokee County	Grocery & pharmacy																																											
subregion	Cherokee County	Parks																																											
subregion	Cherokee County	Transit stations																																											
subregion	Cherokee County	Workplace		-10.32	-0.99	3.05	0.98	2.12			4.12	-1.96	4.07	-1.99	4.25			8.24	-0.01	9.18	-1.99	2.12			7.21	1.95	6.12	6.93	6.38			-10.32	-13.73	-13.27	-21.79	-22.34			-21.66	-26.48	-21.44	-22.78	-20.23		
subregion	Cherokee County	Residential																																											
subregion	Chickasaw County	Retail & recreation		-7.81	-1.47	-5.27	-4.01	6.81	10.71		-3.13	16.16	2.63	12.0	15.9	17.85		-0.01	14.7	10.52	13.32	20.45	3.57		9.36	10.29	5.25	1.32	13.63	7.13		1.55	-20.6	-39.48	-42.67	-45.46	-52.38	-54.22	-36.72	-38.24	-40.79	-34.67	-37.5	-55.96	
subregion	Chickasaw County	Grocery & pharmacy	-8.78	-2.83	2.74	1.35	10.12	-6.91	5.12	5.25	-0.01	-0.01	5.39	-3.8	-3.45	15.38	15.78	1.4	2.74	4.05	-1.28	3.43	7.69	-0.01	2.81	4.1	6.75	6.32	18.38	5.12	21.04	43.65	19.17	-0.01	-1.28	3.43	-1.29	-17.55	-11.27	-19.19	-13.52	-8.86	-11.5	-3.86	-28.08
subregion	Chickasaw County	Parks																																											
subregion	Chickasaw County	Transit stations																																											
subregion	Chickasaw County	Workplace		-7.34	0.89	0.0	-6.09	-0.97			7.34	4.46	3.51	-0.87	3.88			4.58	6.25	1.75	-0.87	0.0			5.5	1.78	1.75	-0.87	2.91			-6.43	-14.29	-14.91	-19.13	-19.42			-17.43	-18.75	-24.57	-24.35	-25.24		
subregion	Chickasaw County	Residential																																											
subregion	Clarke County	Retail & recreation	-3.23	-11.03	-9.16	-6.4	-1.56	7.94	4.27	4.83	-12.6	-7.64	2.4	3.91	7.94	7.32	20.15	-5.52	-1.53	2.4	8.59	19.86	17.68	10.48	-3.16	-7.64	9.59	10.94	17.21	-15.25	10.48	3.93	-6.11	-17.6	-24.21	-17.22	-27.44	-34.68	-31.5	-29.0	-26.4	-32.81	-28.48	-29.27	-29.83
subregion	Clarke County	Grocery & pharmacy																																											
subregion	Clarke County	Parks																																											
subregion	Clarke County	Transit stations			9.98	1.81	-1.93	11.76				-4.01	7.26	7.68	7.83	2.21			9.98	-3.65	9.6	31.36				17.99	5.45	15.38	19.6				-4.01	-5.46	-0.01	-19.61	-11.12	-14.3	-4.56	-18.01	-14.55	-17.32	-17.66	-35.56	-28.58
subregion	Clarke County	Workplace		-12.91	2.09	1.06	3.19	8.04			6.44	7.36	4.29	4.25	9.19			4.29	1.04	1.06	3.19	5.74			1.06	4.2	2.15	3.19	4.59			-15.06	-22.12	-24.74	-26.6	-20.7	-19.53		-24.74	-29.49	-29.04	-26.6	-28.74	-17.08	
subregion	Clarke County	Residential																																											
