Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Beadle County	Workplace	-0.01	-19.12	1.26	-2.51	1.25	0.68	3.16	1.99	-1.29	-1.28	-0.63	-0.64	1.37	-0.01	1.99	1.91	0.63	-1.25	-0.01	-5.53	3.16	-2.01	0.63	-3.18	-3.76	-3.78	-5.53	-0.01	-10.01	-13.38	-12.67	-12.51	-16.37	-14.5	-12.7	-16.0	-24.21	-26.59	-30.01	-27.05	-27.59	-30.16	-26.01
subregion	Beadle County	Residential																																											
subregion	Bon Homme County	Retail & recreation																																											
subregion	Bon Homme County	Grocery & pharmacy																																											
subregion	Bon Homme County	Parks																																											
subregion	Bon Homme County	Transit stations																																											
subregion	Bon Homme County	Workplace		-18.62																												-11.63	-18.62	-22.74	-18.19				-18.62	-20.94	-27.28	-27.28			
subregion	Bon Homme County	Residential																																											
subregion	Brookings County	Retail & recreation	8.29	4.54	-2.63	-1.41	-2.46	12.16	16.75	19.51	1.01	5.02	5.16	4.68	19.49	24.01	13.9	2.77	6.93	8.45	7.81	12.74	5.58	-0.74	-2.78	-5.75	5.16	3.35	8.49	-8.38	-12.93	-12.37	-12.92	-19.02	-32.59	-27.6	-39.11	-38.78	-29.55	-38.52	-43.67	-45.32	-37.06	-51.58	-44.15
subregion	Brookings County	Grocery & pharmacy	5.15	-3.41	-3.5	-4.65	-4.22	-0.91	7.26	3.09	3.4	-1.17	8.14	-4.22	9.09	13.63	7.21	6.82	-0.01	-1.17	-1.06	8.18	1.82	1.03	-2.28	15.11	16.27	14.73	20.91	12.72	-0.01	11.36	17.43	10.46	-9.48	-4.55	-10.91	-22.69	-5.68	-8.14	-15.12	-20.01	-14.55	-30.91	-20.62
subregion	Brookings County	Parks																																											
subregion	Brookings County	Transit stations																																											
subregion	Brookings County	Workplace	0.98	-26.25	-0.86	-0.01	-0.29	4.95	8.48	5.93	2.03	-0.29	0.28	-1.14	3.31	7.54	1.97	2.32	-2.58	-0.01	-2.58	3.96	0.93	-10.9	-13.13	-14.26	-11.5	-13.12	-11.93	-6.61	-21.79	-32.37	-35.05	-35.93	-38.19	-36.77	-15.11	-24.76	-37.9	-39.89	-42.54	-42.45	-40.41	-24.53	-29.71
subregion	Brookings County	Residential		5.65	-0.47	0.48	-0.37	-2.03			0.83	0.2	-0.31	-0.37	-2.42			0.41	0.01	-0.98	0.18	-2.94			1.38	1.37	0.04	2.35	1.58			11.7	11.23	13.86	17.1				14.81	17.48	18.83	20.67			
subregion	Brown County	Retail & recreation	5.06	7.38	-7.69	-4.15	0.2	1.67	5.5	8.83	1.73	-0.22	9.1	5.46	9.95	10.04	10.59	4.12	8.73	8.68	12.54	11.81	12.63	9.92	3.91	8.09	6.62	8.09	4.73	-4.71	-12.81	-2.19	-5.33	-10.78	-21.26	-15.88	-30.15	-28.26	-24.79	-27.51	-33.54	-34.01	-31.94	-34.69	-30.47
subregion	Brown County	Grocery & pharmacy	4.85	-6.68	-1.9	-13.22	-7.08	3.89	15.38	12.61	-7.63	-5.67	-2.84	-0.9	4.68	13.67	4.85	-0.01	2.82	7.54	-6.21	3.12	20.5	11.64	-2.86	-2.84	17.91	15.04	35.14	28.19	10.67	13.32	13.2	7.54	1.76	1.55	-1.72	-3.89	-8.58	-10.38	-16.05	-13.28	-12.51	1.7	-9.72
subregion	Brown County	Parks																																											
subregion	Brown County	Transit stations																																											
subregion	Brown County	Workplace	3.06	-24.85	2.93	0.0	2.05	2.82	10.48	9.18	4.19	2.05	1.46	1.17	-0.32	-0.81	9.18	2.99	1.17	3.21	2.93	-1.26	-8.88	5.1	1.19	1.17	0.29	-0.59	-1.26	-9.67	-9.18	-16.46	-17.01	-19.24	-20.24	-21.38	-5.65	-15.3	-23.06	-24.05	-27.11	-27.86	-25.16	-10.48	-23.47
subregion	Brown County	Residential		5.12	-0.23	1.01	-0.3	-0.26			0.01	-0.29	-1.37	-1.0	-0.58			-0.65	-2.1	-0.69	-1.56	-0.22			0.02	-1.2	-0.55	0.77	1.99			6.31	6.31	7.93	10.67	13.44			10.13	10.03	14.23	14.7	16.75		
subregion	Brule County	Retail & recreation						-8.51														10.63														-21.28						-60.0	-57.45	-51.43	
subregion	Brule County	Grocery & pharmacy																																											
subregion	Brule County	Parks																																											
subregion	Brule County	Transit stations																																											
subregion	Brule County	Workplace		-32.5																												-22.51	-25.0		-27.51				-27.51	-27.51	-30.78	-32.5			
subregion	Brule County	Residential																																											
subregion	Butte County	Retail & recreation		-27.78	-17.58	-12.82	11.1	27.58	24.09	-0.01	-40.28	-43.25	5.12	9.86	24.13	13.24	7.69	-0.01	13.51	6.4	7.4	13.78	33.72	-0.01	-0.01	13.51	6.4	-2.48	16.09	-30.13	-0.01	-34.72	-12.17	-24.37	-38.28	-16.1	-12.06	-9.62	-22.23	-18.92	-39.75	-39.51	-19.55	-21.69	-7.69
subregion	Butte County	Grocery & pharmacy																																											
subregion	Butte County	Parks																																											
subregion	Butte County	Transit stations																																											
subregion	Butte County	Workplace		-29.76	-1.18	2.32	2.3	6.32			-3.57	-37.64	2.32	4.59	3.8			2.37	3.52	2.32	5.74	2.53			2.37	2.35	6.98	3.45	-1.26			-16.67	-15.29	-17.45	-18.39	-15.2			-20.24	-16.47	-23.25	-25.29	-18.99	-17.08	
subregion	Butte County	Residential																																											
subregion	Charles Mix County	Retail & recreation																												-56.75					-43.24	-60.97	-56.75			-51.43	-60.53	-62.17	-58.54		
subregion	Charles Mix County	Grocery & pharmacy																																											
subregion	Charles Mix County	Parks																																											
subregion	Charles Mix County	Transit stations																																											
subregion	Charles Mix County	Workplace		-31.92		2.11					4.25	6.51	4.25					2.11	4.34	4.25					6.38	6.51	4.25	-6.68	-9.1			-17.03	-15.23	-10.65	-20.01	-18.19			-19.15	-17.4	-21.29	-17.79	-18.19		
subregion	Charles Mix County	Residential																																											
subregion	Clay County	Retail & recreation	-6.68	-14.1	-14.94	-11.49	-6.42	0.52	6.53	-4.25	-12.76	-8.45	-2.71	5.76	7.36	21.09	13.93	-10.08	-7.8	-0.69	-1.93	-0.53	-2.52	-17.58	-19.47	-13.64	4.05	-0.65	-11.06	-26.64	-29.71	-14.77	-8.45	-19.6	-31.42	-30.01	-30.15	-35.76	-32.22	-25.98	-31.08	-29.5	-36.84	-40.2	-31.52
subregion	Clay County	Grocery & pharmacy																																											
subregion	Clay County	Parks																																											
subregion	Clay County	Transit stations																																											
subregion	Clay County	Workplace		-35.6	6.96	6.78	3.41	16.0			3.39	6.08	3.39	1.71	14.99			0.0	4.34	3.39	0.0	14.99			-17.8	-13.92	-11.86	-25.64	-17.0			-27.97	-27.83	-31.35	-32.48	-27.01			-36.44	-34.78	-37.29	-38.46	-30.0	-27.5	
subregion	Clay County	Residential																																											
subregion	Codington County	Retail & recreation	11.1	3.43	0.21	-1.69	-0.41	4.29	13.43	21.98	-1.83	3.25	3.37	5.96	8.42	20.06	30.32	2.52	12.36	5.48	5.96	10.9	17.9	18.74	3.43	7.59	5.48	8.43	7.6	7.79	0.92	-10.1	-2.17	-11.18	-23.35	-20.83	-23.89	-25.46	-22.02	-33.63	-37.55	-38.89	-36.53	-43.28	-35.42
subregion	Codington County	Grocery & pharmacy	20.92	-0.01	10.18	-3.45	-3.42	2.86	0.76	27.91	-0.01	2.77	0.86	5.97	10.71	15.27	34.88	2.65	17.58	-0.01	5.97	7.14	12.2	17.43	3.54	17.58	14.65	13.67	18.57	20.6	25.58	5.3	17.58	6.89	-1.71	-2.15	-0.01	-6.98	0.88	-5.56	-19.83	-16.25	-5.0	-19.85	-13.96
subregion	Codington County	Parks																																											
subregion	Codington County	Transit stations											-16.67		-17.79							-0.01							-6.68					-19.06	-21.44	-20.01					-26.19	-16.67	-28.89		
subregion	Codington County	Workplace	-1.42	-19.25	1.71	1.36	0.33	2.72	3.19	5.62	-0.7	1.02	2.39	-0.01	1.55	3.19	5.62	-0.7	1.37	2.39	1.37	2.72	1.05	4.21	1.37	2.06	2.39	-0.01	-2.35	-0.01	4.21	-11.35	-11.39	-15.76	-16.9	-19.85	-8.53	-11.28	-16.51	-17.94	-21.58	-22.42	-24.91	-24.48	-23.95
subregion	Codington County	Residential		5.81	-0.44	0.75	-0.42	-1.04			-0.54	0.42	-1.11	-1.34	-2.06			-1.46	-1.55	-1.2	0.31	-1.14			0.03	0.0	-1.02	0.04	-0.51			4.85	5.33	6.72	10.47	10.54			8.34	12.25	13.9	15.01			
subregion	Custer County	Retail & recreation																																											
subregion	Custer County	Grocery & pharmacy																																											
subregion	Custer County	Parks																																											
subregion	Custer County	Transit stations																																											
subregion	Custer County	Workplace		-21.07	-0.01	-3.46	-0.01	2.11			-0.01	-14.05	-3.46	-8.78	6.38			7.01	3.5	-1.73	1.74	2.11			-3.52	-1.77	3.43	-1.77	2.11			-24.57	-22.82	-22.42	-26.32	-12.78			-26.32	-29.83	-29.32	-36.86	-23.42		
subregion	Custer County	Residential																																											
subregion	Davison County	Retail & recreation	13.91	3.99	-2.12	-3.63	-0.55	6.19	12.54	21.59	2.45	4.22	10.3	10.96	12.38	9.67	13.91	13.22	13.59	4.73	6.03	9.5	11.52	10.79	6.15	15.7	3.07	2.19	-0.44	-26.54	-12.79	-1.86	-5.75	-11.71	-29.32	-28.98	-33.33	-36.08	-22.16	-23.57	-33.71	-33.42	-30.75	-47.94	-35.51
subregion	Davison County	Grocery & pharmacy		18.96	11.54	9.43	14.54		29.4		20.68	25.0	26.41	21.82	38.89	32.35		-5.18	25.0	24.53	25.45				13.79	32.69		43.63				17.23	28.84	22.64	3.63	27.78	-1.96	-11.63	-5.18	21.15	13.2	3.63	33.33	10.78	-6.98
subregion	Davison County	Parks																																											
subregion	Davison County	Transit stations																																											
subregion	Davison County	Workplace	1.71	-23.36	0.48	-2.01	0.98	-1.05	2.77	6.89	2.53	1.48	2.49	0.98	-0.53	-0.01	-0.01	2.53	0.48	-0.01	-1.49	-0.53	1.38	-0.01	-3.06	-3.47	-3.01	-5.45	-7.27	-4.17	-10.35	-15.74	-16.85	-18.01	-22.29	-23.33	-8.34	-12.08	-23.86	-25.26	-27.51	-25.26	-28.5	-16.67	-18.98
subregion	Davison County	Residential																																											
subregion	Dewey County	Retail & recreation																																											
subregion	Dewey County	Grocery & pharmacy																																											
subregion	Dewey County	Parks																																											
subregion	Dewey County	Transit stations																																											
subregion	Dewey County	Workplace		-56.77																																			-45.95	-41.68					
subregion	Dewey County	Residential																																											
subregion	Fall River County	Retail & recreation		-38.89	-35.72		-27.28	18.33	6.12			-45.24		-20.46	18.33	-4.09						13.33	22.44						-23.33	-55.1					-27.28	-26.66	-16.33			-11.9	-64.29	-27.28	-41.67	-34.69	
subregion	Fall River County	Grocery & pharmacy																																											
subregion	Fall River County	Parks																																											
subregion	Fall River County	Transit stations																																											
subregion	Fall River County	Workplace		-28.85	7.4	-1.86	-0.01	-4.26			3.84	1.84	5.55	1.81	2.12			-0.01	3.7	5.55	-1.82	-0.01			1.92	-0.01	-3.71	-3.65	-4.26			-19.24	-16.67	-18.53	-29.1	-14.9			-21.17	-25.93	-25.93	-29.1	-23.41		
subregion	Fall River County	Residential																																											
subregion	Grant County	Retail & recreation		-9.27	1.65	-3.08	-4.56	2.81	-4.77		5.55	-6.68	4.6	3.02	5.62	22.21		7.4	11.66	1.53	7.57	8.44	15.87		24.07	-0.01	-4.62	3.02	5.62	-6.36		5.55	-3.34	-18.47	-18.19	-25.35	-34.93		-5.56	-25.0	-41.55	-36.38	-35.21	-52.38	
subregion	Grant County	Grocery & pharmacy																																											
subregion	Grant County	Parks																																											
subregion	Grant County	Transit stations																																											
subregion	Grant County	Workplace		-18.87	-3.57	-1.82	-3.64	-4.26			5.65	3.57	0.0	-1.82	12.76			1.88	1.78	1.82	5.45	8.51			0.0	0.0	3.63	1.82	2.12			-13.21	-8.93	-10.91	-16.37	-10.64			-9.43	-16.07	-21.82	-25.45	-21.28		
subregion	Grant County	Residential																																											
subregion	Hamlin County	Retail & recreation																																											
subregion	Hamlin County	Grocery & pharmacy																																											
subregion	Hamlin County	Parks																																											
subregion	Hamlin County	Transit stations																																											
subregion	Hamlin County	Workplace		-19.51								-6.98																				-17.07	-18.61	-16.67	-20.93	-30.0			-17.07	-30.24	-26.19	-30.24	-32.5		
subregion	Hamlin County	Residential																																											
subregion	Hughes County	Retail & recreation	11.36	1.93	-10.97	-3.25	5.12	-0.36	4.51	11.1	-1.93	-8.44	11.78	8.11	6.64	13.19	23.23	17.39	4.21	11.78	11.96	11.89	27.08	14.14	10.86	15.18	11.78	13.24	8.74	-19.1	-1.77	-4.83	-8.86	-9.36	-24.79	-18.18	-21.88	-25.26	-20.29	-28.7	-39.44	-35.9	-35.66	-31.6	-19.7
subregion	Hughes County	Grocery & pharmacy	6.38	-30.17	-9.09	-14.71	6.77	-23.49	2.83	4.24	-5.56	-16.67	-20.6	15.24	-4.7	-17.73	6.38	-23.81	-16.67	2.93	-10.18	2.68	-7.8	8.51	-20.64	7.57	16.17	30.5	34.22	-0.01	10.63	1.58	-12.12	2.93	-20.35	-18.13	-7.8	-0.01	4.76	-25.76	-29.41	-25.43	-23.49	-13.48	6.38
subregion	Hughes County	Parks																																											
subregion	Hughes County	Transit stations																																											
subregion	Hughes County	Workplace		-50.94	-0.62	-0.01	1.82	-0.65	-4.09		2.47	0.61	-1.23	-1.83	-2.58	-4.09		3.1	0.61		-0.62	-0.01	-6.13		-1.25	-1.84	-4.88	-6.11	-2.58	2.02		-32.31	-35.59	-35.38	-37.2	-35.26	-10.21		-35.41	-39.27	-40.26	-42.69	-37.83	-16.33	
subregion	Hughes County	Residential																																											
subregion	Hutchinson County	Retail & recreation																																											
subregion	Hutchinson County	Grocery & pharmacy																																											
subregion	Hutchinson County	Parks																																											
subregion	Hutchinson County	Transit stations																																											
subregion	Hutchinson County	Workplace		-12.25	-0.01	-0.01	6.25	-2.13			2.04	-2.04	-0.01	-6.25	-0.01			2.04	4.07	8.0	6.25	-4.26			4.07	2.04	-2.01	2.08	-0.01			-6.13	-16.33	-12.0	-14.59	-19.15			-18.38	-14.29	-18.01	-14.59	-17.02		
subregion	Hutchinson County	Residential																																											
subregion	Kingsbury County	Retail & recreation																																											
subregion	Kingsbury County	Grocery & pharmacy																																											
subregion	Kingsbury County	Parks																																											
subregion	Kingsbury County	Transit stations																																											
subregion	Kingsbury County	Workplace																																											
subregion	Kingsbury County	Residential																																											
subregion	Lake County	Retail & recreation	-8.0	-5.38	-10.79	-1.99	5.82	10.08	6.72	5.33	-6.46	-10.79	-0.01	-0.01	-0.84	-1.68	3.99	-1.08	6.86	6.93	5.82	21.85	0.83	9.33	2.15	-10.79	1.98	-2.92	3.36	-12.6	-18.67	-10.76	-16.67	-20.79	-27.19	-24.37	-26.05	-28.0	-30.11	-32.35	-30.7	-33.01	-21.85	-42.02	-13.34
subregion	Lake County	Grocery & pharmacy	-10.64	-4.55			-2.27	-7.69		-0.01	-11.37				-5.77		-0.01					-0.01	6.52	-4.26					26.92		-2.13					7.69		-10.64					1.92	2.17	-12.77
subregion	Lake County	Parks																																											
subregion	Lake County	Transit stations																																											
subregion	Lake County	Workplace		-25.0	-0.01	3.84	0.92	2.02			4.8	6.6	6.72	0.92	-0.01			5.76	1.87	6.72	0.92	5.04			3.84	2.82	5.76	0.92	-3.04			-12.51	-12.28	-12.51	-19.45	-20.21			-21.17	-25.49	-25.96	-27.78	-27.28		
subregion	Lake County	Residential																																											
subregion	Lawrence County	Retail & recreation	25.06	-3.13	-3.37	-0.29	7.46	6.07	18.09	18.44	-29.69	-49.7	5.81	4.01	6.5	17.51	12.96	5.3	3.65	2.9	11.78	5.45	7.2	3.74	8.74	11.58	5.81	15.22	4.6	-14.99	-5.19	-14.07	-0.62	-10.18	-32.47	-31.87	-36.58	-38.62	-21.25	-24.7	-43.02	-37.36	-46.54	-51.37	-42.08
subregion	Lawrence County	Grocery & pharmacy	4.59	10.49	-9.53	-0.01	5.87	-0.84	-3.89	11.48	-4.98	-44.76	7.77	1.96	4.16	21.36	-0.01	24.86	-7.63	-0.98	4.89	4.99	7.77	12.64	27.06	15.23	17.46	30.39	39.16	-0.98	5.74	32.58	22.85	19.41	5.87	15.82	23.29	-6.91	2.76	-0.96	-8.74	-13.73	-8.34	-15.53	-13.8
subregion	Lawrence County	Parks																																											
subregion	Lawrence County	Transit stations																																											
subregion	Lawrence County	Workplace	7.14	-27.98	-0.98	0.0	-2.4	8.33	5.71	9.53	-2.59	-48.29	-2.42	-0.96	6.77	2.86	0.0	3.62	-0.98	0.48	-1.92	6.77	-7.62	-1.19	0.0	-3.9	-2.42	-9.14	-3.65	-9.52	-9.52	-20.2	-23.9	-25.73	-31.73	-24.48	-18.09	-30.95	-28.49	-37.07	-39.81	-42.78	-38.01	-40.96	-46.42
subregion	Lawrence County	Residential																																											
subregion	Lincoln County	Retail & recreation	9.96	6.86	4.59	-1.69	1.16	7.98	6.53	20.22	1.05	-0.51	4.57	6.74	11.67	14.23	21.88	5.01	12.49	12.04	4.88	14.39	17.91	33.79	6.58	10.71	16.14	11.15	12.84	-16.26	-2.22	-0.79	-1.28	-11.34	-24.19	-19.26	-33.17	-20.5	-18.48	-21.44	-29.88	-30.24	-31.72	-48.25	-12.75
subregion	Lincoln County	Grocery & pharmacy	-3.0	1.51	1.55	0.75	10.55	16.88	26.84	23.0	11.35	6.97	11.35	-5.64	2.69	29.53	21.99	11.35	14.72	18.93	4.92	18.24	29.53	30.99	15.9	24.02	28.03	23.24	52.69	18.11	8.99	33.33	27.9	30.3	7.75	19.59	14.76	4.99	9.84	6.19	6.05	2.81	14.86	-3.36	12.99
subregion	Lincoln County	Parks																																											
subregion	Lincoln County	Transit stations																																											
subregion	Lincoln County	Workplace	6.84	-23.08	-1.24	1.25	1.57	3.91	4.19	7.69	2.73	2.5	3.13	-0.94	2.72	0.0	9.41	3.21	3.59	2.81	1.1	5.77	10.18	6.84	3.69	1.72	1.72	-0.94	0.68	-5.99	-6.84	-17.31	-21.84	-25.03	-28.59	-28.86	-20.96	-22.22	-27.72	-30.11	-32.71	-33.9	-31.91	-19.76	-23.93
subregion	Lincoln County	Residential		6.18	1.93	0.57	0.2	-1.46			-0.79	0.08	-1.75	-0.11	-1.52			-1.16	-0.93	-1.05	0.38	-1.64			-0.97	0.19	-0.54	2.51	2.77			9.45	12.07	12.84	17.58	18.63			14.57	18.08	20.11	21.02	21.52		
subregion	McCook County	Retail & recreation																																											
subregion	McCook County	Grocery & pharmacy																																											
subregion	McCook County	Parks																																											
subregion	McCook County	Transit stations																																											
subregion	McCook County	Workplace		-13.63			0.0							0.0							4.34						0.0	2.18				-11.37	-20.0	-15.56	-26.08	-21.95			-20.46	-26.67	-24.45	-26.08	-24.39		
subregion	McCook County	Residential																																											
subregion	Meade County	Retail & recreation	16.99	-16.95	7.85	-2.02	5.3	7.64	25.17	21.99	-11.29	-50.72	1.34	7.94	27.64	30.76	12.0	20.15	15.7	13.42	21.85	13.53	23.77	10.99	15.32	4.28	8.05	7.28	-0.6	-32.17	12.0	-7.27	-6.44	-16.11	-37.08	-24.12	-17.49	-26.01	-14.52	-22.86	-53.69	-39.74	-39.41	-36.71	-38.0
subregion	Meade County	Grocery & pharmacy	-1.89	1.14	-0.98	2.85	8.17	12.49	17.3	9.43	19.53	-36.9	19.04	4.54	20.53	14.41	7.54	12.64	14.56	12.37	5.45	16.96	16.34	-3.78	21.83	22.32	26.66	24.54	73.2	2.88	9.43	36.77	37.86	24.76	4.54	36.6	27.87	2.82	25.28	26.21	2.85	4.54	14.28	11.53	-10.38
subregion	Meade County	Parks																																											
subregion	Meade County	Transit stations																																											
subregion	Meade County	Workplace	-3.94	-30.59	-0.38	2.62	2.27	5.31	4.4	2.63	-0.39	-42.1	3.74	2.27	-3.67	0.0	2.63	9.41	7.9	4.87	3.78	8.98	-3.3	-1.32	3.92	3.77	3.37	1.51	3.68	-15.38	-9.21	-10.99	-12.41	-17.97	-29.81	-18.77	-17.58	-23.68	-20.0	-24.43	-29.58	-29.81	-29.79	-21.98	-31.57
subregion	Meade County	Residential			1.67	0.48	-0.32	-2.98			5.42		-1.29	0.23	-1.72			-0.39	-0.42	-1.76	-0.72	-3.3			0.31	-1.41	-2.14	0.18	0.92			8.08	7.2	8.88					10.64	11.87					
subregion	Minnehaha County	Retail & recreation	18.81	7.71	-5.2	-6.13	0.26	4.03	5.73	17.07	0.12	-1.15	6.17	5.85	10.52	12.4	21.47	5.69	5.51	8.13	-0.86	8.09	11.32	26.29	8.06	9.44	7.98	-0.92	-2.42	-22.87	-9.23	-9.53	-16.42	-19.37	-34.95	-33.0	-43.28	-36.9	-28.9	-33.49	-36.69	-39.86	-39.56	-56.31	-38.12
subregion	Minnehaha County	Grocery & pharmacy	12.31	3.53	0.62	1.9	0.24	7.54	9.03	19.36	4.87	3.92	9.11	0.08	11.05	13.88	19.71	6.46	10.58	13.58	0.08	11.43	14.53	20.06	4.51	16.96	25.72	23.22	35.39	5.85	7.38	17.54	18.51	16.5	-0.69	4.27	0.71	-3.27	-0.46	-1.92	-3.66	-6.46	-0.24	-16.95	-5.29
subregion	Minnehaha County	Parks	0.8	-7.38	-8.74	-5.78	-0.97	12.38	33.12	40.64	11.57	-1.96	5.76	8.64	6.18	43.55	26.0	22.1	18.44	49.03	4.8	29.19	94.46	172.34	9.46	12.61	58.64	19.22	28.31	-28.84	-10.58	3.15	20.38	22.1	-25.0	-7.97	-29.45	16.25	29.46	46.59	-5.78	39.41	37.16	-46.02	141.44
subregion	Minnehaha County	Transit stations	-3.22	0.32	-0.68	4.56	9.62	6.3	12.25	5.0	1.6	1.01	8.79	11.48	6.02	12.58	8.56	5.74	7.74	11.72	9.32	7.16	15.89	7.14	0.64	6.06	4.88	4.97	1.14	-11.93	-11.07	-14.7	-9.43	-5.87	-26.09	-20.63	-28.15	-33.21	-32.91	-24.25	-32.57	-28.58	-34.1	-37.08	-41.08
subregion	Minnehaha County	Workplace	-0.38	-18.24	-4.26	2.16	1.62	4.44	-2.68	4.33	4.54	3.0	3.16	1.96	4.44	-1.34	4.33	4.44	3.34	2.77	2.24	6.15	4.28	4.71	2.79	1.98	0.91	-0.63	1.65	-3.62	-3.4	-12.29	-16.93	-19.49	-22.66	-22.87	-20.46	-20.56	-22.38	-26.03	-28.45	-29.8	-28.4	-22.6	-23.21
subregion	Minnehaha County	Residential	-1.72	5.26	2.21	0.12	-0.24	-0.18	-1.02	-1.76	-0.55	-0.17	-1.66	-1.1	-0.76	-2.0	-2.66	-1.42	-1.26	-2.14	-0.73	-0.88	-2.47	-3.18	-0.44	-0.77	-0.88	1.37	2.75	6.03	3.82	6.9	8.79	9.91	14.24	16.63	11.67	8.32	12.16	14.09	15.93	16.45	18.71	15.18	8.06
subregion	Moody County	Retail & recreation																																											
subregion	Moody County	Grocery & pharmacy																																											
subregion	Moody County	Parks																																											
subregion	Moody County	Transit stations																																											
subregion	Moody County	Workplace		-23.08	-3.71	5.45	3.63	9.8			7.69	5.55	1.81	1.81	-0.01			3.84	5.55	5.45	5.45	9.8			1.92	1.85	-0.01	-3.64	-0.01			-13.47	-18.52	-16.37	-20.0	-21.57			-23.08	-29.64	-27.28	-27.28	-27.45		
subregion	Moody County	Residential																																											
