Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Hawaii County	Workplace	-0.43	-33.62	1.09	0.08	-0.47	1.13	-1.45	-0.23	0.75	-0.74	0.08	0.54	1.32	1.08	-0.86	1.97	-0.19	-0.09	1.17	1.41	-0.55	1.27	0.36	0.08	0.08	-2.64	-2.57	-4.9	-4.28	-17.2	-20.64	-23.44	-27.59	-27.02	-21.71	-24.15	-32.78	-34.27	-42.21	-49.55	-42.38	-38.7	-40.82
subregion	Hawaii County	Residential	-0.01	6.86	0.41	0.87	-0.67	0.34	-0.17	-0.59	0.21	0.29	0.11	-0.89	0.22	0.51	0.86	0.15	2.21	0.66	-1.06	0.59	0.59	0.05	0.8	1.06	0.54	0.64	1.85	3.49	1.87	4.46	7.4	8.69	9.26	11.8	10.83	9.03	12.9	12.84	18.17	19.62	19.84	16.24	14.68
subregion	Honolulu County	Retail & recreation	4.17	5.87	-1.08	-1.97	0.61	1.75	3.36		-0.03	1.46	0.92	3.09	1.73	0.62	1.47	-0.47	1.71	-1.62	0.29	-2.45	-0.74	-1.26	-2.84	-2.1	-2.54	-2.4	-3.87	-5.65	-8.06	-10.81	-17.94	-19.94	-21.1	-28.87	-38.4	-39.48	-35.4	-45.55	-47.36	-47.37	-49.3	-52.99	-53.25
subregion	Honolulu County	Grocery & pharmacy	2.25	-2.77	-2.87	-3.5	-0.79	-0.82	1.37	0.73	0.64	-0.29	2.78	3.66	2.63	2.71	5.13	3.01	6.8	2.31	5.28	-0.41	3.59	3.13	2.4	-0.46	1.39	5.0	10.58	10.09	7.36	9.55	1.74	1.93	-1.85	-4.98	-10.41	-10.73	-11.67	-24.72	-28.1	-30.54	-29.61	-31.71	-32.13
subregion	Honolulu County	Parks	20.33	11.07	-4.11	-2.66	3.14	3.58	19.86	19.56	4.42	2.74	7.44	0.12	-5.02	-0.21	-2.32	-11.32	0.55	6.41	-6.71	-15.0	4.18	7.87	-8.92	-0.61	3.23	-18.51	-11.49	2.65	-5.7	-39.89	-48.14	-23.58	-33.77	-30.78	-35.28	-36.7	-54.65	-61.27	-59.27	-64.26	-66.52	-61.83	-57.77
subregion	Honolulu County	Transit stations	2.55	-6.7	3.35	0.8	0.7	0.72	0.3	1.93	4.06	-0.73	-2.1	-2.25	-1.92	-3.45	-2.22	-4.34	-4.7	-7.73	-6.0	-4.61	-5.53	-5.73	-6.01	-7.73	-7.68	-11.73	-11.02	-12.08	-14.86	-19.45	-26.63	-29.91	-33.55	-35.37	-39.49	-43.02	-43.93	-50.5	-54.37	-63.8	-63.86	-66.19	-68.53
subregion	Honolulu County	Workplace	0.44	-52.38	-0.77	-0.51	0.81	2.8	2.09	2.06	2.04	-0.09	0.46	0.54	2.2	1.17	2.75	2.17	1.24	0.77	1.06	2.49	2.88	1.61	1.34	-0.09	-0.53	-1.06	-0.12	-2.78	-4.84	-17.16	-22.97	-25.41	-28.65	-32.34	-26.34	-29.18	-35.08	-43.89	-46.71	-53.62	-46.39	-42.27	-43.98
subregion	Honolulu County	Residential	-0.95	12.98	1.22	1.17	0.66	-0.28	-1.1	-0.09	-0.72	0.7	-0.09	0.11	-0.46	-0.47	0.73	-0.16	0.33	0.13	0.57	0.2	-0.4	0.46	0.36	1.25	0.96	2.47	2.0	1.54	2.99	7.44	12.67	12.52	14.91	17.28	12.59	11.45	16.74	22.87	23.53	26.78	26.75	18.44	15.73
subregion	Kauai County	Retail & recreation	6.93	2.61	3.84	4.92	5.03	2.12	-0.62	4.27	3.27	4.13	7.0	3.17	5.62	-1.32	4.48	-0.77	-0.29	5.3	1.94	1.79	1.14	2.95	-0.39	0.39	-0.38	-1.16	-2.57	-7.75	-8.56	-15.25	-22.72	-28.79	-31.72	-35.24	-46.65	-50.3	-50.1	-51.2	-62.79	-68.12	-66.64	-73.42	-68.59
subregion	Kauai County	Grocery & pharmacy	9.95	-4.35	4.81	3.6	6.77	-5.34	0.65	8.14	-2.38	5.22	3.2	3.58	4.98	-0.34	4.52	-0.01	-4.02	-1.6	-0.01	0.7	2.96	-2.27	-3.56	-1.21	0.4	0.79	0.7	-5.27	4.52	-9.49	-14.46	-14.41	-13.54	-15.67	-32.24	-23.98	-26.49	-27.31	-34.41	-45.42	-46.98	-61.84	-53.4
subregion	Kauai County	Parks	1.48	6.15	-1.24	-4.14	0.85	10.05	21.03	13.35	3.23	0.62	13.69	6.82	-0.87	-5.19	-10.38	-14.24	0.62	9.86	-2.84	-4.6	-0.01	-3.56	-8.42	-3.11	2.54	-7.67	-3.17	-0.31	-5.93	-57.61	-50.32	-46.18	-44.32	-40.8	-47.25	-48.07	-61.49	-67.7	-69.43	-78.69	-83.05	-78.35	-74.48
subregion	Kauai County	Transit stations	10.62	5.46	23.65	6.62	8.62	9.62	6.55	17.49	0.99	8.87	9.38	2.53	3.2	5.04	14.36	-6.48	5.32	-0.01	4.05	-8.26	-2.53	15.62	-0.51	5.32	-1.11	-0.01	-6.43	1.5	2.49	-17.43	-17.17	-28.18	-35.03	-46.34	-49.51	-53.13	-59.21	-59.77	-68.52	-77.67	-81.65	-86.37	-83.13
subregion	Kauai County	Workplace	-4.23	-35.36	-2.95	0.54	-1.35	-2.47	-1.59	-3.03	2.0	-0.28	2.18	-0.28	-0.28	-3.17	-1.21	3.15	-0.28	2.18	-1.09	-2.19	-3.69	-4.83	5.16	0.26	2.45	-0.82	-3.29	-2.64	-7.84	-20.99	-33.69	-23.51	-26.7	-27.06	-25.28	-31.93	-29.03	-35.04	-38.53	-49.88	-44.54	-50.53	-48.21
subregion	Kauai County	Residential		8.22	1.14	1.01	0.36	0.27			-0.52	1.21	0.16	-0.51	0.13			0.52	0.64	0.21	0.21	0.86			0.64	1.15	-0.07	0.38	1.79			10.35	17.1	13.71	12.9	14.93			13.34	17.22	19.65	24.0	26.42		
subregion	Maui County	Retail & recreation	4.47	2.31	3.4	0.25	6.15	1.05	1.64	3.46	2.91	2.71	0.55	4.13	4.42	0.37	4.74	2.11	4.75	-0.86	5.77	4.0	4.21	4.82	1.13	2.56	-3.48	1.29	-2.57	-7.69	-9.43	-8.85	-14.93	-22.41	-25.03	-38.1	-47.12	-51.44	-46.71	-47.11	-59.92	-59.06	-58.33	-62.72	-64.1
subregion	Maui County	Grocery & pharmacy	1.28	0.47	-0.94	-2.25	2.13	2.23	0.26	-0.17	3.35	-1.09	2.08	0.6	3.22	-3.52	-0.65	4.78	8.66	-2.1	6.1	7.69	4.86	7.55	6.7	4.01	-3.15	5.34	10.91	2.96	5.94	15.8	2.93	2.68	3.82	-3.24	-17.17	-26.05	-15.82	-18.28	-33.64	-34.71	-31.11	-44.6	-40.35
subregion	Maui County	Parks	6.77	13.51	5.11	5.18	17.45	16.69	9.82	11.17	6.9	8.2	5.64	5.23	7.55	-9.7	-15.03	0.3	5.57	2.29	19.52	9.12	0.83	3.18	1.99	6.34	-0.16	-2.55	-2.05	-0.71	-10.65	-20.28	-35.97	-17.9	-22.07	-22.53	-35.12	-45.48	-64.52	-64.34	-74.32	-74.61	-69.77	-68.97	-73.15
subregion	Maui County	Transit stations	3.33	14.57	7.12	1.97	8.1	0.61	-4.96	0.66	7.39	-0.23	-5.93	0.64	0.41	5.58	1.32	6.28	-4.46	-6.15	0.43	2.43	-1.04	5.55	0.67	0.44	-0.67	-1.07	-4.06	-8.68	-9.31	-6.05	-12.25	-23.95	-30.92	-35.09	-46.07	-50.77	-51.79	-56.35	-65.06	-75.27	-77.08	-84.09	-84.7
subregion	Maui County	Workplace	-3.45	-31.19	0.0	-0.72	-0.72	0.09	-0.67	-0.77	2.74	0.18	0.36	0.09	-1.1	-0.5	-1.92	3.59	1.53	1.43	0.8	-3.32	-1.32	-1.16	2.74	1.72	-0.36	-1.79	-2.95	-5.61	-6.9	-13.8	-19.69	-24.03	-27.48	-32.69	-33.94	-39.47	-36.2	-40.74	-46.17	-54.33	-47.7	-49.42	-54.41
subregion	Maui County	Residential	-0.56	6.82	0.3	0.61	-0.73	-0.51	-0.72	-1.16	-0.46	0.09	0.11	-1.14	-0.36	0.92	0.96	0.38	-0.38	0.29	-0.72	0.64	0.72	0.26	0.5	0.31	1.14	0.67	1.67	3.37	2.93	5.92	9.61	9.94	10.88	14.39	12.97	11.81	15.39	16.75	21.39	23.17	22.96	19.0	17.14
