Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Cheshire County	Workplace	2.68	-16.86	-4.11	-1.36	1.99	0.15	5.9	6.98	-6.62	-6.69	-6.92	-8.18	-6.85	0.83	3.22	3.29	0.9	1.2	4.15	2.86	3.78	8.6	1.4	-0.16	0.74	0.61	0.15	4.63	-3.23	-11.03	-19.29	-22.38	-26.36	-26.92	-19.42	-19.9	-32.6	-38.4	-37.25	-36.22	-37.42	-28.28	-33.88
subregion	Cheshire County	Residential		3.37	3.81	1.47	0.28	1.73	-1.04		0.69	1.34	1.68	2.15	1.36	-1.7		-0.76	-0.37	0.75	-0.76	0.68	-0.89		-1.28	-0.05	0.61	0.8	2.82	0.99		4.46	10.06	10.82	14.76	15.63	8.68		14.59	17.58	17.88	16.62	17.65		
subregion	Coos County	Retail & recreation	30.44	23.27	-1.82	5.9	8.83	3.64	23.51	27.33	13.35	7.24	13.88	-20.19	6.56	10.14	23.52	12.97	13.76	9.36	9.14	5.35	20.54	28.71	11.06	3.61	2.42	3.77	-7.79	-1.73	8.64	0.37	-22.11	-16.67	-26.82	-38.2	-35.65	-34.6	-27.87	-39.86	-32.65	-29.66	-36.51	-43.82	-51.91
subregion	Coos County	Grocery & pharmacy	31.78	7.35	6.32	5.38	12.27	8.41	10.68	27.13	8.57	9.48	13.17	-9.95	14.84	14.96	25.71	6.74	13.91	6.57	8.18	8.9	14.42	26.42	11.03	8.21	4.18	16.36	8.41	21.91	43.56	30.66	13.91	13.17	11.69	-0.01	2.13	-2.15	-4.3	-15.83	-2.4	-2.35	-7.43	-18.73	-21.44
subregion	Coos County	Parks																																											
subregion	Coos County	Transit stations																																											
subregion	Coos County	Workplace	11.11	-12.25	-1.55	1.16	2.71	-0.39	4.31	6.66	-15.02	-15.9	-13.13	-18.99	-13.34	2.58	2.22	1.97	0.77	-0.77	5.03	-1.18	-0.86	4.44	0.0	-0.77	1.54	1.54	-2.36	-1.72	3.33	-7.9	-16.28	-20.47	-17.45	-23.13	-18.97	-27.78	-28.46	-33.72	-30.5	-31.78	-33.33	-27.58	-36.67
subregion	Coos County	Residential		3.58	2.89	1.34	0.72	2.69			1.83	1.94	1.71	6.32	3.15			0.85	-1.72	1.15	-1.37	1.06			-0.09	0.61	0.7	0.96	4.06			4.12	7.43	8.16	9.77										
subregion	Grafton County	Retail & recreation	19.99	28.33	-11.72	9.51	12.8	4.66	8.65	12.59	10.73	6.44	10.66	-4.16	2.7	6.53	17.11	9.89	10.35	6.78	8.31	-0.19	5.32	9.88	6.5	0.27	4.76	3.98	-6.05	-4.12	-1.32	-0.66	-24.98	-25.05	-35.83	-41.09	-44.22	-44.53	-41.99	-46.6	-38.45	-41.06	-46.31	-57.6	-61.64
subregion	Grafton County	Grocery & pharmacy	14.31	14.03	-7.85	5.02	11.73	-0.84	1.94	10.21	7.34	1.74	6.32	-8.39	-2.83	0.8	12.27	6.04	7.19	1.96	8.59	-0.34	-0.32	5.11	6.47	-0.65	5.68	20.54	16.47	12.96	19.63	28.07	15.03	9.16	4.19	-8.49	-11.18	-12.28	-13.39	-23.1	-8.08	-7.13	-17.47	-28.69	-36.6
subregion	Grafton County	Parks	68.21		35.04	57.28	69.47	21.63	41.15	50.39	104.04	18.55	2.91	4.2	21.63	19.22	6.2	-0.01	-12.37	-28.16	1.05	-8.19	-6.93	36.42	37.84	-30.93	-21.36	-10.53	-63.16	-42.69	6.97	27.02	-39.17	3.89	-44.21	-54.38	-51.16	-2.33	-33.78	-48.46	-39.81	-10.53	-47.95	-46.54	-70.54
subregion	Grafton County	Transit stations	-4.56	-4.49	-19.12	1.48	2.98	1.3	7.26		19.39	-1.48	-0.01	-10.46	-5.27	-9.1		1.48	1.46	1.48	-1.51	-5.27	-16.38		4.46	-10.31	-4.49	-0.01	-2.64	-1.82		-2.99	-16.19	-7.48	-14.93	-19.74	-14.55	-22.74	-28.37	-30.88	-26.87	-19.42	-31.58	-40.0	-45.46
subregion	Grafton County	Workplace	3.13	-12.74	-5.17	-3.51	-0.3	-1.95	3.87	5.82	-3.5	-4.13	-3.65	-4.75	-5.39	4.94	5.37	3.62	1.17	1.74	2.81	2.53	1.4	3.13	-0.16	-1.04	-2.19	-0.16	-5.08	-5.31	-3.59	-15.01	-23.27	-27.41	-29.98	-34.93	-33.57	-35.88	-37.59	-43.15	-41.7	-42.29	-44.18	-42.06	-43.95
subregion	Grafton County	Residential	-1.67	2.85	4.12	0.16	0.12	1.74	-0.46	-1.92	0.13	0.19	0.54	3.98	1.22	-1.09	-1.79	0.04	-0.11	0.45	-0.25	0.69	-0.29	-0.86	0.45	1.43	1.17	1.38	3.97	2.77	2.35	6.49	11.95	12.15	14.71	17.53	11.61		16.74	19.45	18.37	18.17	20.48		
subregion	Hillsborough County	Retail & recreation	6.98	21.42	-9.5	5.65	5.26	0.32	0.25	2.21	4.42	3.47	8.03	4.69	1.46	0.7	6.14	5.79	8.88	4.47	6.91	0.68	4.21	7.54	10.14	9.45	6.62	7.55	-2.9	-11.26	-12.17	-4.77	-24.58	-27.27	-37.24	-36.84	-46.84	-47.45	-41.52	-45.1	-43.56	-38.36	-39.97	-55.9	-61.9
subregion	Hillsborough County	Grocery & pharmacy	-6.49	3.78	-13.37	-1.79	-1.97	-6.45	-5.76	-6.1	-3.8	-6.11	-2.43	-5.12	-4.13	-3.9	0.38	3.03	4.99	-1.85	5.29	-3.87	-0.6	-0.18	3.73	3.58	8.46	30.9	33.35	16.43	3.71	25.13	15.57	12.03	5.14	14.34	-4.25	-18.15	-11.38	-17.35	-11.4	-2.22	-4.91	-22.98	-37.11
subregion	Hillsborough County	Parks	-9.23	-0.01	-16.91	-6.22	-1.45	-7.55	55.21	40.76	51.41	9.85	8.96	-2.19	-0.63	7.35	-14.08	23.57	76.75	8.96	39.85	8.79	46.61	78.15	144.28	61.25	41.37	27.52	-4.42	98.76	56.78	32.85	-1.42	103.44	-21.02	45.9	115.32	69.89	-14.29	-5.64	0.68	78.98	77.35	120.23	-55.35
subregion	Hillsborough County	Transit stations	-13.64	-5.41	0.0	2.78	3.99	12.5	7.69		9.46	5.4	2.78	1.34	13.75	7.69		9.46	14.86	9.72	10.66	1.25	-6.15		8.1	2.7	1.39	-6.67	-10.0	-7.69	-6.82	-9.47	-17.57	-12.51	-32.0	-25.0	-27.69	-29.54	-41.9	-36.48	-44.44	-49.33	-38.75	-43.08	-56.82
subregion	Hillsborough County	Workplace	2.8	-24.8	0.32	0.96	3.23	0.88	1.35	2.3	-9.51	-9.77	-10.25	-10.77	-10.88	-1.35	3.1	3.42	2.7	1.88	4.31	1.92	2.61	3.0	1.9	-1.51	0.44	0.91	-3.22	-1.49	-3.4	-18.66	-27.65	-31.9	-34.76	-36.35	-25.43	-27.9	-41.27	-47.48	-45.08	-44.61	-43.67	-35.01	-38.0
subregion	Hillsborough County	Residential	-0.39	6.5	2.43	0.2	-0.26	0.89	-1.26	-1.49	0.94	1.39	1.15	1.99	1.61	-1.69	-1.41	-0.55	-0.72	-0.02	-0.79	0.57	-1.0	-0.91	-0.77	0.78	0.31	0.87	3.87	2.58	3.49	8.29	13.63	14.39	18.22	18.39	11.01	9.76	18.47	21.79	21.38	20.5	21.25	13.79	13.74
subregion	Merrimack County	Retail & recreation	7.12	13.29	-19.38	3.19	5.37	-1.02	0.07	2.07	5.37	4.5	6.74	1.65	3.61	9.2	9.27	4.87	7.78	4.1	7.58	-0.08	3.62	5.06	7.52	6.56	5.97	6.46	-0.4	-2.76	-7.81	-0.5	-19.85	-23.88	-31.6	-32.58	-37.66	-40.21	-38.29	-42.25	-38.98	-30.76	-35.99	-50.63	-58.23
subregion	Merrimack County	Grocery & pharmacy	2.2	8.38	-15.28	1.95	5.65	-3.69	-6.04	-1.3	-1.26	-1.13	-1.12	-6.93	-6.19	-3.65	2.45	2.23	3.68	-0.28	5.65	-3.21	0.11	3.62	4.75	2.68	4.05	25.6	26.28	23.71	16.58	28.63	15.83	13.29	6.78	11.53	-3.08	-11.92	-12.57	-19.81	-11.75	3.25	-6.43	-20.3	-31.09
subregion	Merrimack County	Parks	40.33	39.28	-14.12	-0.01	9.76	2.73	24.42	25.21	19.04	-4.71	-20.79	-26.83	-15.46	-6.11	-1.68	-9.53	8.24	-16.84	4.87	-15.46	4.57	30.25	29.75	4.71	-8.92	-2.45	-32.73	3.81	-9.25	-8.34	-32.94	-0.99	-36.58	-20.01	1.52	11.76	-36.91	-27.06	-32.68	14.63	-1.82	6.87	-58.82
subregion	Merrimack County	Transit stations	13.97	63.43	24.12	29.79	25.75	22.68	35.9	29.02	19.3	6.2	6.62	5.51	12.6	13.25	28.49	10.33	6.89	-0.01	5.51	4.19	6.07	16.12	6.89	-1.39	-0.67	1.83	-19.34	-22.11	-18.29	-8.97	-20.7	-22.52	-39.27	-49.17	-47.52	-58.6	-38.63	-42.77	-39.74	-42.33	-57.15	-58.57	-76.35
subregion	Merrimack County	Workplace	2.23	-21.56	-1.18	0.57	3.83	1.69	3.1	1.12	-11.35	-11.37	-10.61	-13.23	-12.49	2.87	2.52	3.45	1.9	1.51	3.98	3.23	3.77	3.08	1.87	-0.96	0.43	1.02	-2.16	1.98	-4.22	-14.73	-24.04	-28.64	-31.25	-33.52	-24.62	-25.57	-38.37	-43.45	-40.85	-40.33	-39.29	-30.16	-36.53
subregion	Merrimack County	Residential	-0.64	5.0	3.93	1.17	0.17	0.65	-1.57	-1.67	1.36	1.78	2.07	3.52	2.65	-1.71	-0.71	-0.43	-0.22	1.3	-0.08	1.34	-0.96	-1.33	-0.74	0.77	1.03	0.64	3.8	1.95	2.88	6.12	11.48	12.93	16.27	17.86	9.9	8.86	16.7	19.77	19.6	17.99	19.71	12.52	13.08
subregion	Rockingham County	Retail & recreation	7.36	24.01	-7.81	4.15	4.82	2.56	5.86	5.17	6.02	3.26	3.94	-0.14	2.05	6.33	8.08	5.96	7.54	2.61	4.82	1.69	9.89	9.81	10.32	10.38	7.25	10.04	2.8	-1.6	-6.33	0.48	-19.79	-22.14	-32.11	-29.24	-36.54	-40.93	-35.93	-41.48	-41.21	-34.95	-36.84	-50.41	-59.45
subregion	Rockingham County	Grocery & pharmacy	-2.1	13.43	-7.27	-0.73	4.06	-0.93	-0.13	-2.43	0.47	-2.79	-0.49	-5.12	-0.64	1.83	3.26	5.68	6.19	2.54	9.49	1.89	4.1	5.02	10.87	10.12	15.46	46.76	48.79	25.58	7.25	35.43	23.26	18.42	12.45	24.86	4.47	-15.11	-2.16	-12.66	-7.83	0.07	-1.49	-20.35	-36.14
subregion	Rockingham County	Parks	10.99	74.74	-20.2	-0.83	13.86	3.02	91.96	85.15	150.48	27.87	9.01	26.72	-0.76	35.76	-11.49	32.31	104.79	9.83	68.31	7.57	60.58	84.68	240.39	80.76	30.32	34.64	0.75	150.34	66.02	49.49	21.15	145.88	-0.01	99.98	232.1	79.9	14.13	51.91	31.14	177.21	185.58	93.42	-62.68
subregion	Rockingham County	Transit stations	14.45	-1.8	21.05	17.38	21.17	10.06	29.89	24.44	11.87	17.41	10.42	11.76	-1.0	26.8	21.66	9.35	20.65	13.9	8.24	4.69	14.44	18.33	4.31	10.52	9.65	3.13	-11.07	5.15	-11.66	-17.98	-9.31	-18.53	-29.01	-36.24	-26.81	-35.0	-39.93	-34.42	-34.74	-35.68	-46.64	-52.07	-60.0
subregion	Rockingham County	Workplace	3.28	-23.6	0.11	0.9	1.78	0.26	3.51	4.76	-10.57	-10.18	-10.81	-12.01	-11.74	1.32	4.92	3.25	2.18	1.37	3.28	2.69	5.69	3.45	1.05	-2.11	0.27	0.23	-3.83	-0.85	-3.94	-19.1	-27.97	-32.95	-35.99	-36.68	-25.06	-29.55	-42.66	-48.03	-47.45	-46.58	-45.52	-37.16	-39.07
subregion	Rockingham County	Residential	0.13	6.27	2.23	0.26	-0.09	0.65	-1.51	-1.8	0.33	0.87	1.14	2.0	1.43	-1.53	-1.05	-0.44	-0.83	0.47	-0.73	0.62	-0.76	-0.63	-0.51	0.49	0.82	1.24	4.56	3.34	3.95	8.69	14.21	14.89	18.87	19.36	11.68	10.35	19.17	22.52	22.64	21.46	22.03	14.18	14.39
subregion	Strafford County	Retail & recreation	5.94	13.84	-16.8	4.9	9.81	1.4	3.75	8.51	4.15	5.82	7.49	2.66	3.22	3.8	11.13	4.78	12.9	6.16	10.2	1.82	7.02	9.69	8.72	7.7	6.5	12.41	0.31	-4.24	-3.94	-4.09	-21.45	-21.22	-29.52	-28.09	-34.88	-35.61	-36.22	-39.0	-35.35	-28.81	-32.4	-46.73	-51.0
subregion	Strafford County	Grocery & pharmacy	-2.88	5.46	-18.54	2.49	2.15	-6.95	-7.39	-3.04	-4.41	-4.46	-1.43	-4.65	-6.04	-8.48	1.21	1.4	6.94	3.01	11.26	-0.91	-1.78	0.76	6.87	9.09	10.48	31.12	35.65	16.0	4.69	29.1	15.86	19.0	11.97	11.18	-6.29	-16.52	-9.71	-17.66	-6.58	0.89	-4.99	-26.82	-37.58
subregion	Strafford County	Parks																																											
subregion	Strafford County	Transit stations		-13.35	-0.01		2.07				-0.01	-2.23		2.07							4.16	8.68				-4.46		-0.01	-10.88			-15.57	-24.46	-15.57	-39.59	-30.45			-44.45	-42.23	-40.0	-43.75	-39.14		
subregion	Strafford County	Workplace	3.39	-16.81	-1.36	1.1	3.78	4.19	4.39	2.78	-9.83	-10.35	-9.8	-10.26	-11.42	1.46	-0.31	3.52	1.78	2.96	4.64	3.83	9.03	2.16	2.91	0.5	1.52	1.46	-2.02	3.42	-3.73	-15.13	-26.11	-29.56	-33.86	-36.18	-22.75	-26.32	-41.92	-46.44	-44.05	-43.85	-44.57	-33.99	-38.09
subregion	Strafford County	Residential	-0.98	4.88	3.04	0.18	0.05	0.89	-1.55	-2.43	1.22	0.97	1.14	2.78	2.34	-1.98	-2.19	-0.44	-0.98	0.43	-0.24	1.06	-0.95	-1.47	-0.7	0.26	0.43	1.02	4.42	2.14	2.39	6.96	11.83	13.0	17.39	18.48	9.9	8.4	18.37	20.41	20.25	19.98	20.96	12.61	12.53
subregion	Sullivan County	Retail & recreation	1.85	15.33	-19.86	10.2	13.7	1.2	9.91	0.2	7.92	11.23	9.27	7.19	3.99	8.9	9.7	15.08	15.54	9.04	15.05	0.87	11.25	9.08	14.57	12.43	7.42	12.8	2.94	10.58	1.85	16.61	-5.27	-9.98	-18.88	-21.75	-18.5	-26.66	-23.02	-28.71	-16.95	-16.19	-23.48	-34.46	-44.63
subregion	Sullivan County	Grocery & pharmacy	4.79	2.29	-16.42	-5.0	-3.02	-5.74	-4.65	3.19	-3.06	-1.5	-10.0	-5.27	-6.37	-5.3	6.39	-4.59	2.23	-10.0	9.01	-6.37	7.27	15.19	5.34	2.98	-9.29	18.03	18.46	25.82	36.79	27.47	14.92	10.71	3.75	3.17	0.66	3.19	-9.93	-12.69	-7.86	8.26	-3.83	-13.92	-22.4
subregion	Sullivan County	Parks																																											
subregion	Sullivan County	Transit stations																																											
subregion	Sullivan County	Workplace	-0.97	-19.55	-4.84	-2.89	-0.49	-2.51	4.19	0.96	-6.76	-6.78	-6.74	-6.4	-6.26	3.49	3.88	4.76	1.94	3.13	4.68	1.25	7.69	3.88	3.75	-0.49	2.41	3.45	0.49	0.7	-2.92	-8.53	-15.25	-18.07	-20.44	-26.06	-11.19	-17.48	-28.08	-33.9	-30.6	-29.8	-32.58	-23.78	-28.15
subregion	Sullivan County	Residential		4.9	4.65	1.12	0.29	1.62			1.47	1.11	1.53	2.77	2.28			-0.08	-0.82	0.29	-2.01	0.64			-0.42	0.44	0.92	0.79	2.81			4.29	8.49	9.77	11.82	14.52			13.8	16.84	15.5	14.01	16.45		
