Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Anderson County	Workplace	-3.66	-13.0	-0.01	1.08	-0.54	1.72	1.3	0.73	1.97	2.95	5.15	2.41	4.02	2.63	2.91	1.97	2.41	1.35	2.68	2.57	-0.66	0.73	-0.01	-1.08	0.27	-3.23	-2.02	-1.99	-0.74	-21.48	-23.07	-20.12	-23.93	-24.44	-13.83	-21.17	-20.63	-25.47	-25.0	-26.89	-25.3	-18.43	-21.91
subregion	Anderson County	Residential		2.57	0.36	1.57	0.87	0.81			0.09	-1.53	-1.71	-2.53	-1.54			-1.37	-1.93	1.51	-2.98	-0.93			1.67	-0.56	-1.21	-1.26	0.54			4.41	4.32	5.09	6.31	12.27			9.37	7.99	8.39	8.43	10.51		
subregion	Andrews County	Retail & recreation	16.86	4.28	1.3	-1.34	0.44	-6.68	1.39	-1.85	6.18	1.74	17.4	16.36	12.22	1.85	19.94	10.23	10.9	4.9	3.97	4.07	2.32	4.9	0.47	-0.01	-3.13	-3.55	-14.45	-5.12	-16.57	-12.87	-21.41	-16.97	-19.47	-25.56	-41.4	-27.01	-25.24	-31.88	-25.45	-23.01	-38.16	-26.98	-27.62
subregion	Andrews County	Grocery & pharmacy	-4.07	-0.6	-4.15	-5.15	-4.8	-1.7	-7.93	-8.79	0.59	-4.15	-1.15	7.17	2.81	0.6	2.01	1.77	-0.01	-6.29	1.78	7.34	-3.67	-6.76	-0.6	-7.1	-3.43	5.98	7.9	3.65	-0.01	7.13	7.69	2.28	2.99	11.85	-8.55	-11.49	-13.7	-5.33	-6.58	-13.77	-11.87	-12.81	-22.3
subregion	Andrews County	Parks																																											
subregion	Andrews County	Transit stations		43.63	48.28	49.12	61.01	53.84				55.16		61.01	52.3			41.81		43.86	57.63	47.69				62.06		54.24	33.84			30.9	36.2	45.61	47.46	26.15			38.17	34.48	47.37	32.2	32.3		
subregion	Andrews County	Workplace	1.96	-4.67	0.65	-1.26	4.57	-14.93	-1.52	-11.76	5.33	1.3	0.62	4.57	-2.6	0.0	-1.96	4.66	5.23	2.49	3.26	-1.3	-9.09	-1.96	-17.34	-15.03	-15.62	-18.3	-23.37	-12.12	-7.85	-14.0	-13.07	-16.88	-14.38	-20.13	-19.7	-15.69	-20.66	-22.87	-26.87	-26.14	-31.81	-18.18	-33.33
subregion	Andrews County	Residential																																											
subregion	Angelina County	Retail & recreation	4.71	4.29	4.56	-2.61	1.04	0.47	2.63	1.63	0.18	14.57	22.77	22.64	17.35	16.7	23.34	14.3	26.09	9.66	19.05	7.71	9.15	16.91	5.36	21.42	21.37	17.04	4.75	-1.46	3.94	-3.5	-3.43	-6.97	-13.99	-28.38	-39.64	-37.57	-30.33	-24.96	-22.69	-24.48	-32.51	-42.28	-37.85
subregion	Angelina County	Grocery & pharmacy	-0.94	0.53	-0.18	-4.11	0.54	-0.31	-0.64	-2.04	-1.41	2.18	9.7	8.11	9.2	11.1	11.49	7.2	14.93	5.96	14.8	8.1	5.08	8.34	6.85	8.01	18.66	28.88	30.1	17.77	15.58	20.38	20.03	25.93	20.76	12.48	4.28	-7.24	-4.58	-2.92	3.35	5.23	-3.9	-7.62	-9.47
subregion	Angelina County	Parks																																											
subregion	Angelina County	Transit stations	-4.01	-1.12	-1.68	-1.65	-3.09	0.93	-1.76	-0.67	-0.56	-1.68	6.0	-0.01	3.77	7.55	6.0	5.02	8.37	2.73	4.6	1.87	13.36	17.32	3.9	12.84	16.93	5.64	5.18	6.97	7.98	1.67	-5.04	-2.74	-9.75	-18.88	-25.59	-28.68	-13.41	-6.71	-6.57	-18.48	-19.82	-34.31	-24.67
subregion	Angelina County	Workplace	-4.36	-18.38	2.23	0.29	-2.51	0.46	6.05	3.91	4.22	2.68	1.61	1.47	1.71	1.34	3.47	4.54	4.92	-0.6	1.91	-0.16	2.02	4.77	-17.59	-17.5	-17.24	-19.62	-20.41	-3.38	2.17	-14.92	-18.4	-18.72	-20.07	-21.5	-9.77	-16.53	-22.77	-25.42	-27.69	-28.18	-28.51	-25.26	-25.22
subregion	Angelina County	Residential	0.5	4.36	0.48	2.43	1.81	0.89	-0.06	0.68	-0.25	-0.6	-1.14	-1.48	-1.91	-2.96	-1.75	-1.83	-2.17	1.43	-1.75	-0.56	-1.58	-1.61	3.42	2.65	1.29	1.21	2.91	-0.18	0.45	3.91	6.0	6.46	8.07	12.43	9.46		10.0	10.9	10.25	11.19	12.88	11.88	
subregion	Aransas County	Retail & recreation	19.08	5.35	8.39	0.97	-1.12	1.55	14.13	10.25	2.04	12.08	14.98	7.23	10.38	19.05	23.36	16.06	18.63	13.13	17.8	27.43	58.18	54.12	28.56	22.95	27.02	22.71	22.54	29.29	29.91	12.24	-0.75	-2.47	-6.69	-19.22	-33.61	-29.64	-31.64	-31.12	-34.16	-38.31	-37.66	-43.85	-47.58
subregion	Aransas County	Grocery & pharmacy	11.38	3.8	-1.6	5.55	0.5	-3.8	2.02	1.26	10.86	0.52	8.88	-2.09	-1.9	-1.03	10.12	2.17	3.7	4.99	3.1	10.42	39.58	31.0	19.02	5.81	20.55	29.52	37.43	30.44	34.8	22.82	11.1	18.33	13.98	17.05	-2.55	6.0	-1.64	-14.82	-8.34	-14.52	-17.07	-17.78	-31.02
subregion	Aransas County	Parks	41.37			-4.18	-28.58	3.38	11.99	24.13	-0.01		-4.18	14.27	1.69	27.99	12.06	-2.01	10.41	16.65									69.48	126.65		23.99				11.85	-49.34	6.89	-0.01			6.11	-3.4	-24.01	-67.24
subregion	Aransas County	Transit stations																																											
subregion	Aransas County	Workplace	-1.8	-10.48	3.68	1.23	0.41	-0.81	-2.23	-5.41	2.61	1.63	0.82	1.22	-6.08	-4.45	-0.91	3.05	-0.82	4.93	-0.41	-0.81	0.73	2.7	-12.23	-11.43	-9.05	-12.6	-10.53	-2.23	1.79	-10.05	-13.88	-10.29	-12.2	-18.22	-20.74	-20.72	-17.47	-22.86	-23.87	-26.43	-29.55	-20.0	-28.83
subregion	Aransas County	Residential		2.1	-0.35	2.07	2.37	2.77			0.76	-0.23	1.25	0.68	1.25			-1.02	0.06	0.38	-0.73	1.53			1.9	1.28	1.53	1.44	4.05			3.02	5.02	5.69	5.03	9.77									
subregion	Archer County	Retail & recreation																																											
subregion	Archer County	Grocery & pharmacy																																											
subregion	Archer County	Parks																																											
subregion	Archer County	Transit stations																																											
subregion	Archer County	Workplace		-28.36	-0.01	9.09	1.47	1.51			4.48	-2.9	12.12	-0.01	4.54			2.98	2.89	6.05	4.41	3.02			-4.48	-5.8	-3.04	-10.3	-13.64			-10.45	-14.5	-16.67	-20.6	-18.19			-17.92	-28.99	-21.22	-30.88	-27.28		
subregion	Archer County	Residential																																											
subregion	Atascosa County	Retail & recreation	8.03	1.0	1.32	0.15	-6.33	-0.01	5.14	5.17	5.64	6.97	14.07	8.45	10.94	20.29	19.1	16.78	20.76	13.58	12.11	18.48	10.42	14.64	13.62	11.46	13.42	13.32	10.54	8.99	12.5	6.14	2.32	-2.46	-8.77	-13.68	-24.86	-22.32	-20.6	-15.79	-23.74	-23.54	-25.14	-24.15	-23.22
subregion	Atascosa County	Grocery & pharmacy	2.25	3.17	-0.58	-2.52	-3.4	-2.8	-0.81	-1.22	3.92	1.72	3.68	3.58	2.95	5.3	10.08	6.73	12.24	6.78	7.55	3.61	2.57	2.43	5.04	3.43	9.49	19.8	32.73	11.25	7.47	19.06	13.76	17.05	19.8	13.98	-1.45	-4.87	-0.38	1.9	-8.53	-6.8	-13.33	-13.59	-23.66
subregion	Atascosa County	Parks																																											
subregion	Atascosa County	Transit stations	9.25	16.38	9.98	1.69	1.6	-0.01	1.72	-9.27	-0.01	1.65	8.46	14.5	5.7	13.78	3.7	-1.65	-0.01	-0.01	16.12	5.7	1.72	11.1	9.82	14.99	25.41	12.89	12.85	10.33	18.5	6.55	-33.34	-38.99	-46.78	-44.29	-50.01	-53.72	-50.83	-46.67	-45.77	-51.62	-61.43	-63.8	-64.82
subregion	Atascosa County	Workplace	-2.59	-17.93	-0.01	2.53	1.26	3.75	5.77	-0.01	5.08	1.04	3.59	1.69	3.53	1.57	3.22	4.42	2.1	3.17	2.32	2.87	2.63	-0.01	-17.04	-20.05	-18.22	-21.41	-21.91	2.09	-5.17	-17.26	-19.21	-18.44	-19.71	-23.9	-16.85	-22.59	-28.77	-32.71	-34.96	-36.66	-36.29	-20.01	-23.88
subregion	Atascosa County	Residential		3.31	-0.71	1.43	1.85	-2.14			-1.81	-1.14	-2.24	-0.67	-2.68			-2.4	-2.05	-0.79	-1.6	-2.63			1.08	2.34	1.08	1.82	1.95			3.19	6.0	7.45	10.14	14.21			11.83	13.69	16.15	16.09	17.03		
subregion	Austin County	Retail & recreation	6.02	7.59	3.1	1.2	-3.71	3.51	3.27	11.17	2.74	6.81	6.88	16.28	11.26	8.66	15.18	11.24	9.59	11.97	17.14	9.38	14.75	12.31	11.84	15.47	20.95	29.43	17.37	5.15	7.45	10.63	8.05	4.78	-4.29	-16.67	-30.68	-32.1	-18.24	-17.66	-20.06	-22.29	-26.88	-32.91	-32.1
subregion	Austin County	Grocery & pharmacy	5.23	-4.92	2.61	-0.01	-9.04	-3.4	3.47	-0.01	-2.95	-3.92	1.34	-4.52	3.38	4.62	10.46	-1.65	1.96	-6.04	5.8	5.08	5.2	11.76	4.26	-0.01	17.44	25.15	44.62	31.79	28.1	19.33	24.18	20.8	16.12	13.55	10.4	-4.58	4.26	-3.27	-4.03	-7.1	-7.34	-6.36	-5.56
subregion	Austin County	Parks																																											
subregion	Austin County	Transit stations																																											
subregion	Austin County	Workplace	2.8	-14.54	2.9	1.21	0.8	3.82	5.25	-1.42	5.12	4.55	1.62	3.22	1.27	2.09	4.21	5.55	6.21	0.8	1.21	-4.26	-2.12	-1.42	-16.25	-15.36	-17.49	-18.55	-20.01	2.09	-4.24	-14.11	-17.85	-20.74	-21.38	-22.99	-12.64	-19.72	-25.22	-25.32	-30.49	-31.06	-32.78	-17.91	-23.95
subregion	Austin County	Residential		2.1	0.05	1.32	1.29	-0.71			-0.06	-0.13	-1.55	-2.04	-0.53			-1.92	-1.92	-0.32	-2.17	0.08				2.15	1.11	0.93																	
subregion	Bailey County	Retail & recreation		-3.45	3.84	-0.01	-5.27	-0.01	-1.7		-6.91	7.69	-21.06	14.03	12.3	18.63		12.06	15.38	14.03	14.03	-4.62	-10.18		-5.18	19.22	8.76	10.52	-4.62	-27.13		-12.08	-3.86	-5.27	-8.78	-27.69	-57.63		-32.77	-15.39	-24.57	-14.04	-18.47	-28.82	
subregion	Bailey County	Grocery & pharmacy	-6.34	-0.01	-2.42	-5.76	1.27	4.54	1.13	-5.07	1.22	-8.44	-4.6	14.1	6.81	3.4	11.38	-0.01	1.19	-2.31	11.53	-0.01	11.35	10.12	10.97	6.02	1.14	26.91	18.17	24.99	6.32	12.18	10.84	6.89	26.91	6.81	-7.96	-15.2	-9.76	-2.42	-8.06	5.12	-9.09	-11.37	-13.93
subregion	Bailey County	Parks																																											
subregion	Bailey County	Transit stations																																											
subregion	Bailey County	Workplace		-19.23	-1.82	-3.71	0.0	1.92			0.0	-1.82	1.85	0.0	-3.85			-5.77	-1.82	0.0	0.0	-1.92			1.92	-3.64	-5.56	1.88	-1.92			-21.15	-21.82	-24.07	-24.53	-30.77			-23.08	-21.82	-22.23	-20.76	-30.77		
subregion	Bailey County	Residential																																											
subregion	Bandera County	Retail & recreation	16.31	8.45	15.89	6.17	-3.09	11.45	15.76	3.55	19.72	8.61	14.81	25.3	24.47	14.77	13.47	25.35	37.75	9.25	17.28	22.91	15.76	14.88	19.72	28.14	35.18	33.94	27.6	23.15	2.84	10.55	7.94	4.94	3.09	-18.24	-39.91	-46.11	-28.17	-18.55	-20.99	-23.46	-26.04	-27.09	-24.83
subregion	Bandera County	Grocery & pharmacy	2.04	-4.04	10.3	3.09	-5.06	1.82	2.56	1.02	-0.01	7.21	3.09	1.01	2.73	2.56	2.04	6.06	14.42	5.15	7.07	-5.46	0.85	14.28	-2.02	8.25	13.4	20.2	58.17	47.0	42.85	35.35	42.26	44.32	40.39	26.35	15.38	24.48	15.15	20.61	21.64	11.1	6.35	8.54	15.3
subregion	Bandera County	Parks																																			-61.9	-57.15						-35.72	
subregion	Bandera County	Transit stations																																											
subregion	Bandera County	Workplace	-0.01	-19.26	3.63	2.54	0.5	3.16	2.38	4.16	4.8	4.68	-0.01	2.03	2.1	5.94	9.71	0.53	2.6	0.5	2.03	3.16	2.38	-0.01	-16.58	-15.12	-12.77	-15.74	-17.47	-7.15	-8.34	-17.12	-17.2	-21.44	-24.37	-28.05	-20.25	-29.18	-32.62	-32.82	-34.19	-35.54	-32.81	-26.19	-34.73
subregion	Bandera County	Residential																																											
subregion	Bastrop County	Retail & recreation	9.31	4.59	-0.76	-4.7	-1.93	3.93	1.57	4.68	-0.09	8.41	13.81	13.06	15.34	23.95	29.87	9.04	15.16	10.93	14.45	11.1	23.22	28.36	3.57	16.74	17.76	16.59	15.78	13.66	8.68	1.66	1.74	-6.01	-11.46	-24.85	-34.2	-32.79	-21.93	-15.17	-23.53	-26.83	-31.4	-34.38	-31.89
subregion	Bastrop County	Grocery & pharmacy	8.18	5.86	2.22	0.79	1.4	3.72	2.35	5.45	-1.44	3.26	8.24	4.1	12.6	8.36	14.04	3.59	8.37	5.32	7.7	10.96	10.42	12.83	9.45	12.29	16.74	25.83	42.64	18.98	8.89	15.8	21.98	16.61	13.75	6.35	-12.31	-14.57	-4.92	4.44	-8.12	-12.09	-15.91	-19.3	-24.37
subregion	Bastrop County	Parks							24.6	8.92																				84.6	46.42					-23.92	-50.77	-28.58					-13.05	-44.62	-14.29
subregion	Bastrop County	Transit stations																																											
subregion	Bastrop County	Workplace	-0.73	-24.69	1.17	1.73	-2.81	5.73	3.03	0.36	4.74	3.1	4.66	3.66	5.61	3.31	1.81	3.72	1.49	0.54	3.12	5.96	5.25	-0.73	4.62	2.67	3.25	2.26	0.46	2.21	-5.43	-20.97	-27.03	-27.55	-32.75	-35.09	-23.76	-31.16	-35.29	-39.0	-42.08	-44.51	-41.51	-31.49	-34.42
subregion	Bastrop County	Residential	-1.21	5.88	0.34	2.66	3.81	-2.64	-0.91	0.12	-0.28	-1.26	-0.5	-1.56	-3.94	-2.62	-1.6	-1.35	-1.37	2.56	-1.41	-4.26	-1.4	-0.84	0.48	-1.18	-0.73	-1.18	-1.8	0.8	2.3	5.69	8.53	10.49	12.19	16.39	13.49	10.55	14.47	14.89	17.93	17.68	17.07	13.97	11.65
subregion	Bee County	Retail & recreation	4.04	-0.5	3.34	-1.72	-5.64	-3.55	-2.56	3.77	-1.51	15.42	13.47	10.8	13.58	8.06	30.72	17.25	24.16	11.76	6.75	2.55	8.92	9.96	5.0	12.85	6.12	5.18	5.9	8.49	6.74	-0.01	-0.26	-4.41	-11.04	-17.33	-28.66	-26.69	-19.5	-17.99	-23.29	-29.51	-31.3	-29.93	-46.09
subregion	Bee County	Grocery & pharmacy	-9.01	2.66	-8.19	-6.28	-16.31	-6.28	-10.66	-4.74	-8.0	-4.55	0.44	3.43	9.8	-0.41	4.26	2.66	10.0	4.03	-0.86	4.31	-2.05	-0.48	-0.89	5.45	4.92	15.01	18.82	13.93	12.8	12.43	11.81	10.76	11.58	7.84	-3.69	-13.75	-9.78	-6.37	-11.22	-6.01	-7.45	-15.16	-35.07
subregion	Bee County	Parks																																											
subregion	Bee County	Transit stations																																											
subregion	Bee County	Workplace	-4.77	-9.15	-1.4	-0.01	-2.76	-0.01	-1.95	-2.39	3.84	1.84	-0.94	-3.22	-0.49	-1.95	-2.39	-2.41	-5.1	-0.94	-1.84	-0.97	-3.89	-0.01	-2.89	-4.64	-4.64	-8.26	-8.67	-7.78	-4.77	-19.72	-20.38	-20.38	-24.33	-25.49	-21.37	-20.25	-23.57	-29.64	-30.57	-33.5	-33.18	-23.31	-27.39
subregion	Bee County	Residential			0.99	2.0					-1.49	-0.74	-0.17	-1.01					-1.33	-0.54	-1.24																								
subregion	Bell County	Retail & recreation	7.87	6.93	-3.55	-3.76	-0.97	3.75	6.97	1.58	6.56	8.3	17.48	17.81	18.01	20.66	18.84	15.59	16.47	7.91	15.0	12.34	9.97	10.7	8.16	8.77	12.86	10.71	5.94	-1.25	-6.6	-0.86	-7.9	-9.42	-20.4	-28.61	-33.65	-35.21	-23.05	-33.84	-30.79	-33.9	-36.14	-37.4	-37.0
subregion	Bell County	Grocery & pharmacy	1.95	-0.15	-5.45	-6.31	-2.69	0.12	-5.0	-2.35	-2.25	-0.51	3.64	7.57	9.25	3.28	9.38	3.51	10.42	2.84	12.97	12.48	7.37	8.07	5.72	6.9	9.36	20.62	30.03	11.36	6.05	11.29	9.96	13.7	12.16	0.31	-9.88	-13.8	-0.63	-11.07	-9.82	-11.4	-14.4	-19.89	-23.7
subregion	Bell County	Parks	35.88	43.91	-13.77	-25.0	-13.57	1.89	17.9	-29.19	16.21	18.11	6.81	57.61	33.54	35.32	3.82	18.91	38.39	-7.59	80.5	46.82	46.76	20.57	9.45	80.42	96.95	91.51	34.17	16.41	-31.59	-0.01	31.15	31.81	39.82	-44.31	-38.81	-40.67	-9.47	11.58	41.66	40.67	18.35	9.94	7.64
subregion	Bell County	Transit stations	10.56	12.12	8.48	8.24	9.59	18.26	2.58	16.55	13.33	13.45	16.76	14.24	22.6	14.19	16.2	9.09	9.94	6.46	13.95	27.24	25.16	22.89	16.36	9.07	19.41	18.31	28.4	19.36	11.61	7.87	-1.17	-2.66	2.32	-9.86	-14.52	-21.48	-14.55	-12.29	-13.83	-19.48	-19.42	-26.78	-33.8
subregion	Bell County	Workplace	-3.07	-31.62	0.46	0.46	0.41	0.79	-0.96	-4.2	1.09	1.02	1.95	1.38	0.92	-0.35	-1.45	2.13	0.41	-0.71	1.86	-0.39	-2.31	-3.39	-19.42	-19.43	-18.18	-20.94	-24.23	-4.97	-8.56	-18.99	-21.88	-22.89	-27.62	-30.65	-18.91	-28.01	-30.15	-37.49	-40.45	-41.47	-41.7	-27.28	-33.33
subregion	Bell County	Residential	-0.99	7.4	0.82	1.96	1.41	-1.84	-0.32	0.75	-0.14	-0.59	-1.19	-1.96	-4.49	-2.83	-1.7	-1.33	-1.58	1.5	-1.8	-3.51	-1.96	-1.29	3.12	2.45	1.58	1.88	1.69	1.22	2.55	6.16	7.52	8.21	10.5	13.13	10.49	8.98	11.75	15.12	15.56	16.51	16.33	11.89	10.09
subregion	Bexar County	Retail & recreation	6.82	5.85	-1.53	-1.83	-3.1	-0.12	4.44	4.51	3.4	6.46	11.3	9.5	6.58	9.53	12.6	8.3	9.77	8.31	8.1	3.31	3.73	5.3	5.84	8.86	10.72	8.37	-0.99	-8.81	-9.65	-5.22	-11.4	-14.56	-26.14	-34.58	-44.68	-43.27	-30.51	-28.48	-43.61	-41.72	-43.83	-47.34	-46.84
subregion	Bexar County	Grocery & pharmacy	4.17	4.83	1.99	0.51	-0.77	5.24	7.02	3.83	5.53	5.94	7.22	8.26	12.2	12.63	11.72	12.96	15.05	8.36	10.0	9.54	8.32	4.04	5.95	7.38	10.26	19.86	34.59	16.84	9.23	20.37	16.53	15.32	15.3	12.55	-4.05	-8.83	1.78	5.61	-17.51	-15.05	-13.18	-17.3	-22.97
subregion	Bexar County	Parks	12.87	19.65	-5.68	-18.47	-24.52	4.02	4.39	3.83	10.25	14.7	2.58	16.93	10.24	4.08	9.1	4.69	8.05	1.18	26.54	11.35	-4.68	12.87	-4.34	44.04	49.83	43.14	6.52	-21.2	-25.79	-6.19	-4.82	-3.23	-9.56	-54.09	-77.58	-63.5	-22.34	-17.51	-28.1	-21.84	-36.59	-57.57	-45.91
subregion	Bexar County	Transit stations	-0.97	-3.89	0.18	-3.98	-6.75	-1.72	-0.78	-1.92	0.15	-0.25	0.62	1.05	3.83	2.73	-0.55	0.73	1.29	0.07	3.91	4.34	1.95	-1.32	-7.13	-1.82	-2.84	-4.58	-7.01	-8.19	-14.81	-15.11	-16.95	-20.2	-26.69	-33.13	-40.9	-41.54	-32.5	-30.71	-40.27	-39.4	-39.69	-42.92	-45.74
subregion	Bexar County	Workplace	0.89	-22.64	1.37	2.5	-0.01	3.92	2.09	1.0	4.2	2.25	3.34	0.91	3.91	2.98	1.59	4.21	1.64	2.39	1.04	2.53	0.79	-0.22	-16.88	-17.84	-17.02	-20.16	-19.14	-3.98	-6.43	-18.92	-24.05	-25.9	-31.43	-32.97	-26.52	-29.92	-36.59	-41.19	-46.3	-47.82	-45.99	-34.95	-37.65
subregion	Bexar County	Residential	-1.07	4.64	0.0	0.93	1.5	-1.28	-1.6	-0.22	-1.12	-1.29	-1.75	-1.55	-3.03	-3.03	-1.84	-1.93	-1.51	-0.3	-1.75	-2.14	-2.26	-1.41	3.05	2.26	1.83	2.4	3.05	1.45	2.65	6.35	9.1	10.62	13.25	16.88	14.28	11.72	14.97	16.36	20.8	20.82	21.77	15.51	13.1
subregion	Blanco County	Retail & recreation	54.08	32.17	8.32	-5.06	-2.92	11.67	13.13	7.26	10.33	10.41	13.12	12.61	35.76	18.85	13.63	17.23	26.55	3.02	13.58	17.51	14.85	23.63	27.58	41.14	37.36	64.06	36.49	14.28	13.63	19.53	-7.3	-4.04	-12.63	-40.88	-64.01	-61.82	-20.7	-30.22	-31.32	-34.95	-46.72	-63.44	-40.91
subregion	Blanco County	Grocery & pharmacy	24.27	18.31	5.62	-4.3	-7.05	-6.5	3.94	-1.44	-5.64	-0.01	1.42	8.44	12.98	19.73	10.0	8.44	1.4	-8.58	7.03	27.26	27.62	17.14	16.9	18.31	17.14	30.98	71.41	57.89	31.41	38.02	25.35	34.28	30.98	11.68	-10.54	-0.01	-1.42	11.26	4.28	-5.64	-7.8	-10.54	-10.0
subregion	Blanco County	Parks																																			-66.67	-63.24						-60.0	-50.01
subregion	Blanco County	Transit stations																																											
subregion	Blanco County	Workplace		-22.83	7.52	2.08	-1.04	3.09			2.17	6.45	5.21	3.09	2.06			6.52	6.45	0.0	6.18	-1.04			3.26	1.08	5.21	0.0	-7.21			-18.48	-24.73	-20.84	-26.81	-34.03	-20.0		-31.52	-31.18	-33.33	-36.08	-40.2	-32.51	-38.89
subregion	Blanco County	Residential																																											
subregion	Bosque County	Retail & recreation	17.97	-0.01	-0.01	-10.42	-4.76	7.31	-0.83	1.12	2.26	-3.04	3.12	10.47	13.81	-3.31	4.48	6.82	11.1	-2.08	23.81	25.19	47.93	17.97	3.4	5.04	18.74	12.38	6.5	-1.66	-9.0	7.95	-11.12	-3.12	-15.24	-25.21	-38.01	-41.58	-17.05	-19.2	-17.71	-25.71	-23.58	-24.79	-25.84
subregion	Bosque County	Grocery & pharmacy	12.96	2.61	-7.02	-2.69	0.88	3.87	-12.59	-0.93	-0.87	-0.01	3.57	5.26	9.3	5.92	8.32	6.08	10.52	-4.47	17.54	20.15	10.37	13.89	11.3	16.67	23.2	25.44	35.65	16.29	25.0	20.86	16.67	27.68	22.8	8.52	1.48	2.77	13.91	3.5	13.39	7.89	-0.78	0.74	-0.01
subregion	Bosque County	Parks																																											
subregion	Bosque County	Transit stations																																											
