Kind	Name	Category	2020-02-16	2020-02-17	2020-02-18	2020-02-19	2020-02-20	2020-02-21	2020-02-22	2020-02-23	2020-02-24	2020-02-25	2020-02-26	2020-02-27	2020-02-28	2020-02-29	2020-03-01	2020-03-02	2020-03-03	2020-03-04	2020-03-05	2020-03-06	2020-03-07	2020-03-08	2020-03-09	2020-03-10	2020-03-11	2020-03-12	2020-03-13	2020-03-14	2020-03-15	2020-03-16	2020-03-17	2020-03-18	2020-03-19	2020-03-20	2020-03-21	2020-03-22	2020-03-23	2020-03-24	2020-03-25	2020-03-26	2020-03-27	2020-03-28	2020-03-29
subregion	Adair County	Workplace	-0.01	-20.74	-1.16	-5.63	0.57	-1.83	-6.86	-0.01	6.7	2.29	0.55	1.72	1.82	-13.71	7.01	7.92	3.43	5.61	4.62	-0.01	-8.23	7.01	6.7	1.14	0.55	-0.59	-12.2	-16.44	-0.01	-17.09	-21.28	-23.6	-30.64	-32.33	-21.93	-21.06	-27.45	-34.49	-34.84	-35.27	-42.69	-34.25	-22.81
subregion	Adair County	Residential																																											
subregion	Atoka County	Retail & recreation	8.86	0.7	6.05	7.02	-1.4	6.14	3.02	2.41	-0.01	15.9	39.05	18.04	25.13	17.56	34.66	17.02	34.84	22.65	15.97	13.95	20.6	29.02	6.38	24.99	30.46	26.37	14.51	3.63	22.57	12.76	13.63	5.46	-9.04	-18.44	-19.41	-21.78	-16.32	-9.86	-3.91	-14.59	-26.26	-20.01	-19.36
subregion	Atoka County	Grocery & pharmacy	-3.8	-1.19	4.99	-1.28	-0.01	-0.01	3.18	8.85	-4.71	-1.26	18.98	10.97	12.24	10.63	24.04	2.34	23.74	8.85	17.06	18.36	12.76	24.04	5.87	23.74	6.32	30.47	12.24	4.24	20.24	25.87	16.24	6.32	4.87	3.05	-5.32	-3.8	-10.59	1.24	1.26	2.43	-9.19	-14.9	-18.99
subregion	Atoka County	Parks																																											
subregion	Atoka County	Transit stations	6.3	5.26	0.72	-5.0	2.78	1.88	7.63	12.6	0.75	2.9	6.43	5.56	5.03	9.92	15.75	2.25	8.69	9.29	14.58	9.43	23.66	21.26	5.26	13.04	14.99	16.67	20.12	26.71	20.47	13.53	7.24	1.42	6.94	-13.21	-11.46	-10.24	-8.27	-15.94	-12.14	-3.48	-22.02	-19.09	-25.99
subregion	Atoka County	Workplace		-14.13	-2.07	-1.04	4.21	2.35			-6.52	0.0	1.03	4.21	3.52			6.52	2.06	4.12	5.26	-3.53			6.52	-1.04	0.0	-1.06	-9.41			-16.3	-21.65	-23.71	-30.53	-20.0			-20.65	-26.81	-31.96	-33.68	-27.06		
subregion	Atoka County	Residential																																											
subregion	Beckham County	Retail & recreation	2.55	-4.28	3.95	6.47	1.46	0.58	-0.62	-7.24	-1.56	1.97	21.86	20.07	8.52	11.45	21.27	15.17	29.24	27.93	19.33	2.06	5.26	3.4	7.78	25.69	18.62	18.24	5.58	10.83	2.55	3.5	-0.4	9.31	-0.37	-15.59	-23.84	-22.55	-15.57	-11.47	-6.48	-15.34	-30.0	-26.94	-20.01
subregion	Beckham County	Grocery & pharmacy	3.96	-12.0	2.45	19.08	7.82	-2.82	1.73	-6.94	-8.8	6.55	24.54	19.13	-1.41	9.56	18.81	-1.6	15.16	25.45	25.22	9.15	2.61	0.99	5.59	5.73	21.82	37.38	8.45	14.77	5.94	19.19	6.55	29.09	22.6	3.51	2.61	-0.99	-5.61	8.19	13.63	-0.01	-19.72	-5.22	-8.92
subregion	Beckham County	Parks																																											
subregion	Beckham County	Transit stations	3.56	8.75	0.62	-4.13	0.55	-1.07	0.89	-0.52	1.45	13.82	2.57	-0.56	6.87	1.8	7.64	9.48	11.31	6.7	8.37	7.93	7.64	9.18	6.56	16.34	2.57	2.78	20.1	15.3	11.21	18.96	23.88	21.64	23.46	19.56	21.16	8.15	2.91	7.54	2.57	0.55	1.58	-4.51	-10.21
subregion	Beckham County	Workplace	4.99	-14.18	1.56	-1.54	-0.01	2.41	-11.77	1.65	0.78	-3.13	4.57	3.12	4.83	-0.01	8.32	5.5	-2.36	1.51	1.56	-1.63	-1.48	-8.34	2.35	1.56	-0.77	3.12	-8.88	-1.48	4.99	-15.75	-18.76	-16.04	-17.97	-17.75	-13.25	-11.67	-19.69	-25.79	-24.44	-23.45	-23.39	-14.71	-13.35
subregion	Beckham County	Residential																																											
subregion	Blaine County	Retail & recreation					-18.88	15.99				6.38		-1.9							3.76	15.99				4.24		9.43	3.99				-4.26		-15.1	-10.01			-13.64	-6.4		-9.44	-12.0		
subregion	Blaine County	Grocery & pharmacy	3.65	4.2	-1.05	-1.1	3.09	-0.01	12.63	-1.23	-4.22	-2.1	-1.1	8.24	-0.98	19.53	15.85	6.31	3.12	6.58	7.21	9.7	10.33	1.22	4.2	3.12	16.47	18.55	5.82	6.89	-1.23	9.46	1.03	7.68	-1.04	-4.86	-4.6	-9.76	-7.38	-4.18	-0.01	6.18	-5.84	1.14	-1.23
subregion	Blaine County	Parks																																											
subregion	Blaine County	Transit stations																																											
subregion	Blaine County	Workplace		-15.62	0.0	5.88	6.06	6.25			6.25	8.69	2.94	3.03	10.94			7.81	0.0	10.29	1.51	1.55			3.12	0.0	4.41	1.51	-7.81			-17.19	-21.75	-19.12	-16.67	-21.88			-20.31	-26.09	-20.59	-22.73	-23.44		
subregion	Blaine County	Residential																																											
subregion	Bryan County	Retail & recreation	7.73	-3.76	1.53	2.85	1.44	-0.95	1.79	3.19	0.13	9.06	20.77	14.15	11.24	19.28	25.99	10.97	14.92	11.66	16.25	6.0	7.61	11.48	10.0	9.2	17.06	13.36	-1.68	-7.74	2.07	4.86	-7.4	-7.26	-15.99	-21.35	-23.1	-29.34	-23.89	-23.16	-21.2	-31.98	-37.12	-36.31	-29.51
subregion	Bryan County	Grocery & pharmacy	4.03	-1.08	-1.09	4.53	5.43	4.33	3.38	-0.01	1.43	6.54	19.99	13.4	12.69	16.94	16.93	11.82	16.36	9.06	11.95	10.21	12.87	11.69	5.37	11.26	19.62	28.98	9.9	5.76	9.67	21.14	8.36	6.04	-2.17	-5.57	-5.77	-16.14	-12.19	-11.64	-1.89	-12.32	-14.87	-23.39	-25.41
subregion	Bryan County	Parks																																											
subregion	Bryan County	Transit stations	-2.64	-1.16	4.39	5.48	-0.01	-1.13	-2.54	5.25	4.59	4.39	14.27	10.63	10.11	15.18	5.25	-1.16	3.28	14.27	11.69	17.97	29.1	13.14	14.93	8.78	8.78	15.94	11.22	17.72	11.83	-2.3	2.19	3.28	-2.14	-9.0	-15.2	-21.06	-9.2	-4.4	-5.51	-5.33	-6.75	-19.0	-21.06
subregion	Bryan County	Workplace	1.34	-10.72	3.57	4.44	3.58	-1.01	5.81	-3.39	2.85	4.99	3.74	3.1	-0.76	4.06	-6.09	3.09	4.28	2.8	4.06	-4.56	0.57	-0.01	0.46	0.94	1.39	0.23	-5.06	-4.65	-5.41	-17.62	-18.59	-21.32	-22.26	-26.27	-19.2	-23.66	-27.39	-31.43	-33.03	-37.08	-35.61	-27.91	-34.47
subregion	Bryan County	Residential		2.14	0.15	-0.77	-0.32	-0.72			0.55	-0.38	-2.47	-2.95	-2.46			-1.08	-1.69	-0.6	-2.66	-0.81			0.24	-1.95	-3.68	-3.19	1.93			4.02	6.58	5.88	8.52	10.62			11.67	11.94	11.13	12.77	15.27		
subregion	Caddo County	Retail & recreation	-4.56	-11.96	-3.04	4.4	3.59	2.09	1.67	-3.79	-6.93	6.66	22.0	23.34	20.73	16.0	26.5	21.38	27.87	13.82	19.15	0.22	6.17	9.08	8.17	18.17	22.0	29.33	-4.91	1.12	2.26	8.17	1.2	10.05	4.18	-16.09	-6.75	-21.22	-16.99	-6.07	3.76	-11.98	-26.81	-23.04	-16.67
subregion	Caddo County	Grocery & pharmacy	4.04	-6.43	-9.74	0.93	-3.72	-6.68	-3.55	-7.08	1.83	-3.55	10.37	1.84	2.49	15.92	21.2	4.58	25.65	4.7	11.1	4.16	6.19	-3.04	5.49	6.19	18.86	26.84	10.0	8.84	5.04	25.67	13.27	30.18	28.69	19.99	20.35	11.1	10.08	14.15	18.86	17.58	9.15	15.92	-1.02
subregion	Caddo County	Parks																																											
subregion	Caddo County	Transit stations	4.5	6.76	-2.63	-9.38	-2.33	1.03	1.9	3.37	-4.06	22.36	3.12	19.76	12.37	20.0	20.22	12.16	13.16	6.25	16.27	16.49	19.05	11.23	14.86	21.05	1.04	26.73	8.25	5.71	12.36	8.1	27.63	22.91	12.78	11.34	0.95	3.37	-2.71	7.9	-7.29	-2.33	-11.35	-4.76	-10.11
subregion	Caddo County	Workplace	1.39	-23.41	-0.52	-1.52	2.02	1.08	0.0	-4.16	-2.66	-1.55	-1.02	-1.02	0.54	6.25	6.94	-1.6	2.06	-2.02	-2.03	-0.55	-5.0	0.0	2.12	1.54	0.5	-4.57	-9.73	0.0	0.0	-20.21	-24.23	-25.76	-29.44	-31.89	-22.5	-23.62	-29.79	-33.51	-35.36	-35.03	-37.29	-25.0	-34.72
subregion	Caddo County	Residential																																											
subregion	Canadian County	Retail & recreation	6.93	7.03	4.6	5.09	2.23	2.65	8.19	2.96	1.14	6.17	10.36	14.46	12.28	12.93	16.53	11.6	17.23	12.16	16.47	10.82	14.48	4.67	4.8	13.02	15.27	17.45	4.99	-1.94	-4.18	0.17	-9.06	-7.5	-15.72	-22.83	-29.54	-34.01	-25.85	-16.44	-13.63	-27.33	-30.44	-33.03	-32.58
subregion	Canadian County	Grocery & pharmacy	-4.37	-4.52	-1.79	-1.29	-8.12	-3.86	-4.16	-11.96	-6.34	0.65	-2.25	4.9	3.43	4.57	9.85	1.36	9.09	4.01	5.67	1.24	-0.01	-8.24	-1.36	10.54	11.85	20.21	3.57	-1.53	-3.88	10.11	7.29	9.77	2.75	-1.52	-10.68	-21.0	-12.37	0.32	-0.81	-9.5	-13.48	-15.12	-19.55
subregion	Canadian County	Parks	43.05	31.47			-6.67	-1.82	21.05	-38.89	-25.93		-15.22		50.9	93.41							121.04	4.16	12.96				-34.55	-28.95	-25.0	-22.23				-7.28	-6.58	-9.73	35.18					47.36	84.72
subregion	Canadian County	Transit stations	5.41	7.01	-0.65	2.4	2.76	4.69	5.06	-4.34	3.5	2.57	6.02	5.53	8.77	2.85	12.62	8.76	2.25	3.6	6.46	11.28	13.32	-0.01	2.8	9.02	11.73	8.61	8.14	-1.28	-1.45	-4.92	-1.63	4.81	-1.86	5.01	-3.82	-6.5	-9.49	-10.33	-6.94	-7.71	-6.59	-12.07	-9.4
subregion	Canadian County	Workplace	-2.82	-21.92	0.93	2.3	0.86	2.37	4.95	-2.82	1.53	2.52	2.95	3.39	0.07	4.25	1.96	2.26	2.3	3.38	1.59	2.06	5.9	0.28	2.93	1.44	3.16	0.71	-12.13	-2.85	-6.47	-21.03	-25.68	-29.92	-32.81	-34.47	-15.85	-30.62	-35.89	-37.83	-38.65	-43.89	-43.75	-28.61	-36.53
subregion	Canadian County	Residential	-1.23	5.57	0.01	-1.19	0.11	-1.52	-0.75	0.87	1.23	-0.01	-1.01	-2.04	-2.45	-2.16	-2.75	-0.58	-1.82	-1.89	-2.12	-2.64	-1.8	0.29	0.31	-1.34	-2.19	-1.93	3.89	3.31	2.95	7.48	10.47	10.44	13.48	15.55	11.02	9.55	16.49	16.17	15.41	18.28	19.79	12.45	10.11
subregion	Carter County	Retail & recreation	13.1	8.11	3.0	5.2	6.25	2.39	-1.16	5.9	2.41	7.89	23.55	23.64	17.54	19.43	31.98	15.47	17.54	14.71	20.65	9.96	9.39	11.37	11.79	13.53	19.01	22.14	7.97	-0.22	8.78	4.56	-4.53	-5.61	-12.53	-19.74	-27.9	-28.68	-26.02	-23.94	-18.63	-29.04	-31.71	-33.76	-26.67
subregion	Carter County	Grocery & pharmacy	9.16	1.43	1.49	10.79	7.95	1.94	6.35	2.18	2.88	7.48	16.39	17.04	12.98	16.84	24.88	7.57	10.11	18.79	17.79	8.43	16.1	9.6	11.19	16.84	22.4	29.92	24.99	23.22	14.84	25.62	23.96	26.38	14.38	10.06	13.47	-3.5	-1.45	7.85	23.19	5.68	2.91	-0.01	1.3
subregion	Carter County	Parks																																											
subregion	Carter County	Transit stations	4.31	4.38	6.33	5.11	6.04	9.21	11.47	6.03	2.92	3.52	8.76	6.7	14.47	18.03	18.1	2.92	-1.41	2.92	6.04	13.81	20.49	25.86	3.64	11.96	19.71	14.76	10.52	14.75	10.35	0.0	1.4	9.48	-0.68	0.66	-3.28	-2.59	-8.76	-4.23	2.92	-9.4	-13.82	-12.3	-15.52
subregion	Carter County	Workplace	-0.62	-9.26	1.01	-0.25	1.78	2.93	0.56	-4.91	3.43	-0.76	0.0	1.28	-0.27	5.05	1.23	3.96	0.5	-0.25	-0.51	-6.67	0.56	1.23	4.23	0.26	0.75	1.53	-4.53	-5.06	-8.59	-12.44	-19.24	-19.0	-20.97	-21.6	-10.11	-16.56	-20.64	-24.56	-31.0	-34.78	-36.26	-23.59	-29.45
subregion	Carter County	Residential		2.8	0.48	-0.77	-0.15	0.53			1.24	0.43	-2.12	-1.75	-2.51			0.05	-1.07	-1.04	-2.99	-0.18			0.36	-0.36	-2.28	-2.23	1.54			3.97	5.84	4.69	7.6	10.39			10.97	10.2	8.72	11.6	13.89		
subregion	Cherokee County	Retail & recreation	2.03	1.47	5.53	10.23	-3.4	5.21	5.09	-0.2	5.88	7.75	24.12	17.31	22.91	26.27	24.23	23.57	27.54	23.94	15.62	15.62	23.57	11.76	8.65	13.48	20.26	17.65	4.9	-1.59	0.4	4.42	-2.31	-3.29	-23.94	-23.07	-25.0	-33.88	-28.36	-24.77	-22.01	-30.91	-32.14	-28.98	-26.17
subregion	Cherokee County	Grocery & pharmacy	3.99	-8.7	-0.97	1.68	0.54	-8.85	-2.38	-1.71	-6.28	-2.92	6.7	8.69	11.28	14.28	17.14	1.93	12.86	5.02	19.02	6.63	14.28	10.28	-6.76	4.36	17.87	30.97	16.37	14.28	13.13	19.8	11.15	34.63	14.66	8.4	7.14	0.57	-9.66	-3.4	16.2	7.6	-8.85	-3.34	-5.15
subregion	Cherokee County	Parks																																											
subregion	Cherokee County	Transit stations																																											
subregion	Cherokee County	Workplace	-1.59	-15.99	3.97	4.27	3.97	3.07	4.05	0.78	2.96	3.7	4.54	3.43	4.46	4.05	1.58	4.6	4.24	7.21	5.56	6.14	3.37	3.96	6.23	3.43	6.14	-4.79	-8.39	-4.74	-5.56	-21.69	-25.21	-26.74	-31.57	-32.4	-16.22	-23.02	-31.44	-36.08	-40.39	-42.72	-41.62	-27.71	-32.55
subregion	Cherokee County	Residential		4.31	1.56	-0.87	1.47	-0.52			0.64	1.45	-1.16	-0.93	-3.42			-1.35	-0.96	-1.55	-1.55	-2.47			1.65	0.79	-2.73	-1.23	2.52			5.74	6.78	7.16	12.39	12.61			12.41	13.47	12.16	13.63	16.67		
subregion	Choctaw County	Retail & recreation	1.37	-6.79	-5.41	-1.67	1.57	-0.01	2.07	1.37	3.38	4.86	20.55	16.83	16.65	18.13	26.2	17.51	30.8	17.21	21.58	8.11	37.81	8.96	11.29	12.42	9.44	15.78	-3.86	6.73	4.82	12.42	6.47	-1.67	-4.22	-11.54	-11.4	-10.35	-9.61	-13.52	-7.78	-16.85	-24.37	-19.18	-22.07
subregion	Choctaw County	Grocery & pharmacy	11.61	-7.15	-5.16	3.25	3.12	-3.4	-0.95	-5.82	-6.13	5.14	14.12	18.74	17.79	16.03	32.55	10.19	21.64	10.86	24.99	15.24	22.64	19.76	5.1	13.4	20.65	32.28	6.77	12.26	16.27	10.19	9.27	9.78	-2.09	2.54	-8.49	-3.5	-11.23	-9.28	3.25	2.08	-13.57	-13.22	-5.82
subregion	Choctaw County	Parks																																											
subregion	Choctaw County	Transit stations																																											
subregion	Choctaw County	Workplace		-13.8	0.0	0.0	4.27	10.75			4.31	6.84	10.35	7.69	11.82	12.76		5.17	5.98	6.03	5.98	6.45	12.76		1.72	6.84	4.31	1.71	-2.15	12.76		-18.1	-19.66	-20.7	-24.79	-13.98	-10.64	-23.25	-26.72	-29.91	-29.31	-31.63	-21.5	-19.15	-20.94
subregion	Choctaw County	Residential																																											
subregion	Cleveland County	Retail & recreation	5.16	9.45	2.53	7.32	2.92	1.29	3.29	0.16	0.57	3.86	14.69	14.39	10.59	13.16	17.51	9.29	14.64	12.42	13.33	9.56	9.38	3.96	7.13	9.41	14.82	16.06	-0.52	-6.85	-10.93	-5.85	-18.86	-18.36	-27.77	-35.55	-43.26	-46.23	-36.59	-32.57	-30.15	-40.37	-44.61	-46.76	-45.82
subregion	Cleveland County	Grocery & pharmacy	-0.4	-0.94	-1.75	1.0	-2.46	-1.52	1.09	-3.48	-2.9	-0.16	4.89	6.28	6.25	9.58	12.73	3.39	12.1	6.78	9.44	5.53	8.77	1.29	4.18	10.2	16.94	32.42	13.92	12.67	5.47	18.75	15.85	15.05	5.76	5.53	-2.82	-14.29	-9.31	1.17	-0.74	-11.81	-16.17	-15.69	-22.14
subregion	Cleveland County	Parks	12.16	7.54	-16.77	-4.76	-36.56	-36.16	-3.77	-49.1	-36.19	-11.57	-32.14	-1.08	-2.35	52.72	92.79	-6.03	15.61	-7.15	16.67	26.29	99.15	-10.36	-3.01	42.76	42.85	25.8	-55.4	-45.19	-45.49	-46.24	-39.3	20.83	2.68	-48.36	-28.46	-37.39	-24.63	36.41	41.66	20.43	-5.17	6.27	26.12
subregion	Cleveland County	Transit stations																																											
subregion	Cleveland County	Workplace	1.2	-22.85	1.26	2.23	2.38	3.98	3.26	2.16	1.62	2.03	1.84	3.48	5.25	5.91	2.4	2.44	2.32	3.11	3.37	4.71	5.69	0.47	2.22	1.96	2.39	0.99	-8.6	-1.91	-6.28	-24.85	-30.4	-33.71	-36.94	-36.79	-23.97	-33.54	-39.56	-42.34	-43.86	-47.34	-46.4	-33.17	-38.85
subregion	Cleveland County	Residential	-0.81	5.95	-0.31	-1.0	0.21	-1.07	-0.42	0.61	0.88	-0.41	-1.33	-1.71	-3.28	-2.57	-2.87	-0.55	-1.82	-1.51	-1.82	-2.36	-1.77	0.35	0.59	-1.19	-2.25	-2.1	3.29	2.98	2.67	7.98	10.88	11.46	14.26	15.39	11.34	10.26	16.85	16.52	16.14	19.32	19.77	12.71	10.54
subregion	Coal County	Retail & recreation																																											
subregion	Coal County	Grocery & pharmacy																																											
subregion	Coal County	Parks																																											
subregion	Coal County	Transit stations																																											
subregion	Coal County	Workplace																																											
subregion	Coal County	Residential																																											
subregion	Comanche County	Retail & recreation	5.35	4.48	-2.13	7.59	5.0	3.4	3.56	-1.46	1.48	6.23	21.5	20.38	18.5	18.94	26.58	13.24	17.38	16.25	13.19	6.4	11.11	2.03	9.21	11.83	16.92	17.34	4.52	-0.2	-2.65	2.51	-13.82	-10.05	-19.42	-25.23	-33.03	-34.53	-23.65	-23.43	-18.55	-27.36	-32.65	-37.23	-37.85
subregion	Comanche County	Grocery & pharmacy	2.57	-2.19	-2.19	6.94	0.86	-4.85	6.05	-1.9	0.48	-0.13	12.25	12.58	6.19	14.15	23.87	10.72	12.03	10.86	11.96	-0.62	10.84	-0.69	12.3	8.62	14.64	28.44	14.54	16.32	9.22	25.33	13.6	26.51	14.64	6.7	6.28	-2.45	5.72	7.28	10.98	4.52	-9.08	-3.08	-9.09
subregion	Comanche County	Parks	56.96	33.33	8.51	35.85	24.56	21.87	32.18	-25.32	-15.87		1.88	31.57	26.56	68.96	116.45	4.76		24.53	38.59	70.31	73.55	-11.39	28.56				-12.51	5.74	-22.78	-19.06	-12.77		47.36	-4.69	-3.45	-2.53	22.22				54.68	59.77	65.82
subregion	Comanche County	Transit stations	-3.18	13.63	5.16	5.35	5.08	12.11	-4.7	-15.88	-6.07	-13.8	3.57	8.46	15.15	35.93	44.44	-9.09	12.06	3.57	22.02	19.68	24.99	-4.77	6.05	15.51	17.85	18.63	6.05	10.93	-20.64	-18.19	-17.25	16.06	18.63	-1.53	10.93	-23.82	-13.64	-0.01	17.85	5.08	-16.67	12.49	4.75
subregion	Comanche County	Workplace	2.31	-38.45	0.08	0.81	1.16	-0.77	-0.61	-4.17	1.37	0.83	2.22	1.83	-0.43	2.2	2.77	1.81	1.67	1.97	3.08	1.79	5.22	3.23	1.46	0.5	1.56	1.16	-13.13	-1.82	-4.87	-19.06	-20.44	-23.86	-25.8	-28.46	-17.32	-24.77	-28.8	-32.0	-33.59	-38.23	-41.99	-27.98	-37.97
subregion	Comanche County	Residential	-1.66	8.18	0.9	-0.64	0.71	-0.25	-0.59	1.12	0.1	0.34	-2.29	-2.38	-3.34	-3.06	-3.18	-1.64	-1.21	-1.78	-2.22	-1.88	-2.3	0.19	-0.88	-0.76	-2.35	-2.74	3.26	0.9	1.27	4.32	8.08	6.46	9.44	11.55	7.84	7.63	10.89	11.49	10.25	14.19	16.61	10.11	9.03
subregion	Cotton County	Retail & recreation																																											
subregion	Cotton County	Grocery & pharmacy																																											
subregion	Cotton County	Parks																																											
subregion	Cotton County	Transit stations	-8.51		-2.13	0.0	-1.96	-15.79	-4.09	-10.64		8.51	16.33	15.68	12.28		10.63			10.2	3.92	1.75	6.11	10.63		10.63	10.2	3.92	7.01	16.33			8.51	4.08	-1.96	-21.06	-24.49	-29.79	-18.61	-17.02	-24.49	-43.13	-33.33	-46.94	-42.55
subregion	Cotton County	Workplace		-23.08	-1.92	0.0	5.88	10.2			7.69	1.92	-3.64	5.88	12.24			7.69	9.61	-1.82	3.92	10.2			5.76	1.92	1.82	7.84	-2.04			-19.23	-17.31	-21.82	-19.61	-24.49			-23.08	-21.15	-30.91	-27.45	-32.66		
subregion	Cotton County	Residential																																											
subregion	Craig County	Retail & recreation	1.37	-3.43	-2.71	2.99	-0.01	13.57	13.68	-2.06	-0.01	-0.01	17.96	10.11	18.1	17.89	22.59	14.28	12.42	24.55	7.98	10.4	21.05	17.11	7.43	3.78	19.16	13.82	14.02	2.63	8.9	10.28	6.49	12.57	-6.92	-9.96	-4.74	-13.02	-20.01	-22.71	-1.8	-20.21	-17.2	-13.69	-13.7
subregion	Craig County	Grocery & pharmacy	7.03	7.63	4.38	12.0	7.35	12.25	3.84	1.4	-4.86	-0.01	18.39	16.17	23.22	5.12	22.53	7.63	14.59	21.6	26.46	19.99	22.43	18.31	6.25	3.64	29.59	30.88	37.41	23.07	28.16	18.05	23.35	44.79	26.46	16.12	8.97	-2.12	-9.73	0.73	15.19	-2.21	-16.14	-19.23	-21.13
subregion	Craig County	Parks																																											
subregion	Craig County	Transit stations	39.28	39.24	28.56	38.13	37.99	17.85	37.63	34.51	37.96	33.66	39.17	44.98	26.77	38.7	53.56	37.96	35.7	46.38	41.99	24.1	38.7	55.94	46.82	42.84	45.35	47.99	37.49	56.98	55.94	67.07	44.89	53.59	44.98	23.2	34.4	38.08	18.97	32.64	30.91	6.99	-6.26	10.74	8.32
subregion	Craig County	Workplace		-19.66	2.62	0.85	-0.89	2.77			4.45	4.38	0.85	-0.89	5.55			1.78	-0.01	0.85	5.3	3.7			4.45	2.62	4.27	2.65	-5.56	-0.01		-17.86	-14.05	-19.67	-21.25	-19.45	-4.46	-16.67	-21.44	-22.81	-23.94	-25.67	-27.79	-13.35	-23.82
subregion	Craig County	Residential																																											
subregion	Creek County	Retail & recreation	5.06	6.55	-1.15	7.13	3.15	6.7	10.08	-2.62	4.01	5.67	17.92	16.88	19.2	20.19	24.3	16.09	28.64	18.65	19.91	12.72	15.01	10.61	12.36	15.88	18.07	20.46	8.55	1.92	5.06	10.13	0.84	0.57	-12.51	-14.12	-18.64	-22.31	-19.97	-16.46	-8.6	-20.33	-25.0	-22.6	-21.7
